DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-05-29 00:00:00;16;9;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 00:15:00;5;7;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 00:30:00;11;7;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 00:45:00;6;3;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 01:00:00;6;5;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 01:15:00;9;6;6;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 01:30:00;7;5;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 01:45:00;8;1;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 02:00:00;2;1;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 02:15:00;9;3;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 02:30:00;5;2;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 02:45:00;6;5;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 03:00:00;3;4;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 03:15:00;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 03:30:00;5;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 03:45:00;10;2;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 04:00:00;5;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 04:15:00;5;0;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 04:30:00;11;0;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 04:45:00;10;2;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 05:00:00;18;7;11;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 05:15:00;43;20;25;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 05:30:00;41;40;25;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 05:45:00;58;50;30;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 06:00:00;32;35;34;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 06:15:00;56;53;35;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 06:30:00;73;68;48;120;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 06:45:00;75;94;49;103;0;3;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 07:00:00;79;66;48;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 07:15:00;83;64;34;101;2;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0
2020-05-29 07:30:00;91;80;40;91;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 08:00:00;64;54;46;92;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 08:15:00;74;72;37;84;14;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
2020-05-29 08:30:00;93;73;61;114;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 08:45:00;69;61;48;85;2;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-29 09:00:00;88;89;56;135;9;2;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2020-05-29 09:15:00;92;101;52;114;13;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-05-29 09:30:00;82;99;61;113;3;1;3;0;5;2;0;0;0;0;0;0;0;0;0;0
2020-05-29 09:45:00;100;101;270;123;19;9;0;0;10;14;0;0;0;0;0;0;0;0;0;0
2020-05-29 10:00:00;91;82;57;120;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0
