DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-04-09 00:00:00;2;0;0;1;1;3;3;2
2020-04-09 00:15:00;9;8;1;1;0;7;5;4
2020-04-09 00:30:00;3;4;1;0;0;1;4;3
2020-04-09 00:45:00;3;2;1;1;1;3;4;4
2020-04-09 01:00:00;4;4;2;0;0;3;8;4
2020-04-09 01:15:00;5;2;1;1;2;3;3;2
2020-04-09 01:30:00;4;3;1;1;0;3;3;3
2020-04-09 01:45:00;5;2;0;2;2;2;4;1
2020-04-09 02:00:00;4;0;0;0;0;0;2;0
2020-04-09 02:15:00;6;2;1;1;1;4;4;3
2020-04-09 02:30:00;8;2;1;1;1;2;6;3
2020-04-09 02:45:00;8;1;0;1;1;2;7;5
2020-04-09 03:00:00;5;3;1;1;1;2;5;3
2020-04-09 03:15:00;4;2;1;2;3;4;7;1
2020-04-09 03:30:00;8;5;2;0;0;0;9;8
2020-04-09 03:45:00;4;4;3;1;1;4;6;2
2020-04-09 04:00:00;7;2;0;2;2;4;12;5
2020-04-09 04:15:00;12;5;1;1;1;5;14;8
2020-04-09 04:30:00;16;9;2;2;0;4;15;7
2020-04-09 04:45:00;21;6;1;5;2;10;16;8
2020-04-09 05:00:00;23;6;4;0;2;5;23;8
2020-04-09 05:15:00;28;18;6;3;3;9;21;4
2020-04-09 05:30:00;39;37;18;2;1;10;32;19
2020-04-09 05:45:00;57;49;22;5;5;21;33;12
2020-04-09 06:00:00;50;39;12;6;6;25;38;22
2020-04-09 06:15:00;58;58;12;4;4;40;51;40
2020-04-09 06:30:00;68;72;22;11;16;54;64;34
2020-04-09 06:45:00;103;106;13;19;25;57;59;36
2020-04-09 07:00:00;80;89;14;12;16;63;71;45
2020-04-09 07:15:00;92;86;16;16;19;74;68;56
2020-04-09 07:30:00;79;71;19;14;14;65;76;44
2020-04-09 07:45:00;98;103;27;13;9;49;89;62
2020-04-09 08:00:00;89;84;14;10;10;35;73;40
2020-04-09 08:15:00;81;71;25;11;17;57;82;43
2020-04-09 08:30:00;84;63;15;15;20;53;70;46
2020-04-09 08:45:00;87;71;16;15;19;41;77;55
2020-04-09 09:00:00;85;59;21;8;14;36;90;55
2020-04-09 09:15:00;95;84;26;15;27;46;81;45
2020-04-09 09:30:00;87;81;19;8;56;41;97;63
2020-04-09 09:45:00;89;83;24;12;65;45;73;48
2020-04-09 10:00:00;106;86;26;8;11;36;91;70
2020-04-09 10:15:00;87;67;24;11;12;53;88;66
2020-04-09 10:30:00;90;63;19;10;13;41;88;57
2020-04-09 10:45:00;89;79;22;9;15;52;109;64
2020-04-09 11:00:00;85;77;28;6;12;40;98;58
2020-04-09 11:15:00;91;62;24;7;10;33;100;61
2020-04-09 11:30:00;104;87;28;9;11;41;99;66
2020-04-09 11:45:00;97;81;21;13;10;36;101;64
2020-04-09 12:00:00;102;93;25;15;17;41;108;56
2020-04-09 12:15:00;94;72;19;10;12;43;98;66
2020-04-09 12:30:00;88;67;22;7;4;29;87;64
2020-04-09 12:45:00;85;81;17;9;7;37;92;60
2020-04-09 13:00:00;74;65;30;11;9;34;100;56
2020-04-09 13:15:00;86;98;32;15;11;50;84;66
2020-04-09 13:30:00;101;82;25;7;12;38;102;60
2020-04-09 13:45:00;100;95;35;12;10;52;108;56
2020-04-09 14:00:00;115;97;40;16;15;51;118;77
2020-04-09 14:15:00;116;96;50;9;6;45;109;78
2020-04-09 14:30:00;98;76;46;7;5;42;105;66
2020-04-09 14:45:00;101;76;25;13;7;39;106;78
2020-04-09 15:00:00;86;72;35;6;6;34;98;63
2020-04-09 15:15:00;87;75;31;8;14;40;129;73
2020-04-09 15:30:00;91;66;29;10;4;33;88;67
2020-04-09 15:45:00;94;82;26;6;7;43;111;47
2020-04-09 16:00:00;76;71;36;13;9;39;121;65
2020-04-09 16:15:00;105;76;44;14;7;45;116;69
2020-04-09 16:30:00;77;67;41;14;13;47;141;70
2020-04-09 16:45:00;84;72;42;7;6;43;119;69
2020-04-09 17:00:00;85;74;52;7;11;32;135;61
2020-04-09 17:15:00;71;74;26;10;6;47;102;57
2020-04-09 17:30:00;65;59;26;6;5;28;95;56
2020-04-09 17:45:00;58;54;31;10;7;42;76;50
2020-04-09 18:00:00;58;57;29;3;3;28;86;52
2020-04-09 18:15:00;64;54;24;5;5;34;75;49
2020-04-09 18:30:00;56;45;18;3;3;31;69;35
2020-04-09 18:45:00;38;37;19;7;0;34;64;33
2020-04-09 19:00:00;46;48;15;8;5;37;63;34
2020-04-09 19:15:00;32;34;17;4;3;26;52;28
2020-04-09 19:30:00;37;25;12;3;2;22;66;32
2020-04-09 19:45:00;22;25;12;5;3;15;55;33
2020-04-09 20:00:00;18;18;14;1;0;16;40;22
2020-04-09 20:15:00;24;16;10;1;3;22;41;24
2020-04-09 20:30:00;18;18;6;1;2;21;27;27
2020-04-09 20:45:00;17;19;3;4;2;19;25;9
2020-04-09 21:00:00;13;6;2;3;1;10;20;8
2020-04-09 21:15:00;11;14;3;1;0;20;14;1
2020-04-09 21:30:00;15;14;4;2;0;14;16;10
2020-04-09 21:45:00;14;9;4;1;1;9;18;10
2020-04-09 22:00:00;14;9;7;1;0;11;23;9
2020-04-09 22:15:00;8;3;3;3;3;13;17;10
2020-04-09 22:30:00;5;6;4;0;174;4;12;5
2020-04-09 22:45:00;5;4;1;0;155;5;12;11
2020-04-09 23:00:00;9;8;1;2;1;4;6;4
2020-04-09 23:15:00;6;8;1;1;0;6;12;11
2020-04-09 23:30:00;5;5;1;3;3;3;0;3
2020-04-09 23:45:00;5;6;4;0;2;1;6;3
