DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-08-13 00:00:00;5;5;1;3;0;0;0;0;0;0
2019-08-13 00:15:00;3;8;0;1;3;3;0;0;0;0
2019-08-13 00:30:00;0;1;3;1;1;2;0;0;0;0
2019-08-13 00:45:00;1;0;0;3;0;1;0;0;0;0
2019-08-13 01:00:00;1;2;0;1;1;2;0;0;0;0
2019-08-13 01:15:00;1;0;0;0;0;0;0;0;0;0
2019-08-13 01:30:00;0;0;0;3;0;0;0;0;0;0
2019-08-13 01:45:00;0;0;0;0;0;0;0;0;0;0
2019-08-13 02:00:00;4;0;0;1;0;0;0;0;0;0
2019-08-13 02:15:00;1;2;0;0;0;1;0;0;0;0
2019-08-13 02:30:00;1;0;0;2;1;1;0;0;0;0
2019-08-13 02:45:00;3;0;0;0;2;2;0;0;0;0
2019-08-13 03:00:00;2;1;0;0;0;0;0;0;0;0
2019-08-13 03:15:00;0;1;1;2;0;0;0;0;0;0
2019-08-13 03:30:00;0;1;1;4;0;0;0;0;0;0
2019-08-13 03:45:00;1;1;0;0;0;0;0;0;0;0
2019-08-13 04:00:00;0;0;1;0;0;0;0;0;0;0
2019-08-13 04:15:00;0;2;0;1;1;1;0;0;0;0
2019-08-13 04:30:00;0;1;0;1;1;3;0;0;0;0
2019-08-13 04:45:00;1;1;0;1;1;0;0;0;0;0
2019-08-13 05:00:00;2;2;1;1;4;2;0;0;0;0
2019-08-13 05:15:00;3;1;1;2;3;2;0;0;0;0
2019-08-13 05:30:00;6;10;4;8;4;7;0;0;0;0
2019-08-13 05:45:00;6;7;8;8;8;16;0;0;0;0
2019-08-13 06:00:00;11;16;9;8;13;28;0;0;0;0
2019-08-13 06:15:00;12;14;16;9;12;13;0;0;0;0
2019-08-13 06:30:00;11;12;13;6;20;28;0;0;0;0
2019-08-13 06:45:00;22;26;25;11;27;37;0;0;0;0
2019-08-13 07:00:00;22;22;23;13;27;33;0;0;0;0
2019-08-13 07:15:00;11;20;24;18;37;32;0;0;0;0
2019-08-13 07:30:00;15;29;24;19;40;59;0;0;0;0
2019-08-13 07:45:00;17;32;36;26;35;50;0;0;0;0
2019-08-13 08:00:00;29;29;26;30;23;45;0;0;0;0
2019-08-13 08:15:00;10;17;37;23;28;28;0;0;0;0
2019-08-13 08:30:00;18;30;21;21;24;43;0;0;0;0
2019-08-13 08:45:00;20;19;28;28;25;52;0;0;0;0
2019-08-13 09:00:00;22;28;20;27;25;28;0;0;0;0
2019-08-13 09:15:00;29;27;22;24;25;21;0;0;0;0
2019-08-13 09:30:00;22;30;23;31;29;24;0;0;0;0
2019-08-13 09:45:00;31;32;35;39;27;42;0;0;0;0
2019-08-13 10:00:00;22;29;21;29;20;27;0;0;0;0
2019-08-13 10:15:00;24;33;35;39;42;38;0;0;0;0
2019-08-13 10:30:00;32;39;35;42;22;30;0;0;0;0
2019-08-13 10:45:00;36;32;32;42;30;46;0;0;0;0
2019-08-13 11:00:00;37;34;33;45;30;33;0;0;0;0
2019-08-13 11:15:00;28;29;35;54;35;25;0;0;0;0
2019-08-13 11:30:00;34;31;25;41;19;22;0;0;0;0
2019-08-13 11:45:00;18;42;32;44;24;39;0;0;0;0
2019-08-13 12:00:00;32;36;29;54;27;28;0;0;0;0
2019-08-13 12:15:00;34;42;29;50;23;25;0;0;0;0
2019-08-13 12:30:00;40;42;19;45;26;32;0;0;0;0
2019-08-13 12:45:00;41;42;28;47;16;30;0;0;0;0
2019-08-13 13:00:00;38;38;28;57;22;22;0;0;0;0
2019-08-13 13:15:00;33;38;22;36;21;19;0;0;0;0
2019-08-13 13:30:00;47;28;27;45;23;25;0;0;0;0
2019-08-13 13:45:00;24;33;27;50;24;32;0;0;0;0
2019-08-13 14:00:00;50;43;39;53;35;31;0;0;0;0
2019-08-13 14:15:00;31;37;30;53;25;31;0;0;0;0
2019-08-13 14:30:00;46;49;39;51;24;27;0;0;0;0
2019-08-13 14:45:00;27;43;34;52;20;45;0;0;0;0
2019-08-13 15:00:00;40;46;32;50;23;22;0;0;0;0
2019-08-13 15:15:00;28;40;42;42;20;28;0;0;0;0
2019-08-13 15:30:00;53;44;42;52;23;27;0;0;0;0
2019-08-13 15:45:00;59;52;32;59;30;33;0;0;0;0
2019-08-13 16:00:00;41;56;35;63;21;31;0;0;0;0
2019-08-13 16:15:00;63;70;33;73;25;39;0;0;0;0
2019-08-13 16:30:00;42;50;35;68;21;19;0;0;0;0
2019-08-13 16:45:00;46;51;37;64;25;30;0;0;0;0
2019-08-13 17:00:00;55;58;53;55;16;25;0;0;0;0
2019-08-13 17:15:00;49;42;47;49;19;40;0;0;0;0
2019-08-13 17:30:00;50;49;41;60;20;38;0;0;0;0
2019-08-13 17:45:00;46;49;31;38;19;23;0;0;0;0
2019-08-13 18:00:00;55;48;54;65;21;41;0;0;0;0
2019-08-13 18:15:00;44;41;38;39;20;39;0;0;0;0
2019-08-13 18:30:00;42;27;18;42;24;33;0;0;0;0
2019-08-13 18:45:00;36;37;29;43;23;33;0;0;0;0
2019-08-13 19:00:00;30;26;28;30;12;23;0;0;0;0
2019-08-13 19:15:00;29;22;15;26;13;25;0;0;0;0
2019-08-13 19:30:00;21;27;15;34;12;25;0;0;0;0
2019-08-13 19:45:00;26;27;24;31;15;24;0;0;0;0
2019-08-13 20:00:00;25;24;19;32;13;17;0;0;0;0
2019-08-13 20:15:00;31;28;16;28;17;13;0;0;0;0
2019-08-13 20:30:00;29;23;16;27;10;12;0;0;0;0
2019-08-13 20:45:00;33;30;14;16;16;24;0;0;0;0
2019-08-13 21:00:00;26;27;9;15;4;15;0;0;0;0
2019-08-13 21:15:00;20;20;15;11;9;12;0;0;0;0
2019-08-13 21:30:00;24;12;5;18;5;7;0;0;0;0
2019-08-13 21:45:00;19;24;13;12;5;8;0;0;0;0
2019-08-13 22:00:00;29;24;8;10;9;9;0;0;0;0
2019-08-13 22:15:00;17;20;5;11;3;5;0;0;0;0
2019-08-13 22:30:00;11;20;4;9;8;13;0;0;0;0
2019-08-13 22:45:00;14;8;5;7;3;4;0;0;0;0
2019-08-13 23:00:00;16;14;6;6;2;4;0;0;0;0
2019-08-13 23:15:00;16;6;2;8;1;3;0;0;0;0
2019-08-13 23:30:00;6;5;1;3;1;2;0;0;0;0
2019-08-13 23:45:00;7;8;5;7;3;4;0;0;0;0
