DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-10-09 00:00:00;8;0;1;4;7;4;4;0;3
2020-10-09 00:15:00;7;5;2;5;4;5;3;0;2
2020-10-09 00:30:00;7;4;1;3;2;5;3;0;2
2020-10-09 00:45:00;6;0;5;1;0;2;3;0;2
2020-10-09 01:00:00;4;1;1;5;4;5;3;0;2
2020-10-09 01:15:00;4;2;2;6;8;8;3;0;2
2020-10-09 01:30:00;1;3;2;3;3;1;2;0;3
2020-10-09 01:45:00;2;1;0;3;0;4;1;0;5
2020-10-09 02:00:00;0;1;0;7;2;2;0;0;1
2020-10-09 02:15:00;3;1;0;6;1;3;2;0;4
2020-10-09 02:30:00;4;2;2;6;1;3;0;0;1
2020-10-09 02:45:00;4;0;1;4;2;1;0;0;2
2020-10-09 03:00:00;3;1;2;4;2;1;4;0;6
2020-10-09 03:15:00;1;3;1;6;0;5;4;0;3
2020-10-09 03:30:00;2;3;1;5;1;0;2;0;1
2020-10-09 03:45:00;4;4;2;4;1;3;2;0;3
2020-10-09 04:00:00;3;2;1;1;0;4;2;0;3
2020-10-09 04:15:00;4;4;1;3;1;6;1;0;2
2020-10-09 04:30:00;6;3;1;4;0;4;4;0;4
2020-10-09 04:45:00;9;4;2;16;6;7;6;0;2
2020-10-09 05:00:00;17;11;3;18;5;16;26;0;8
2020-10-09 05:15:00;30;14;4;24;10;27;32;0;11
2020-10-09 05:30:00;48;28;5;13;13;37;38;0;11
2020-10-09 05:45:00;47;32;7;47;42;37;43;0;14
2020-10-09 06:00:00;42;31;7;53;59;44;61;0;7
2020-10-09 06:15:00;37;22;7;50;49;61;65;0;10
2020-10-09 06:30:00;48;39;17;40;29;65;94;0;21
2020-10-09 06:45:00;61;52;5;34;42;87;102;0;18
2020-10-09 07:00:00;48;34;8;34;27;149;138;0;18
2020-10-09 07:15:00;67;37;18;32;28;191;143;0;30
2020-10-09 07:30:00;61;60;15;38;27;133;124;0;23
2020-10-09 07:45:00;82;70;24;34;30;107;103;0;36
2020-10-09 08:00:00;68;66;23;43;26;70;91;0;16
2020-10-09 08:15:00;71;44;22;43;32;69;69;0;20
2020-10-09 08:30:00;54;32;30;42;36;63;67;0;13
2020-10-09 08:45:00;72;42;29;33;28;61;80;0;13
2020-10-09 09:00:00;63;37;21;31;28;51;60;0;20
2020-10-09 09:15:00;60;33;17;45;30;56;72;0;21
2020-10-09 09:30:00;66;33;15;51;34;56;74;0;27
2020-10-09 09:45:00;65;48;22;45;38;56;76;0;28
2020-10-09 10:00:00;73;38;21;51;37;50;57;0;33
2020-10-09 10:15:00;70;43;25;51;31;51;70;0;22
2020-10-09 10:30:00;49;29;15;46;30;46;57;0;25
2020-10-09 10:45:00;87;52;28;47;62;58;67;0;39
