DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-04-10 00:00:00;3;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0
2020-04-10 00:15:00;11;3;2;0;3;3;1;2;0;0;0;0;0;0;0;0
2020-04-10 00:30:00;3;8;7;0;0;9;0;2;0;0;0;0;0;0;0;0
2020-04-10 00:45:00;7;5;5;0;2;5;0;0;1;1;1;1;0;0;0;0
2020-04-10 01:00:00;3;3;3;0;1;3;1;2;0;0;0;0;0;0;0;0
2020-04-10 01:15:00;2;2;1;0;0;4;0;0;4;3;3;3;0;0;0;0
2020-04-10 01:30:00;1;2;2;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-04-10 01:45:00;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-04-10 02:00:00;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-04-10 02:15:00;3;3;3;0;0;2;0;0;1;1;1;1;0;0;0;0
2020-04-10 02:30:00;1;2;3;1;1;2;0;0;1;1;1;1;0;0;0;0
2020-04-10 02:45:00;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 03:00:00;0;2;2;0;0;2;0;0;1;2;1;1;0;0;0;0
2020-04-10 03:15:00;3;1;1;0;2;1;1;1;0;0;0;0;0;0;0;0
2020-04-10 03:30:00;0;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0
2020-04-10 03:45:00;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 04:15:00;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
2020-04-10 04:30:00;2;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-04-10 04:45:00;0;2;3;0;0;4;2;2;2;1;1;1;0;0;0;0
