DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-04-13 00:00:00;0;0;0;0;0;0
2020-04-13 00:15:00;1;0;0;0;0;0
2020-04-13 00:30:00;0;0;3;0;0;0
2020-04-13 00:45:00;0;0;3;0;0;0
2020-04-13 01:00:00;1;0;3;0;0;0
2020-04-13 01:15:00;0;0;0;0;0;0
2020-04-13 01:30:00;0;0;0;0;0;0
2020-04-13 01:45:00;1;0;0;0;0;0
2020-04-13 02:00:00;0;0;0;0;0;0
2020-04-13 02:15:00;0;0;1;1;0;0
2020-04-13 02:30:00;0;1;1;0;0;0
2020-04-13 02:45:00;0;0;2;0;0;0
2020-04-13 03:00:00;0;0;0;0;0;0
2020-04-13 03:15:00;1;0;1;0;0;0
2020-04-13 03:30:00;0;0;1;0;0;0
2020-04-13 03:45:00;0;0;0;0;0;0
2020-04-13 04:00:00;1;0;1;0;0;0
2020-04-13 04:15:00;1;0;1;1;0;0
2020-04-13 04:30:00;0;0;0;0;0;0
2020-04-13 04:45:00;1;0;0;0;0;0
2020-04-13 05:00:00;0;2;4;0;0;0
2020-04-13 05:15:00;1;1;5;0;0;0
2020-04-13 05:30:00;1;0;0;0;0;0
2020-04-13 05:45:00;2;0;1;1;0;0
2020-04-13 06:00:00;3;0;3;3;0;0
2020-04-13 06:15:00;2;1;6;1;0;0
2020-04-13 06:30:00;2;0;9;1;0;0
2020-04-13 06:45:00;2;0;3;1;0;0
2020-04-13 07:00:00;3;0;2;0;0;0
2020-04-13 07:15:00;3;2;4;2;0;0
2020-04-13 07:30:00;2;0;2;0;0;0
2020-04-13 07:45:00;0;0;3;0;0;0
2020-04-13 08:00:00;2;0;1;0;0;0
2020-04-13 08:15:00;4;0;4;1;0;0
2020-04-13 08:30:00;1;0;1;0;0;0
2020-04-13 08:45:00;2;0;3;0;0;0
2020-04-13 09:00:00;5;0;4;0;0;0
2020-04-13 09:15:00;3;0;10;0;0;0
2020-04-13 09:30:00;8;0;5;0;0;0
2020-04-13 09:45:00;10;0;13;0;0;0
2020-04-13 10:00:00;12;0;5;0;0;0
2020-04-13 10:15:00;19;0;9;0;0;0
2020-04-13 10:30:00;18;0;8;0;0;0
2020-04-13 10:45:00;11;1;4;0;0;1
2020-04-13 11:00:00;8;0;9;0;0;0
2020-04-13 11:15:00;11;0;17;0;0;0
2020-04-13 11:30:00;16;0;9;0;0;0
2020-04-13 11:45:00;18;0;12;0;0;0
2020-04-13 12:00:00;15;1;10;0;0;0
2020-04-13 12:15:00;14;2;21;3;0;0
2020-04-13 12:30:00;16;3;10;2;0;0
2020-04-13 12:45:00;11;0;11;0;0;0
2020-04-13 13:00:00;18;0;23;0;0;0
2020-04-13 13:15:00;17;0;20;1;0;0
2020-04-13 13:30:00;23;0;16;0;0;0
2020-04-13 13:45:00;11;0;15;5;0;0
2020-04-13 14:00:00;22;0;11;0;0;0
2020-04-13 14:15:00;15;0;15;0;0;0
2020-04-13 14:30:00;12;1;12;0;0;0
2020-04-13 14:45:00;15;1;12;2;0;0
2020-04-13 15:00:00;21;1;17;0;4;0
2020-04-13 15:15:00;14;0;14;0;0;0
2020-04-13 15:30:00;15;0;12;2;0;0
2020-04-13 15:45:00;14;0;13;0;0;0
2020-04-13 16:00:00;14;0;27;0;0;0
2020-04-13 16:15:00;20;0;26;0;0;0
2020-04-13 16:30:00;19;1;15;0;0;0
2020-04-13 16:45:00;18;2;19;4;0;0
2020-04-13 17:00:00;19;2;28;1;0;0
2020-04-13 17:15:00;20;0;10;0;0;0
2020-04-13 17:30:00;17;0;16;1;0;0
2020-04-13 17:45:00;17;0;22;0;0;0
2020-04-13 18:00:00;26;0;13;0;0;0
2020-04-13 18:15:00;12;0;19;0;0;0
2020-04-13 18:30:00;20;0;22;2;0;0
2020-04-13 18:45:00;6;0;14;0;0;0
2020-04-13 19:00:00;16;0;11;0;0;0
2020-04-13 19:15:00;13;0;18;0;0;0
2020-04-13 19:30:00;10;0;7;0;0;0
2020-04-13 19:45:00;7;0;12;0;0;0
2020-04-13 20:00:00;10;0;12;0;0;0
2020-04-13 20:15:00;7;0;6;0;0;0
2020-04-13 20:30:00;8;0;8;0;0;0
2020-04-13 20:45:00;11;0;12;0;0;0
2020-04-13 21:00:00;8;2;13;0;1;0
2020-04-13 21:15:00;6;0;13;0;0;0
2020-04-13 21:30:00;5;0;7;0;0;0
2020-04-13 21:45:00;3;0;5;3;0;0
2020-04-13 22:00:00;10;0;5;0;0;0
2020-04-13 22:15:00;2;0;5;0;0;0
2020-04-13 22:30:00;5;0;4;0;0;0
2020-04-13 22:45:00;6;0;1;0;0;0
2020-04-13 23:00:00;1;0;1;0;0;0
2020-04-13 23:15:00;1;0;0;0;0;0
2020-04-13 23:30:00;2;0;1;0;0;0
2020-04-13 23:45:00;2;0;1;0;0;0
