DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-10-02 00:00:00;0;12;7;15;8;0;0
2020-10-02 00:15:00;0;8;8;13;7;3;3
2020-10-02 00:30:00;0;7;7;8;5;0;0
2020-10-02 00:45:00;0;8;5;6;4;0;0
2020-10-02 01:00:00;0;8;6;14;3;0;0
2020-10-02 01:15:00;0;4;4;5;1;0;0
2020-10-02 01:30:00;0;3;2;5;2;0;0
2020-10-02 01:45:00;0;1;4;2;1;0;0
2020-10-02 02:00:00;0;3;0;11;5;0;0
2020-10-02 02:15:00;0;1;1;8;1;0;0
2020-10-02 02:30:00;0;6;3;1;2;0;0
2020-10-02 02:45:00;5;5;1;7;2;0;0
2020-10-02 03:00:00;0;3;1;7;2;0;0
2020-10-02 03:15:00;0;6;2;8;0;0;0
2020-10-02 03:30:00;0;5;2;8;3;0;0
2020-10-02 03:45:00;0;5;0;6;2;0;0
2020-10-02 04:00:00;0;6;2;3;4;0;0
2020-10-02 04:15:00;0;15;5;12;5;0;0
2020-10-02 04:30:00;0;13;5;17;8;0;0
2020-10-02 04:45:00;0;24;10;9;9;0;0
2020-10-02 05:00:00;1;36;34;28;9;0;0
2020-10-02 05:15:00;3;76;69;35;21;0;0
2020-10-02 05:30:00;0;66;61;43;33;1;1
2020-10-02 05:45:00;12;57;66;53;48;2;2
2020-10-02 06:00:00;2;53;48;57;61;4;4
2020-10-02 06:15:00;7;60;66;58;68;4;4
2020-10-02 06:30:00;15;85;96;71;51;7;7
2020-10-02 06:45:00;8;87;107;74;58;3;3
2020-10-02 07:00:00;11;94;98;67;69;7;6
2020-10-02 07:15:00;17;141;141;91;86;6;7
2020-10-02 07:30:00;20;161;139;91;86;5;5
2020-10-02 07:45:00;16;149;125;115;133;6;6
2020-10-02 08:00:00;26;100;91;96;72;5;5
2020-10-02 08:15:00;11;117;108;100;94;3;2
2020-10-02 08:30:00;18;93;97;103;93;4;4
2020-10-02 08:45:00;22;101;90;95;91;4;5
2020-10-02 09:00:00;10;92;87;98;79;4;4
2020-10-02 09:15:00;4;102;113;109;72;2;2
2020-10-02 09:30:00;2;91;83;99;92;5;5
2020-10-02 09:45:00;3;102;81;107;112;3;3
2020-10-02 10:00:00;5;105;94;109;109;3;3
2020-10-02 10:15:00;4;63;50;74;53;2;2
2020-10-02 10:30:00;
2020-10-02 10:45:00;
2020-10-02 11:00:00;
2020-10-02 11:15:00;
2020-10-02 11:30:00;
2020-10-02 11:45:00;
2020-10-02 12:00:00;10;91;86;125;125;4;4
2020-10-02 12:15:00;13;126;119;121;142;3;3
2020-10-02 12:30:00;8;128;110;146;158;3;3
2020-10-02 12:45:00;4;110;108;124;172;4;5
2020-10-02 13:00:00;31;139;122;130;138;1;1
2020-10-02 13:15:00;23;136;113;114;149;10;10
2020-10-02 13:30:00;142;119;118;124;174;6;6
2020-10-02 13:45:00;39;133;121;147;162;3;3
2020-10-02 14:00:00;8;126;99;134;150;4;4
2020-10-02 14:15:00;9;131;107;142;168;2;2
2020-10-02 14:30:00;23;112;91;146;174;5;5
2020-10-02 14:45:00;8;140;123;140;159;3;3
2020-10-02 15:00:00;10;128;113;141;141;5;5
2020-10-02 15:15:00;18;117;99;133;165;2;2
2020-10-02 15:30:00;76;122;111;133;157;4;4
2020-10-02 15:45:00;60;123;106;124;151;5;5
2020-10-02 16:00:00;46;114;79;141;161;3;3
2020-10-02 16:15:00;18;124;102;141;157;3;3
2020-10-02 16:30:00;10;121;107;135;143;4;4
2020-10-02 16:45:00;21;94;88;127;127;6;6
2020-10-02 17:00:00;42;127;119;126;148;4;3
2020-10-02 17:15:00;23;121;118;137;147;2;3
2020-10-02 17:30:00;2;130;123;148;162;5;5
2020-10-02 17:45:00;8;119;105;165;153;4;4
2020-10-02 18:00:00;7;132;107;135;140;4;4
2020-10-02 18:15:00;11;110;116;124;118;3;3
2020-10-02 18:30:00;4;100;101;123;129;4;4
2020-10-02 18:45:00;8;113;116;110;103;3;3
2020-10-02 19:00:00;2;91;85;84;105;4;4
2020-10-02 19:15:00;18;97;85;94;110;4;4
2020-10-02 19:30:00;15;93;74;85;76;4;4
2020-10-02 19:45:00;9;75;89;91;73;2;2
2020-10-02 20:00:00;4;80;83;74;68;1;1
2020-10-02 20:15:00;2;68;89;89;79;3;3
2020-10-02 20:30:00;1;57;52;79;69;4;4
2020-10-02 20:45:00;6;68;58;74;56;1;1
2020-10-02 21:00:00;1;65;74;64;46;3;3
2020-10-02 21:15:00;0;65;71;50;48;1;1
2020-10-02 21:30:00;5;37;38;55;34;1;1
2020-10-02 21:45:00;0;43;25;55;50;1;1
2020-10-02 22:00:00;2;38;29;85;74;2;2
2020-10-02 22:15:00;11;29;41;78;71;1;1
2020-10-02 22:30:00;7;40;28;61;55;3;3
2020-10-02 22:45:00;0;36;28;61;36;1;1
2020-10-02 23:00:00;3;29;22;43;30;2;2
2020-10-02 23:15:00;6;26;21;42;29;1;1
2020-10-02 23:30:00;0;24;23;32;25;1;1
2020-10-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
