DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-01-03 00:00:00;1;3;0;0;0;1;0;0
2020-01-03 00:15:00;1;1;0;0;2;2;0;0
2020-01-03 00:30:00;1;3;0;0;1;3;0;0
2020-01-03 00:45:00;2;2;0;0;1;4;0;0
2020-01-03 01:00:00;0;2;0;0;0;1;0;0
2020-01-03 01:15:00;1;0;0;0;3;4;0;0
2020-01-03 01:30:00;0;4;0;0;4;2;0;0
2020-01-03 01:45:00;1;1;0;0;4;1;0;0
2020-01-03 02:00:00;2;1;0;0;0;4;0;0
2020-01-03 02:15:00;1;0;0;0;0;0;0;0
2020-01-03 02:30:00;0;1;0;0;0;1;0;0
2020-01-03 02:45:00;0;0;0;0;1;1;0;0
2020-01-03 03:00:00;1;1;0;0;2;0;0;0
2020-01-03 03:15:00;0;4;0;0;2;3;0;0
2020-01-03 03:30:00;0;3;0;0;0;0;0;0
2020-01-03 03:45:00;1;3;0;0;4;0;0;0
2020-01-03 04:00:00;0;0;0;0;0;1;0;0
2020-01-03 04:15:00;1;1;0;0;2;2;0;0
2020-01-03 04:30:00;1;0;0;0;1;3;0;0
2020-01-03 04:45:00;2;1;0;0;0;1;0;0
2020-01-03 05:00:00;1;6;0;0;3;3;1;0
2020-01-03 05:15:00;1;6;0;0;3;6;0;0
2020-01-03 05:30:00;2;8;0;0;8;13;0;1
2020-01-03 05:45:00;1;8;1;0;12;9;2;0
2020-01-03 06:00:00;4;5;0;0;8;7;2;0
2020-01-03 06:15:00;7;17;0;0;7;3;0;0
2020-01-03 06:30:00;7;24;0;0;14;7;1;0
2020-01-03 06:45:00;7;21;0;0;15;18;3;0
2020-01-03 07:00:00;6;16;0;0;14;9;7;0
2020-01-03 07:15:00;5;19;0;0;15;14;0;0
2020-01-03 07:30:00;8;19;0;0;12;10;2;0
2020-01-03 07:45:00;9;14;0;0;12;18;9;0
2020-01-03 08:00:00;10;16;0;0;12;10;8;2
2020-01-03 08:15:00;14;30;0;0;10;10;6;0
2020-01-03 08:30:00;14;26;1;0;13;8;1;0
2020-01-03 08:45:00;12;29;0;0;15;9;2;0
2020-01-03 09:00:00;12;12;0;0;26;11;0;0
2020-01-03 09:15:00;10;25;0;0;21;8;6;0
2020-01-03 09:30:00;18;24;0;0;16;19;0;2
2020-01-03 09:45:00;22;36;0;0;19;13;3;0
2020-01-03 10:00:00;14;33;2;0;26;10;0;0
2020-01-03 10:15:00;8;29;6;0;26;17;1;0
2020-01-03 10:30:00;20;26;5;0;23;18;1;0
2020-01-03 10:45:00;29;36;3;0;24;25;3;1
2020-01-03 11:00:00;17;26;4;0;19;20;1;2
2020-01-03 11:15:00;18;31;4;0;29;28;0;1
2020-01-03 11:30:00;21;25;1;0;28;15;0;0
2020-01-03 11:45:00;18;29;4;0;24;16;0;0
2020-01-03 12:00:00;14;34;1;0;27;21;0;4
2020-01-03 12:15:00;26;42;5;0;45;25;0;4
2020-01-03 12:30:00;21;23;5;0;24;16;1;5
2020-01-03 12:45:00;10;26;1;0;22;16;19;3
2020-01-03 13:00:00;15;30;1;0;34;29;0;9
2020-01-03 13:15:00;21;34;4;0;42;20;1;6
2020-01-03 13:30:00;22;32;2;0;37;21;8;1
2020-01-03 13:45:00;33;34;4;0;28;23;3;4
2020-01-03 14:00:00;17;20;2;0;39;26;0;4
2020-01-03 14:15:00;31;32;4;0;43;24;0;12
2020-01-03 14:30:00;23;40;2;0;33;16;0;3
2020-01-03 14:45:00;20;41;0;0;39;17;4;3
2020-01-03 15:00:00;14;26;0;0;39;20;0;4
2020-01-03 15:15:00;16;24;0;0;34;32;0;7
2020-01-03 15:30:00;16;22;0;0;39;20;3;0
2020-01-03 15:45:00;15;23;2;0;27;14;0;6
2020-01-03 16:00:00;26;32;1;0;27;10;0;4
2020-01-03 16:15:00;19;20;1;0;28;16;0;7
2020-01-03 16:30:00;13;22;1;0;28;24;0;1
2020-01-03 16:45:00;20;21;0;0;32;22;0;10
2020-01-03 17:00:00;10;20;1;0;34;20;0;7
2020-01-03 17:15:00;9;33;0;0;29;9;0;1
2020-01-03 17:30:00;21;32;1;0;21;9;0;4
2020-01-03 17:45:00;10;25;1;0;17;13;0;3
2020-01-03 18:00:00;24;21;0;0;17;8;0;3
2020-01-03 18:15:00;16;20;0;0;18;12;0;1
2020-01-03 18:30:00;18;22;3;0;20;9;0;2
2020-01-03 18:45:00;20;19;0;0;23;10;0;0
2020-01-03 19:00:00;7;12;0;0;16;9;0;0
2020-01-03 19:15:00;11;26;0;0;16;3;0;0
2020-01-03 19:30:00;10;15;0;0;16;7;0;0
2020-01-03 19:45:00;8;16;0;0;12;5;0;1
2020-01-03 20:00:00;1;17;0;0;6;5;0;0
2020-01-03 20:15:00;7;6;0;0;5;7;0;1
2020-01-03 20:30:00;5;17;0;0;14;7;0;0
2020-01-03 20:45:00;8;8;0;0;7;3;0;0
2020-01-03 21:00:00;3;7;0;0;17;7;0;0
2020-01-03 21:15:00;3;10;0;0;13;5;0;0
2020-01-03 21:30:00;5;12;0;0;3;8;1;0
2020-01-03 21:45:00;13;9;1;0;10;6;0;0
2020-01-03 22:00:00;5;6;0;0;24;4;0;0
2020-01-03 22:15:00;1;6;0;0;16;8;0;0
2020-01-03 22:30:00;3;6;0;0;4;8;0;11
2020-01-03 22:45:00;8;2;0;0;5;5;0;0
2020-01-03 23:00:00;5;6;0;0;7;3;0;0
2020-01-03 23:15:00;3;5;0;0;14;5;0;0
2020-01-03 23:30:00;3;8;0;0;4;4;0;0
2020-01-03 23:45:00;0;8;0;0;6;6;0;0
