DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-03-13 00:00:00;5;2;5;1;5;4;2;1;3;5;0;0;0;0
2020-03-13 00:15:00;6;2;13;3;7;2;3;0;4;4;0;0;0;0
2020-03-13 00:30:00;5;5;14;0;5;4;6;1;3;0;0;0;0;0
2020-03-13 00:45:00;4;6;8;0;7;3;2;0;3;2;0;0;0;0
2020-03-13 01:00:00;0;3;6;0;3;4;2;0;2;3;0;0;0;0
2020-03-13 01:15:00;1;2;9;0;6;3;1;0;6;3;0;0;0;0
2020-03-13 01:30:00;2;1;7;0;1;3;0;1;2;3;0;0;0;0
2020-03-13 01:45:00;2;3;4;0;11;1;2;0;0;1;0;0;0;0
2020-03-13 02:00:00;1;1;2;0;4;3;1;0;1;3;0;0;0;0
2020-03-13 02:15:00;7;2;1;0;1;3;2;0;1;2;0;0;0;0
2020-03-13 02:30:00;5;5;5;0;4;1;2;1;2;4;0;0;0;0
2020-03-13 02:45:00;1;4;2;0;7;3;1;1;3;2;0;0;0;0
2020-03-13 03:00:00;3;2;6;0;6;5;0;0;2;3;0;0;0;0
2020-03-13 03:15:00;4;1;3;0;2;1;1;0;1;2;0;0;0;0
2020-03-13 03:30:00;4;4;7;0;3;4;2;0;5;1;0;0;0;0
2020-03-13 03:45:00;2;2;5;0;2;2;0;0;3;4;0;0;0;0
2020-03-13 04:00:00;4;4;6;0;5;3;3;0;1;0;0;0;0;0
2020-03-13 04:15:00;7;6;7;0;5;3;2;0;4;2;0;0;0;0
2020-03-13 04:30:00;4;4;10;2;5;3;2;1;6;7;0;0;0;0
2020-03-13 04:45:00;16;19;16;2;6;6;2;3;5;8;0;0;0;0
2020-03-13 05:00:00;37;44;24;4;9;8;5;1;10;11;0;0;0;0
2020-03-13 05:15:00;83;90;30;14;22;20;15;5;15;21;0;0;0;0
2020-03-13 05:30:00;82;68;32;27;12;15;10;9;13;18;0;0;0;0
2020-03-13 05:45:00;92;64;56;37;25;17;20;6;38;51;0;0;0;0
2020-03-13 06:00:00;71;43;44;26;21;24;21;6;50;62;0;0;0;0
2020-03-13 06:15:00;102;64;53;35;44;43;21;9;41;39;0;0;0;0
2020-03-13 06:30:00;132;73;102;63;47;46;25;10;27;39;0;0;0;0
2020-03-13 06:45:00;86;65;86;74;35;35;29;13;17;24;0;0;0;0
2020-03-13 07:00:00;118;84;90;69;62;52;40;17;23;30;0;0;0;0
2020-03-13 07:15:00;129;99;96;64;63;59;48;28;47;51;0;0;0;0
