DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-09-22 00:00:00;11;4;7;4;0;2
2020-09-22 00:15:00;7;6;6;11;2;3
2020-09-22 00:30:00;5;1;3;6;2;0
2020-09-22 00:45:00;11;1;4;5;0;0
2020-09-22 01:00:00;3;1;2;4;0;0
2020-09-22 01:15:00;5;0;6;4;0;1
2020-09-22 01:30:00;7;3;2;6;0;1
2020-09-22 01:45:00;4;0;3;4;0;1
2020-09-22 02:00:00;8;0;4;1;0;1
2020-09-22 02:15:00;10;0;3;3;1;3
2020-09-22 02:30:00;6;1;1;4;1;0
2020-09-22 02:45:00;3;0;5;4;0;0
2020-09-22 03:00:00;16;3;0;6;0;0
2020-09-22 03:15:00;9;0;2;3;1;1
2020-09-22 03:30:00;3;2;5;3;1;1
2020-09-22 03:45:00;10;1;1;5;0;1
2020-09-22 04:00:00;9;1;3;4;1;0
2020-09-22 04:15:00;4;2;2;13;2;3
2020-09-22 04:30:00;23;9;8;8;0;8
2020-09-22 04:45:00;36;12;9;13;0;6
2020-09-22 05:00:00;71;51;7;19;3;8
2020-09-22 05:15:00;70;74;12;36;4;12
2020-09-22 05:30:00;85;89;20;47;2;10
2020-09-22 05:45:00;68;54;29;65;1;8
2020-09-22 06:00:00;57;53;47;119;4;13
2020-09-22 06:15:00;97;92;43;88;11;15
2020-09-22 06:30:00;117;107;46;90;8;23
2020-09-22 06:45:00;121;131;44;83;5;29
2020-09-22 07:00:00;112;122;43;79;14;29
2020-09-22 07:15:00;150;158;79;125;19;46
2020-09-22 07:30:00;151;154;86;120;13;55
2020-09-22 07:45:00;171;170;88;143;11;39
2020-09-22 08:00:00;150;143;71;121;10;41
2020-09-22 08:15:00;134;118;71;114;12;30
2020-09-22 08:30:00;109;100;81;110;18;42
2020-09-22 08:45:00;108;101;60;101;10;25
2020-09-22 09:00:00;112;86;69;103;9;24
2020-09-22 09:15:00;112;82;70;108;12;23
2020-09-22 09:30:00;116;85;70;109;9;30
2020-09-22 09:45:00;132;98;54;100;11;28
2020-09-22 10:00:00;119;89;66;116;17;32
2020-09-22 10:15:00;130;88;80;94;5;38
2020-09-22 10:30:00;117;99;64;130;15;39
2020-09-22 10:45:00;130;85;71;128;10;34
2020-09-22 11:00:00;101;79;67;113;7;41
2020-09-22 11:15:00;127;102;81;125;19;37
2020-09-22 11:30:00;126;107;75;129;15;37
2020-09-22 11:45:00;126;98;60;116;11;40
2020-09-22 12:00:00;112;96;64;131;15;41
2020-09-22 12:15:00;131;92;86;127;17;28
2020-09-22 12:30:00;119;96;90;131;19;40
2020-09-22 12:45:00;124;102;89;128;17;37
2020-09-22 13:00:00;147;123;78;125;16;29
2020-09-22 13:15:00;121;128;81;141;10;29
2020-09-22 13:30:00;142;157;86;137;9;45
2020-09-22 13:45:00;147;123;80;153;14;36
2020-09-22 14:00:00;136;128;86;133;17;34
2020-09-22 14:15:00;122;95;113;201;21;37
2020-09-22 14:30:00;114;104;123;185;19;54
2020-09-22 14:45:00;128;118;122;174;15;28
2020-09-22 15:00:00;122;109;106;163;13;40
2020-09-22 15:15:00;139;106;128;181;11;45
2020-09-22 15:30:00;141;121;144;214;19;47
2020-09-22 15:45:00;162;135;116;190;17;40
2020-09-22 16:00:00;149;125;124;207;24;37
2020-09-22 16:15:00;149;129;128;242;27;38
2020-09-22 16:30:00;144;142;139;211;22;35
2020-09-22 16:45:00;156;126;116;199;16;54
2020-09-22 17:00:00;164;138;139;197;17;53
2020-09-22 17:15:00;146;145;142;218;20;56
2020-09-22 17:30:00;146;134;135;193;25;49
2020-09-22 17:45:00;158;133;101;159;18;57
2020-09-22 18:00:00;146;114;102;151;21;42
2020-09-22 18:15:00;152;109;78;150;21;39
2020-09-22 18:30:00;141;105;75;146;16;51
2020-09-22 18:45:00;107;82;70;125;17;38
2020-09-22 19:00:00;111;83;76;116;15;47
2020-09-22 19:15:00;118;81;78;108;14;33
2020-09-22 19:30:00;89;78;57;88;14;39
2020-09-22 19:45:00;84;68;64;72;7;32
2020-09-22 20:00:00;87;65;54;73;7;16
2020-09-22 20:15:00;78;48;60;88;6;9
2020-09-22 20:30:00;87;49;41;55;4;9
2020-09-22 20:45:00;86;47;33;67;5;10
2020-09-22 21:00:00;94;76;31;63;7;13
2020-09-22 21:15:00;81;60;30;59;5;6
2020-09-22 21:30:00;66;40;40;57;6;5
2020-09-22 21:45:00;42;21;68;86;8;8
2020-09-22 22:00:00;41;22;49;95;4;7
2020-09-22 22:15:00;49;21;30;47;2;8
2020-09-22 22:30:00;39;16;15;40;0;5
2020-09-22 22:45:00;35;13;12;23;3;8
2020-09-22 23:00:00;32;13;19;25;1;3
2020-09-22 23:15:00;28;5;8;16;0;4
2020-09-22 23:30:00;17;9;7;15;3;1
