DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-05-21 00:00:00;6;11;7;1;1;0;1;4;5;3;0;6;9;0;12;2;0
2020-05-21 00:15:00;11;17;4;2;0;1;1;13;14;7;1;7;14;4;3;4;0
2020-05-21 00:30:00;13;12;6;1;0;2;1;5;9;5;2;9;9;7;1;0;0
2020-05-21 00:45:00;7;21;7;0;0;0;2;14;12;4;1;8;9;4;3;6;0
2020-05-21 01:00:00;4;14;7;0;0;0;1;8;3;4;0;2;7;2;1;2;0
2020-05-21 01:15:00;11;15;5;4;0;0;1;7;7;3;0;4;9;5;0;6;0
2020-05-21 01:30:00;9;13;5;1;0;0;1;6;8;2;3;4;6;1;2;2;0
2020-05-21 01:45:00;7;13;3;0;0;0;0;7;5;1;2;5;4;3;0;0;0
2020-05-21 02:00:00;4;10;5;0;0;0;0;10;9;7;0;5;6;2;0;1;0
2020-05-21 02:15:00;8;11;5;0;0;0;1;3;3;0;0;3;2;0;1;1;0
2020-05-21 02:30:00;2;6;3;0;0;0;0;3;2;2;0;3;6;0;0;0;0
2020-05-21 02:45:00;3;7;1;0;0;0;0;2;3;1;0;6;2;1;0;0;0
2020-05-21 03:00:00;1;4;2;0;0;0;0;6;5;0;0;2;0;1;0;0;0
2020-05-21 03:15:00;3;7;0;0;0;0;0;6;9;2;0;2;2;1;0;0;0
2020-05-21 03:30:00;2;6;1;0;0;0;0;3;5;0;0;4;2;1;0;0;0
2020-05-21 03:45:00;5;4;2;0;0;0;0;6;4;3;1;0;0;0;0;0;0
2020-05-21 04:00:00;6;4;1;0;0;0;0;3;3;1;0;2;2;1;0;0;0
2020-05-21 04:15:00;2;4;2;0;0;0;0;1;4;4;0;2;2;0;0;0;0
2020-05-21 04:30:00;1;3;2;0;0;0;0;3;4;1;2;2;1;1;0;0;0
2020-05-21 04:45:00;4;6;2;1;0;0;0;3;5;1;0;0;0;0;0;0;0
2020-05-21 05:00:00;4;8;3;0;0;0;0;5;6;1;1;4;3;0;1;0;0
2020-05-21 05:15:00;11;7;2;0;0;0;0;1;4;1;0;1;1;1;1;0;0
2020-05-21 05:30:00;3;10;5;0;0;0;0;9;15;5;1;2;11;2;0;0;0
2020-05-21 05:45:00;11;8;5;1;0;0;0;19;16;12;4;4;1;3;0;0;0
2020-05-21 06:00:00;8;10;1;1;1;0;0;14;15;17;8;7;3;1;4;1;0
2020-05-21 06:15:00;10;5;1;0;0;0;0;9;9;4;1;9;8;1;5;0;0
2020-05-21 06:30:00;9;12;4;1;1;0;0;6;7;3;1;7;5;1;1;1;0
2020-05-21 06:45:00;18;8;4;1;0;0;0;2;9;9;1;7;11;2;0;1;0
2020-05-21 07:00:00;17;10;4;2;0;0;0;12;10;4;0;7;3;3;0;2;0
2020-05-21 07:15:00;25;14;4;1;0;0;0;11;3;5;2;4;4;4;4;2;0
2020-05-21 07:30:00;14;9;4;2;0;0;0;10;8;4;2;6;7;3;8;1;0
2020-05-21 07:45:00;17;14;4;1;0;1;2;7;6;2;3;8;5;1;7;0;0
2020-05-21 08:00:00;19;10;6;1;0;0;0;5;8;3;3;6;2;3;7;1;0
2020-05-21 08:15:00;22;21;10;1;0;1;1;13;13;5;4;6;11;3;1;2;0
2020-05-21 08:30:00;18;16;12;2;0;1;0;18;15;6;3;10;9;10;11;2;0
2020-05-21 08:45:00;33;28;13;3;0;0;0;13;11;8;7;14;9;5;9;0;0
2020-05-21 09:00:00;39;22;15;1;0;4;1;25;17;11;9;9;11;6;7;2;0
2020-05-21 09:15:00;41;26;16;4;0;0;1;25;17;11;4;12;20;11;3;4;0
2020-05-21 09:30:00;46;34;16;5;0;0;1;42;34;9;3;13;26;13;6;4;0
2020-05-21 09:45:00;45;52;36;2;0;2;1;34;32;15;8;17;25;18;9;2;0
2020-05-21 10:00:00;41;51;32;6;1;1;0;39;30;17;9;23;17;10;4;5;0
2020-05-21 10:15:00;55;43;28;5;0;0;1;41;25;17;10;28;27;18;20;5;0
2020-05-21 10:30:00;65;59;35;5;1;2;0;34;38;16;10;21;22;22;5;6;0
2020-05-21 10:45:00;53;46;33;3;1;0;1;39;49;7;5;13;26;15;21;9;0
2020-05-21 11:00:00;59;53;38;2;1;1;2;37;33;8;5;28;21;21;30;4;0
2020-05-21 11:15:00;47;55;34;5;0;2;1;58;43;16;9;21;27;16;25;12;0
2020-05-21 11:30:00;48;60;43;5;1;0;4;59;55;11;7;25;28;18;15;6;0
2020-05-21 11:45:00;58;59;42;2;0;3;3;46;51;12;7;18;37;34;34;5;0
2020-05-21 12:00:00;55;57;41;2;0;3;2;43;69;21;16;20;32;26;8;5;0
2020-05-21 12:15:00;49;48;43;6;1;1;1;53;49;17;6;31;32;22;19;7;0
2020-05-21 12:30:00;42;69;38;3;2;1;3;74;62;14;12;25;29;18;17;5;0
2020-05-21 12:45:00;65;64;40;4;1;3;6;46;55;15;11;35;31;23;54;7;0
2020-05-21 13:00:00;46;64;45;1;0;1;2;33;49;14;3;24;19;19;9;5;0
2020-05-21 13:15:00;56;65;42;6;1;0;2;44;45;25;8;28;21;18;32;9;0
2020-05-21 13:30:00;46;61;39;2;0;1;0;43;35;19;8;22;32;20;16;4;0
2020-05-21 13:45:00;55;67;51;4;1;5;5;46;45;19;8;22;33;16;44;10;0
2020-05-21 14:00:00;50;64;34;7;1;0;4;56;69;18;8;40;34;21;8;11;0
2020-05-21 14:15:00;50;65;39;2;0;1;0;66;47;18;5;35;36;26;23;9;0
2020-05-21 14:30:00;45;62;52;4;4;1;2;87;62;13;8;24;29;29;56;14;0
2020-05-21 14:45:00;41;52;32;2;0;6;1;49;55;21;9;34;29;25;39;11;0
2020-05-21 15:00:00;44;71;53;10;4;2;1;35;50;20;12;29;26;25;60;14;0
2020-05-21 15:15:00;39;62;43;7;3;1;4;45;47;22;6;23;28;22;10;8;0
2020-05-21 15:30:00;51;57;41;5;4;4;3;47;44;22;10;27;30;22;15;7;0
2020-05-21 15:45:00;29;58;31;8;5;5;0;41;41;16;7;27;28;15;76;9;0
2020-05-21 16:00:00;40;59;49;8;2;2;3;53;54;10;7;34;26;18;14;15;0
2020-05-21 16:15:00;58;62;44;5;0;3;3;47;47;20;13;28;32;24;18;11;0
2020-05-21 16:30:00;47;60;40;7;0;8;4;73;39;23;6;32;30;14;24;13;0
2020-05-21 16:45:00;59;64;39;5;0;5;7;51;57;21;10;21;29;20;21;9;0
2020-05-21 17:00:00;40;69;39;7;1;3;8;55;70;20;6;26;27;18;17;9;0
2020-05-21 17:15:00;54;58;49;4;0;2;4;58;65;18;8;33;37;23;10;6;0
2020-05-21 17:30:00;41;69;36;5;2;1;6;65;72;21;8;41;33;26;16;14;0
2020-05-21 17:45:00;62;57;45;6;1;1;2;60;66;15;7;37;38;26;16;12;0
2020-05-21 18:00:00;31;64;48;4;2;5;6;49;56;19;8;33;28;17;14;12;0
2020-05-21 18:15:00;55;58;35;6;1;6;3;52;68;21;7;27;39;31;50;15;0
2020-05-21 18:30:00;34;75;52;5;2;2;4;73;52;20;11;27;29;20;53;8;0
2020-05-21 18:45:00;44;73;42;4;0;6;5;41;53;17;8;34;34;20;88;9;0
2020-05-21 19:00:00;39;61;47;3;0;5;7;47;60;13;7;32;31;24;13;7;0
2020-05-21 19:15:00;31;53;41;4;1;0;3;52;49;19;8;36;34;18;13;9;0
2020-05-21 19:30:00;41;65;46;1;5;5;0;49;42;20;7;26;31;25;10;2;0
2020-05-21 19:45:00;37;54;47;3;0;2;4;54;62;19;8;33;37;27;26;7;0
2020-05-21 20:00:00;39;67;45;4;0;1;4;46;60;16;3;24;26;15;9;8;0
2020-05-21 20:15:00;36;49;37;5;0;5;1;41;49;23;8;34;33;23;20;7;0
2020-05-21 20:30:00;36;64;38;7;5;6;3;48;48;20;10;33;25;14;34;11;0
2020-05-21 20:45:00;31;58;38;5;1;4;2;43;43;10;5;36;23;13;16;3;0
2020-05-21 21:00:00;26;46;32;1;0;4;6;21;31;13;7;25;25;14;5;4;0
2020-05-21 21:15:00;24;34;23;4;1;1;0;36;37;9;7;16;23;15;13;7;0
2020-05-21 21:30:00;22;36;25;1;2;2;6;31;33;11;2;14;21;19;11;5;0
2020-05-21 21:45:00;27;35;11;3;1;2;5;37;38;9;4;15;16;12;6;8;0
2020-05-21 22:00:00;20;39;15;7;2;3;1;28;33;14;4;19;20;8;9;8;0
2020-05-21 22:15:00;13;36;25;4;0;0;1;18;18;3;3;15;24;11;61;9;0
2020-05-21 22:30:00;18;20;14;3;0;1;2;18;23;11;4;12;13;6;6;6;0
2020-05-21 22:45:00;20;24;16;4;2;3;1;19;23;6;2;11;18;3;5;3;0
2020-05-21 23:00:00;11;19;16;1;1;3;1;14;17;8;2;12;18;3;4;3;0
2020-05-21 23:15:00;6;23;15;5;1;1;3;12;16;3;3;4;11;4;5;7;0
2020-05-21 23:30:00;5;20;12;4;0;1;7;13;11;8;2;7;14;11;1;5;0
2020-05-21 23:45:00;6;16;5;0;0;1;4;15;14;6;3;11;9;6;4;3;0
