DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2019-10-25 00:00:00;2;1;0;0;0;0
2019-10-25 00:15:00;2;2;0;0;0;0
2019-10-25 00:30:00;0;1;0;0;0;0
2019-10-25 00:45:00;0;3;0;0;0;0
2019-10-25 01:00:00;0;0;0;0;0;0
2019-10-25 01:15:00;0;0;0;0;0;0
2019-10-25 01:30:00;0;0;0;0;0;0
2019-10-25 01:45:00;0;0;0;0;0;0
2019-10-25 02:00:00;0;0;0;0;0;0
2019-10-25 02:15:00;0;0;0;0;0;0
2019-10-25 02:30:00;0;0;0;0;0;0
2019-10-25 02:45:00;3;0;0;0;0;0
2019-10-25 03:00:00;0;0;0;0;0;0
2019-10-25 03:15:00;1;0;0;0;0;0
2019-10-25 03:30:00;1;1;0;0;0;0
2019-10-25 03:45:00;0;1;0;0;0;0
2019-10-25 04:00:00;0;5;0;0;0;0
2019-10-25 04:15:00;1;2;0;0;0;0
2019-10-25 04:30:00;2;1;0;0;0;0
2019-10-25 04:45:00;0;1;0;0;0;0
2019-10-25 05:00:00;2;1;0;0;0;0
2019-10-25 05:15:00;2;1;0;0;0;0
2019-10-25 05:30:00;6;2;0;0;0;0
2019-10-25 05:45:00;12;4;0;0;0;0
2019-10-25 06:00:00;8;4;0;0;0;0
2019-10-25 06:15:00;4;4;0;0;0;0
2019-10-25 06:30:00;13;6;0;0;0;0
2019-10-25 06:45:00;10;5;0;0;0;0
2019-10-25 07:00:00;10;3;0;4;0;0
2019-10-25 07:15:00;19;10;12;0;0;0
2019-10-25 07:30:00;7;4;2;1;0;0
2019-10-25 07:45:00;14;11;0;1;0;0
2019-10-25 08:00:00;10;6;0;0;0;0
2019-10-25 08:15:00;7;7;0;0;0;0
2019-10-25 08:30:00;6;10;0;0;0;0
2019-10-25 08:45:00;11;8;0;0;0;0
2019-10-25 09:00:00;21;5;0;0;0;0
2019-10-25 09:15:00;7;6;0;0;0;0
2019-10-25 09:30:00;3;9;0;2;0;0
2019-10-25 09:45:00;11;17;0;1;0;0
2019-10-25 10:00:00;11;9;2;1;0;0
2019-10-25 10:15:00;9;13;3;3;0;0
2019-10-25 10:30:00;6;14;1;0;0;0
2019-10-25 10:45:00;13;15;0;1;0;0
2019-10-25 11:00:00;9;10;0;0;0;0
2019-10-25 11:15:00;15;12;0;0;0;0
2019-10-25 11:30:00;12;18;0;3;0;0
2019-10-25 11:45:00;13;17;0;0;0;0
2019-10-25 12:00:00;7;19;0;0;0;0
2019-10-25 12:15:00;45;11;2;0;0;0
2019-10-25 12:30:00;85;10;2;0;0;0
2019-10-25 12:45:00;96;14;0;1;0;0
2019-10-25 13:00:00;141;9;1;6;0;0
2019-10-25 13:15:00;91;13;5;1;0;0
2019-10-25 13:30:00;86;16;4;0;0;0
2019-10-25 13:45:00;33;19;1;0;0;0
2019-10-25 14:00:00;25;17;4;4;0;0
2019-10-25 14:15:00;27;14;3;0;0;0
2019-10-25 14:30:00;27;8;1;4;0;0
2019-10-25 14:45:00;34;19;4;1;0;0
2019-10-25 15:00:00;23;14;0;0;0;0
2019-10-25 15:15:00;30;16;1;0;0;0
2019-10-25 15:30:00;31;15;3;3;0;0
2019-10-25 15:45:00;25;6;2;4;0;0
2019-10-25 16:00:00;14;15;7;3;0;0
2019-10-25 16:15:00;15;9;2;1;0;0
2019-10-25 16:30:00;20;9;1;4;0;0
2019-10-25 16:45:00;15;12;5;2;0;0
2019-10-25 17:00:00;16;11;1;4;0;0
2019-10-25 17:15:00;10;20;1;1;0;0
2019-10-25 17:30:00;12;10;1;1;0;0
2019-10-25 17:45:00;15;16;3;5;0;0
2019-10-25 18:00:00;13;10;1;3;0;0
2019-10-25 18:15:00;9;25;4;0;0;0
2019-10-25 18:30:00;5;4;5;0;0;0
2019-10-25 18:45:00;16;6;0;0;0;0
2019-10-25 19:00:00;11;19;1;0;0;0
2019-10-25 19:15:00;3;7;0;1;0;0
2019-10-25 19:30:00;12;4;0;0;0;0
2019-10-25 19:45:00;12;9;0;0;0;0
2019-10-25 20:00:00;6;6;0;0;0;0
2019-10-25 20:15:00;2;3;0;0;0;0
2019-10-25 20:30:00;9;6;0;0;0;0
2019-10-25 20:45:00;5;5;0;0;0;0
2019-10-25 21:00:00;6;12;0;0;0;0
2019-10-25 21:15:00;5;2;0;0;0;0
2019-10-25 21:30:00;4;5;0;0;0;0
2019-10-25 21:45:00;3;7;0;0;0;0
2019-10-25 22:00:00;4;5;0;1;0;0
2019-10-25 22:15:00;2;1;0;0;0;0
2019-10-25 22:30:00;6;4;0;0;0;0
2019-10-25 22:45:00;4;1;0;0;0;0
2019-10-25 23:00:00;1;2;0;0;0;0
2019-10-25 23:15:00;5;0;0;0;0;0
2019-10-25 23:30:00;1;3;0;0;0;0
2019-10-25 23:45:00;5;2;0;0;0;0
