DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-09-03 00:00:00;6;9;0;0;8;8;0;0;7;0;0
2020-09-03 00:15:00;10;8;1;0;7;8;0;0;6;0;0
2020-09-03 00:30:00;9;8;0;0;7;4;0;0;3;0;0
2020-09-03 00:45:00;7;5;0;0;8;8;0;0;7;1;0
2020-09-03 01:00:00;7;7;1;0;11;5;1;0;5;0;0
2020-09-03 01:15:00;9;9;1;1;14;10;1;0;9;0;0
2020-09-03 01:30:00;6;8;0;0;7;5;0;0;5;0;0
2020-09-03 01:45:00;6;6;0;0;1;4;0;0;4;0;0
2020-09-03 02:00:00;12;15;2;1;9;3;1;0;5;0;0
2020-09-03 02:15:00;6;6;0;0;4;3;0;0;3;0;0
2020-09-03 02:30:00;9;5;0;0;4;7;1;0;6;0;0
2020-09-03 02:45:00;4;4;1;0;12;15;1;0;14;0;0
2020-09-03 03:00:00;8;11;1;1;5;8;1;0;8;0;0
2020-09-03 03:15:00;7;10;0;0;9;4;0;0;5;0;0
2020-09-03 03:30:00;8;6;0;0;7;1;0;0;3;0;0
2020-09-03 03:45:00;10;8;0;1;5;3;0;0;3;0;0
2020-09-03 04:00:00;11;7;0;0;8;4;0;0;6;0;0
2020-09-03 04:15:00;7;8;2;0;14;2;0;0;9;0;0
2020-09-03 04:30:00;12;14;0;0;11;7;2;0;7;0;0
2020-09-03 04:45:00;22;19;3;0;14;9;0;0;9;0;0
2020-09-03 05:00:00;30;42;5;4;31;13;2;0;15;0;0
2020-09-03 05:15:00;30;28;5;3;39;17;1;0;18;0;0
2020-09-03 05:30:00;52;56;5;4;38;28;2;0;34;0;0
2020-09-03 05:45:00;62;68;12;3;51;28;1;0;33;0;0
2020-09-03 06:00:00;71;66;16;8;79;39;2;0;41;0;0
2020-09-03 06:15:00;63;62;18;6;86;47;5;0;55;0;4
2020-09-03 06:30:00;97;113;35;13;120;87;10;0;86;0;17
2020-09-03 06:45:00;89;100;13;45;122;97;6;0;98;0;5
2020-09-03 07:00:00;82;113;13;4;103;107;7;0;117;3;10
2020-09-03 07:15:00;85;102;9;10;122;111;11;0;126;1;4
2020-09-03 07:30:00;83;111;11;14;120;140;12;0;136;2;0
2020-09-03 07:45:00;90;135;13;10;111;104;11;0;110;4;16
2020-09-03 08:00:00;57;102;9;10;85;78;8;0;79;4;1
2020-09-03 08:15:00;87;93;9;8;81;82;4;0;92;0;3
2020-09-03 08:30:00;79;98;11;7;91;78;4;0;87;2;2
2020-09-03 08:45:00;82;80;7;7;81;74;9;0;76;6;15
2020-09-03 09:00:00;81;92;8;4;86;74;6;0;70;6;12
2020-09-03 09:15:00;98;96;7;10;88;79;13;0;78;12;5
2020-09-03 09:30:00;91;96;7;8;96;95;9;0;101;7;2
2020-09-03 09:45:00;85;111;10;4;102;106;9;0;116;5;1
2020-09-03 10:00:00;90;102;12;15;92;82;14;0;83;8;2
2020-09-03 10:15:00;91;112;8;6;95;81;8;0;93;10;0
2020-09-03 10:30:00;79;100;5;9;117;105;9;0;104;10;11
2020-09-03 10:45:00;84;117;12;6;107;100;7;0;103;5;33
2020-09-03 11:00:00;74;127;14;6;74;84;9;0;95;11;4
2020-09-03 11:15:00;95;134;17;6;84;80;11;0;86;11;0
2020-09-03 11:30:00;87;81;8;8;89;93;8;0;99;5;1
2020-09-03 11:45:00;97;102;9;12;114;98;6;0;106;9;3
2020-09-03 12:00:00;87;110;9;8;95;100;7;0;99;11;2
2020-09-03 12:15:00;100;101;7;8;94;100;13;0;103;8;15
2020-09-03 12:30:00;80;105;7;6;89;86;5;0;95;2;0
2020-09-03 12:45:00;86;109;9;2;87;81;8;0;85;2;6
2020-09-03 13:00:00;85;105;12;13;99;81;6;0;87;3;13
2020-09-03 13:15:00;76;109;11;5;89;86;3;0;93;4;7
2020-09-03 13:30:00;92;126;18;6;111;120;11;0;124;6;4
