DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-09-17 00:00:00;7;8;0;0;13;8;0;0;7;0;0
2020-09-17 00:15:00;6;2;0;0;11;10;0;0;11;0;0
2020-09-17 00:30:00;6;10;2;0;18;8;0;0;8;0;0
2020-09-17 00:45:00;6;12;1;0;14;8;1;0;7;0;0
2020-09-17 01:00:00;4;9;2;1;6;3;0;0;3;0;0
2020-09-17 01:15:00;9;5;1;0;3;3;1;0;3;0;0
2020-09-17 01:30:00;4;2;0;0;11;7;0;0;7;0;0
2020-09-17 01:45:00;5;6;0;0;3;0;0;0;0;0;0
2020-09-17 02:00:00;3;4;0;0;2;3;0;0;3;0;0
2020-09-17 02:15:00;8;11;0;0;5;7;0;0;9;0;0
2020-09-17 02:30:00;11;7;0;0;3;3;0;0;3;0;0
2020-09-17 02:45:00;3;6;0;0;8;5;0;0;6;0;0
2020-09-17 03:00:00;2;6;2;1;3;3;0;0;4;0;0
2020-09-17 03:15:00;7;3;0;0;8;5;0;0;5;0;0
2020-09-17 03:30:00;9;10;0;0;6;4;0;0;6;0;0
2020-09-17 03:45:00;8;3;0;0;5;4;0;0;4;0;0
2020-09-17 04:00:00;12;9;0;0;7;3;1;0;4;0;0
2020-09-17 04:15:00;12;8;1;0;7;4;0;0;7;0;0
2020-09-17 04:30:00;15;12;1;0;15;5;1;0;7;0;0
2020-09-17 04:45:00;22;18;2;0;20;6;0;0;11;0;0
2020-09-17 05:00:00;23;22;1;0;30;16;2;0;19;0;0
2020-09-17 05:15:00;34;36;4;1;30;12;0;0;18;0;0
2020-09-17 05:30:00;55;71;9;12;38;35;2;0;37;0;0
2020-09-17 05:45:00;55;72;11;7;46;27;0;0;32;1;0
2020-09-17 06:00:00;70;78;18;10;81;51;1;0;51;0;0
2020-09-17 06:15:00;57;94;23;10;90;57;3;0;58;0;0
2020-09-17 06:30:00;83;130;33;18;128;102;8;0;107;0;8
2020-09-17 06:45:00;85;127;20;15;108;93;5;0;95;2;9
2020-09-17 07:00:00;76;104;8;9;124;124;12;0;126;2;8
2020-09-17 07:15:00;90;107;11;8;168;192;10;0;193;2;2
2020-09-17 07:30:00;85;126;16;8;128;145;7;0;153;0;12
2020-09-17 07:45:00;91;143;18;9;131;122;12;0;124;3;5
2020-09-17 08:00:00;95;146;15;15;83;86;6;0;103;3;9
2020-09-17 08:15:00;87;118;15;11;90;82;13;0;82;5;1
2020-09-17 08:30:00;102;110;14;5;93;87;8;0;97;4;1
2020-09-17 08:45:00;69;96;10;7;91;96;15;0;100;5;7
2020-09-17 09:00:00;70;97;9;17;79;61;4;0;69;10;2
2020-09-17 09:15:00;58;114;20;9;93;73;9;0;79;11;7
2020-09-17 09:30:00;87;74;8;3;84;73;6;0;80;4;2
2020-09-17 09:45:00;72;93;13;7;77;83;5;0;89;3;2
2020-09-17 10:00:00;82;70;8;9;99;84;9;0;97;4;2
2020-09-17 10:15:00;81;84;8;6;75;78;4;0;81;8;0
2020-09-17 10:30:00;76;93;6;6;98;86;9;0;97;7;3
2020-09-17 10:45:00;97;106;13;8;105;119;12;0;125;7;0
2020-09-17 11:00:00;81;95;14;8;93;85;3;0;97;4;1
2020-09-17 11:15:00;90;89;5;18;105;83;13;0;90;3;1
2020-09-17 11:30:00;88;88;10;10;99;93;6;0;107;3;2
2020-09-17 11:45:00;87;99;7;12;82;77;8;0;83;5;6
2020-09-17 12:00:00;88;100;11;7;102;101;9;0;109;5;12
2020-09-17 12:15:00;71;101;8;10;104;92;4;0;107;5;1
2020-09-17 12:30:00;91;105;16;9;94;88;8;0;85;3;5
2020-09-17 12:45:00;92;115;12;16;92;112;11;0;115;4;4
2020-09-17 13:00:00;95;106;13;11;93;85;5;0;93;6;1
2020-09-17 13:15:00;96;134;15;10;79;97;10;0;101;9;0
2020-09-17 13:30:00;97;114;13;12;90;92;5;0;101;2;0
2020-09-17 13:45:00;107;122;11;6;117;126;9;0;120;4;0
2020-09-17 14:00:00;97;113;9;8;102;101;11;0;106;9;32
2020-09-17 14:15:00;96;116;20;5;103;111;6;0;126;8;16
2020-09-17 14:30:00;108;118;11;19;117;105;10;0;112;5;0
2020-09-17 14:45:00;83;85;11;15;98;107;3;0;99;7;2
2020-09-17 15:00:00;98;128;14;9;103;113;5;0;116;7;1
2020-09-17 15:15:00;100;136;14;16;99;128;7;0;123;6;9
2020-09-17 15:30:00;84;127;13;20;112;104;9;0;115;13;6
2020-09-17 15:45:00;109;157;15;17;119;122;8;0;119;7;23
2020-09-17 16:00:00;103;164;22;22;116;133;14;0;134;10;3
2020-09-17 16:15:00;111;140;14;27;140;137;13;0;153;9;29
2020-09-17 16:30:00;114;153;13;48;129;127;4;0;130;7;22
2020-09-17 16:45:00;94;134;13;36;126;128;5;0;127;19;9
2020-09-17 17:00:00;109;145;14;27;145;156;9;0;161;12;13
2020-09-17 17:15:00;96;149;10;14;127;135;6;0;140;7;6
2020-09-17 17:30:00;104;128;10;26;118;124;3;0;125;2;30
2020-09-17 17:45:00;88;131;7;17;119;123;7;0;129;4;8
2020-09-17 18:00:00;84;132;11;36;116;124;4;0;116;4;3
2020-09-17 18:15:00;92;124;10;8;108;133;7;0;133;1;0
2020-09-17 18:30:00;70;93;6;13;89;89;5;0;89;4;3
2020-09-17 18:45:00;69;80;9;8;101;102;3;0;97;4;1
2020-09-17 19:00:00;53;68;4;7;80;72;1;0;71;1;11
2020-09-17 19:15:00;60;70;3;7;78;74;3;0;77;0;11
2020-09-17 19:30:00;52;66;8;7;86;78;9;0;74;0;5
2020-09-17 19:45:00;54;54;6;6;62;63;1;0;65;1;7
2020-09-17 20:00:00;51;56;6;1;56;60;2;0;59;1;3
2020-09-17 20:15:00;33;40;3;8;52;61;2;0;63;0;1
2020-09-17 20:30:00;40;29;4;11;52;43;0;0;45;0;0
2020-09-17 20:45:00;39;34;4;9;35;32;2;0;31;0;0
2020-09-17 21:00:00;31;34;2;6;47;36;1;0;38;0;0
2020-09-17 21:15:00;26;28;0;4;35;30;5;0;38;0;0
2020-09-17 21:30:00;41;50;3;3;44;27;1;0;24;0;0
2020-09-17 21:45:00;39;29;0;3;26;26;0;0;28;0;0
2020-09-17 22:00:00;38;45;4;2;38;24;3;0;22;1;0
2020-09-17 22:15:00;33;35;3;3;29;26;0;0;25;0;0
2020-09-17 22:30:00;32;22;0;5;20;12;0;0;15;0;2
2020-09-17 22:45:00;17;17;0;0;22;15;0;0;22;0;0
2020-09-17 23:00:00;21;19;1;5;30;24;1;0;26;0;0
2020-09-17 23:15:00;13;21;2;0;24;18;1;0;16;0;0
2020-09-17 23:30:00;19;19;1;1;25;11;0;0;14;0;0
2020-09-17 23:45:00;10;13;1;0;16;15;1;0;18;0;0
