DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-10-06 00:00:00;22;16;0;0;0;29;14;0;2
2019-10-06 00:15:00;34;29;0;0;2;38;29;0;0
2019-10-06 00:30:00;26;31;0;0;0;26;16;0;3
2019-10-06 00:45:00;24;17;1;0;0;24;12;0;0
2019-10-06 01:00:00;27;18;0;2;0;17;17;0;0
2019-10-06 01:15:00;21;19;0;0;0;22;12;0;0
2019-10-06 01:30:00;25;11;0;0;0;19;9;0;0
2019-10-06 01:45:00;11;20;0;0;0;21;12;0;0
2019-10-06 02:00:00;18;12;0;0;0;13;9;0;0
2019-10-06 02:15:00;15;14;0;0;0;16;9;0;0
2019-10-06 02:30:00;7;10;0;0;0;25;12;0;0
2019-10-06 02:45:00;10;11;1;0;0;9;8;0;0
2019-10-06 03:00:00;13;10;0;0;0;13;9;0;0
2019-10-06 03:15:00;9;12;0;1;0;10;8;0;0
2019-10-06 03:30:00;9;3;0;0;0;8;4;0;0
2019-10-06 03:45:00;6;10;0;0;0;8;7;0;0
2019-10-06 04:00:00;9;7;0;0;0;9;4;0;0
2019-10-06 04:15:00;11;1;0;0;2;10;6;0;0
2019-10-06 04:30:00;5;5;0;0;1;14;8;0;0
2019-10-06 04:45:00;11;6;1;0;0;8;4;0;0
2019-10-06 05:00:00;8;6;0;0;0;12;7;0;0
2019-10-06 05:15:00;17;13;0;0;0;25;9;0;0
2019-10-06 05:30:00;15;14;0;0;0;32;19;0;3
2019-10-06 05:45:00;16;21;0;0;0;21;16;0;0
2019-10-06 06:00:00;24;13;0;0;0;15;11;0;0
2019-10-06 06:15:00;14;20;1;0;0;28;17;0;2
2019-10-06 06:30:00;13;12;0;0;0;27;10;0;0
2019-10-06 06:45:00;19;8;0;0;1;15;9;0;0
2019-10-06 07:00:00;11;10;0;1;1;19;7;0;0
2019-10-06 07:15:00;15;22;1;0;0;14;7;0;0
2019-10-06 07:30:00;19;16;0;1;0;18;7;0;0
2019-10-06 07:45:00;23;17;0;1;0;25;12;0;0
2019-10-06 08:00:00;25;15;1;0;0;17;12;0;0
2019-10-06 08:15:00;30;18;0;0;0;30;18;0;0
2019-10-06 08:30:00;23;18;1;0;0;23;33;0;0
2019-10-06 08:45:00;47;33;1;2;0;49;43;0;0
2019-10-06 09:00:00;38;30;0;0;0;52;37;0;1
2019-10-06 09:15:00;53;38;0;0;0;58;55;0;0
2019-10-06 09:30:00;52;40;1;1;0;55;46;0;1
