DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-12-11 00:00:00;4;1;4;7;0;0;0;0;0;0;0;0
2020-12-11 00:15:00;6;0;1;4;0;0;0;0;0;0;0;0
2020-12-11 00:30:00;4;1;3;4;0;0;0;0;0;0;0;0
2020-12-11 00:45:00;5;0;3;6;0;0;0;0;0;0;0;0
2020-12-11 01:00:00;5;0;3;3;0;0;0;0;0;0;0;0
2020-12-11 01:15:00;7;3;4;4;0;0;0;0;0;0;0;0
2020-12-11 01:30:00;6;1;5;7;0;0;0;0;0;0;0;0
2020-12-11 01:45:00;3;1;4;7;0;0;0;0;0;0;0;0
2020-12-11 02:00:00;3;1;3;5;0;0;0;0;0;0;0;0
2020-12-11 02:15:00;5;2;5;5;0;0;0;0;0;0;0;0
2020-12-11 02:30:00;4;2;2;6;0;0;0;0;0;0;0;0
2020-12-11 02:45:00;4;1;4;2;0;0;0;0;0;0;0;0
2020-12-11 03:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-12-11 03:15:00;5;1;3;3;0;0;0;0;0;0;0;0
2020-12-11 03:30:00;4;2;0;3;0;0;0;0;0;0;0;0
2020-12-11 03:45:00;6;4;0;4;0;0;0;0;0;0;0;0
2020-12-11 04:00:00;7;1;6;5;0;0;0;0;0;0;0;0
2020-12-11 04:15:00;5;1;10;11;0;0;0;0;0;0;0;0
2020-12-11 04:30:00;14;1;5;9;0;0;0;0;0;0;0;0
2020-12-11 04:45:00;11;5;16;9;0;0;0;0;0;0;0;0
2020-12-11 05:00:00;16;7;15;26;0;0;0;0;3;0;0;0
2020-12-11 05:15:00;26;11;14;38;0;0;0;0;0;0;0;0
2020-12-11 05:30:00;59;31;27;34;0;0;0;0;0;0;0;0
2020-12-11 05:45:00;64;39;38;58;0;0;0;0;0;0;0;0
2020-12-11 06:00:00;48;23;41;49;0;0;0;0;0;0;0;0
2020-12-11 06:15:00;65;39;42;76;0;0;0;0;0;0;0;0
2020-12-11 06:30:00;103;63;59;124;0;5;0;0;0;0;0;0
2020-12-11 06:45:00;111;63;70;124;0;0;0;0;256;3;0;0
2020-12-11 07:00:00;79;50;49;75;0;1;0;0;0;0;0;0
2020-12-11 07:15:00;100;67;70;112;0;0;0;0;0;0;0;0
2020-12-11 07:30:00;99;91;76;114;0;31;0;4;0;0;0;0
2020-12-11 07:45:00;117;91;85;123;4;15;0;0;0;4;0;0
2020-12-11 08:00:00;115;73;83;118;0;7;0;0;0;0;0;0
2020-12-11 08:15:00;92;77;67;100;2;0;0;0;0;1;0;0
2020-12-11 08:30:00;125;81;74;115;0;1;0;0;0;4;0;3
2020-12-11 08:45:00;83;65;60;78;0;0;0;0;0;0;0;0
2020-12-11 09:00:00;109;84;69;88;0;2;0;0;0;0;0;0
2020-12-11 09:15:00;116;93;63;107;10;1;0;0;0;2;0;0
2020-12-11 09:30:00;119;75;77;101;7;3;0;0;0;1;0;0
2020-12-11 09:45:00;120;105;80;116;10;0;0;0;3;13;0;0
2020-12-11 10:00:00;119;102;86;104;0;11;0;0;260;1;0;0
