DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-10-18 00:00:00;9;7;1;1;3;14;9;5;7;6;0;0
2020-10-18 00:15:00;23;13;3;1;4;16;15;15;10;9;0;0
2020-10-18 00:30:00;13;6;2;2;4;11;14;9;10;5;0;0
2020-10-18 00:45:00;11;9;3;2;6;20;19;9;12;1;0;0
2020-10-18 01:00:00;19;8;1;2;4;11;9;6;4;1;0;0
2020-10-18 01:15:00;11;10;3;2;5;13;13;11;5;4;0;0
2020-10-18 01:30:00;5;5;2;0;3;8;13;7;3;3;0;0
2020-10-18 01:45:00;10;9;3;1;2;8;4;3;7;6;0;0
2020-10-18 02:00:00;4;3;0;1;2;1;8;8;3;2;0;0
2020-10-18 02:15:00;6;4;0;1;2;7;6;2;3;3;0;0
2020-10-18 02:30:00;7;2;0;0;0;4;7;3;4;4;0;0
2020-10-18 02:45:00;6;8;1;0;1;6;8;5;4;3;0;0
2020-10-18 03:00:00;4;5;0;1;1;8;7;2;2;1;0;0
2020-10-18 03:15:00;2;3;0;1;0;4;5;1;1;1;0;0
2020-10-18 03:30:00;4;1;0;0;0;2;3;1;0;3;0;0
2020-10-18 03:45:00;6;4;2;0;1;1;3;2;3;1;0;0
2020-10-18 04:00:00;6;3;0;0;0;0;2;1;4;1;0;0
2020-10-18 04:15:00;4;4;0;0;0;3;5;3;2;5;0;0
2020-10-18 04:30:00;2;4;0;0;0;3;2;1;0;0;0;0
2020-10-18 04:45:00;3;3;2;2;2;1;3;1;1;2;0;0
2020-10-18 05:00:00;7;6;0;2;3;1;7;4;4;3;0;0
2020-10-18 05:15:00;5;5;0;1;1;4;3;1;1;2;0;0
2020-10-18 05:30:00;4;1;0;0;0;7;8;6;3;2;0;0
2020-10-18 05:45:00;6;2;0;0;2;9;9;2;7;3;0;0
2020-10-18 06:00:00;9;5;0;0;1;12;14;7;4;5;0;0
2020-10-18 06:15:00;9;4;0;2;4;16;11;6;0;2;0;0
2020-10-18 06:30:00;5;2;0;2;1;9;9;6;9;3;0;0
2020-10-18 06:45:00;3;4;0;1;1;14;10;6;4;4;0;0
2020-10-18 07:00:00;10;5;0;0;0;7;4;3;4;2;0;0
2020-10-18 07:15:00;13;4;0;1;1;6;4;3;3;5;0;0
2020-10-18 07:30:00;8;8;0;3;3;7;9;7;1;7;0;0
2020-10-18 07:45:00;16;3;2;2;8;15;11;6;7;10;0;0
2020-10-18 08:00:00;9;6;0;3;3;7;10;12;11;7;0;0
2020-10-18 08:15:00;19;8;0;1;2;16;20;11;14;9;0;0
2020-10-18 08:30:00;17;16;1;6;6;12;12;10;9;5;0;0
2020-10-18 08:45:00;32;17;3;6;12;15;21;15;16;10;0;0
2020-10-18 09:00:00;23;9;2;9;9;23;21;17;19;9;0;0
2020-10-18 09:15:00;30;12;2;2;4;31;27;19;23;8;2;1
2020-10-18 09:30:00;31;9;1;5;4;27;35;18;25;5;0;2
2020-10-18 09:45:00;41;22;7;11;21;26;37;27;31;9;1;2
2020-10-18 10:00:00;42;20;5;5;11;23;29;20;26;7;5;0
2020-10-18 10:15:00;31;18;5;6;13;28;35;30;33;9;2;2
