DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-05-18 00:00:00;3;5;6;0;0;0;2;0;0
2020-05-18 00:15:00;0;8;7;0;0;1;7;0;0
2020-05-18 00:30:00;0;4;4;0;0;0;4;0;0
2020-05-18 00:45:00;3;3;7;1;1;0;15;0;0
2020-05-18 01:00:00;2;5;6;2;0;0;1;0;0
2020-05-18 01:15:00;0;1;1;1;1;1;4;0;0
2020-05-18 01:30:00;0;2;2;1;0;1;1;0;0
2020-05-18 01:45:00;1;1;1;0;0;0;0;0;0
2020-05-18 02:00:00;1;1;2;0;0;0;2;0;0
2020-05-18 02:15:00;1;0;1;0;0;0;2;0;0
2020-05-18 02:30:00;0;0;1;2;1;1;4;0;0
2020-05-18 02:45:00;2;1;3;0;0;0;2;0;0
2020-05-18 03:00:00;2;1;1;0;0;0;1;0;0
2020-05-18 03:15:00;2;2;2;1;0;0;2;0;0
2020-05-18 03:30:00;0;1;1;0;0;0;1;0;0
2020-05-18 03:45:00;1;1;2;0;0;1;0;0;0
2020-05-18 04:00:00;1;2;3;1;1;1;4;0;0
2020-05-18 04:15:00;4;3;6;1;1;2;2;0;0
2020-05-18 04:30:00;2;3;7;0;0;0;4;0;0
2020-05-18 04:45:00;1;10;11;4;3;1;8;0;0
2020-05-18 05:00:00;10;13;22;3;2;2;16;0;0
2020-05-18 05:15:00;11;7;19;8;3;4;30;0;0
2020-05-18 05:30:00;14;26;38;13;6;7;60;0;0
2020-05-18 05:45:00;12;18;36;11;6;8;41;0;0
2020-05-18 06:00:00;21;13;29;8;4;4;34;0;0
2020-05-18 06:15:00;15;29;45;16;9;15;35;0;0
2020-05-18 06:30:00;36;45;71;28;21;24;59;3;5
2020-05-18 06:45:00;38;35;76;21;12;22;70;1;9
2020-05-18 07:00:00;29;35;62;14;7;12;73;1;3
2020-05-18 07:15:00;40;37;64;62;12;16;78;5;15
2020-05-18 07:30:00;62;54;89;24;10;11;94;1;6
2020-05-18 07:45:00;44;60;80;23;11;12;96;2;16
2020-05-18 08:00:00;41;42;72;25;7;6;77;2;8
2020-05-18 08:15:00;43;43;66;19;6;8;78;1;8
2020-05-18 08:30:00;36;48;79;13;8;4;52;0;2
2020-05-18 08:45:00;30;34;55;16;7;5;57;11;3
2020-05-18 09:00:00;35;39;72;13;6;3;72;6;3
2020-05-18 09:15:00;36;24;59;16;4;8;59;3;0
2020-05-18 09:30:00;30;40;51;10;5;0;61;3;7
2020-05-18 09:45:00;37;46;67;18;7;8;60;0;1
2020-05-18 10:00:00;36;64;75;16;6;2;68;1;3
2020-05-18 10:15:00;39;45;80;9;7;3;70;3;14
2020-05-18 10:30:00;50;45;75;14;7;6;72;0;2
2020-05-18 10:45:00;45;69;93;15;6;7;57;5;10
2020-05-18 11:00:00;36;58;86;17;9;4;67;7;6
2020-05-18 11:15:00;53;77;96;13;7;2;45;12;12
2020-05-18 11:30:00;59;76;102;13;6;3;82;4;4
2020-05-18 11:45:00;65;77;119;11;7;9;77;1;0
2020-05-18 12:00:00;50;69;95;13;8;5;91;0;9
