DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-05-25 00:00:00;2;4;9;0;0;1;8;0;0
2020-05-25 00:15:00;2;8;12;2;2;0;8;0;0
2020-05-25 00:30:00;1;2;7;2;1;1;11;0;0
2020-05-25 00:45:00;2;7;9;2;1;0;6;0;0
2020-05-25 01:00:00;1;7;7;0;0;0;2;0;0
2020-05-25 01:15:00;0;1;4;0;0;0;4;0;0
2020-05-25 01:30:00;0;2;3;0;0;0;1;0;0
2020-05-25 01:45:00;1;4;5;0;0;0;4;0;0
2020-05-25 02:00:00;0;1;2;0;0;0;2;0;0
2020-05-25 02:15:00;0;0;0;0;0;0;0;0;0
2020-05-25 02:30:00;1;2;2;0;0;0;1;0;0
2020-05-25 02:45:00;2;1;2;0;0;0;0;0;0
2020-05-25 03:00:00;1;1;1;4;2;0;0;0;0
2020-05-25 03:15:00;0;2;4;0;0;0;1;0;0
2020-05-25 03:30:00;0;0;0;0;0;0;1;0;0
2020-05-25 03:45:00;1;0;1;0;0;0;2;0;0
2020-05-25 04:00:00;2;4;5;0;0;0;0;0;0
2020-05-25 04:15:00;0;1;2;1;1;1;1;0;0
2020-05-25 04:30:00;1;2;3;2;0;1;6;0;0
2020-05-25 04:45:00;4;6;8;1;0;0;7;0;0
2020-05-25 05:00:00;3;7;13;3;0;0;10;0;0
2020-05-25 05:15:00;12;14;28;3;2;3;33;0;0
2020-05-25 05:30:00;18;25;47;8;7;7;61;0;0
2020-05-25 05:45:00;18;28;46;13;5;8;54;0;0
2020-05-25 06:00:00;13;19;33;10;4;6;32;0;0
2020-05-25 06:15:00;21;18;42;12;4;13;37;0;0
2020-05-25 06:30:00;33;39;59;16;12;29;60;3;18
2020-05-25 06:45:00;45;41;71;20;15;17;93;0;5
2020-05-25 07:00:00;39;33;73;10;11;10;74;1;1
2020-05-25 07:15:00;36;44;75;24;7;8;86;0;5
2020-05-25 07:30:00;62;43;95;22;11;6;100;0;0
2020-05-25 07:45:00;65;49;86;23;14;18;106;4;9
2020-05-25 08:00:00;46;43;77;17;9;7;88;7;12
2020-05-25 08:15:00;30;34;76;17;10;7;79;2;1
2020-05-25 08:30:00;43;45;63;9;2;7;66;3;2
2020-05-25 08:45:00;26;29;62;15;7;7;65;0;2
2020-05-25 09:00:00;32;38;58;26;11;8;58;6;0
2020-05-25 09:15:00;34;35;58;45;9;4;54;2;11
2020-05-25 09:30:00;22;41;53;22;7;6;60;1;5
2020-05-25 09:45:00;35;44;58;24;8;5;71;5;4
2020-05-25 10:00:00;34;42;76;13;8;3;64;5;7
2020-05-25 10:15:00;44;34;61;18;6;2;60;2;13
2020-05-25 10:30:00;27;32;54;82;6;1;65;8;3
