DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-06-20 00:00:00;0;3;6;1;6;0;8;4;6;6;0;0;7;26;22;3;0;0;21;0;0;0;0;0
2020-06-20 00:15:00;2;6;11;7;12;0;15;6;11;6;0;1;21;30;20;12;0;0;30;0;0;0;0;0
2020-06-20 00:30:00;3;7;8;5;9;2;13;7;8;3;0;2;10;29;25;8;0;0;30;0;0;0;0;0
2020-06-20 00:45:00;1;3;2;4;8;1;6;1;11;1;0;1;15;28;20;12;0;0;30;0;0;0;0;0
2020-06-20 01:00:00;1;2;5;7;8;0;9;6;6;3;0;3;11;25;24;8;0;0;38;0;0;0;0;0
2020-06-20 01:15:00;1;1;4;2;3;0;9;4;7;1;0;0;4;21;13;2;0;0;39;0;0;0;0;0
2020-06-20 01:30:00;0;0;3;1;3;1;6;3;7;3;0;1;6;15;10;2;0;0;36;0;0;0;0;0
2020-06-20 01:45:00;2;2;4;0;1;0;7;4;5;2;0;0;12;21;11;3;0;0;39;0;0;0;0;0
2020-06-20 02:00:00;3;3;7;2;8;1;2;3;4;0;0;1;9;27;26;6;0;0;39;0;0;0;0;0
2020-06-20 02:15:00;2;3;3;2;6;0;4;1;4;2;0;0;5;15;10;2;0;0;39;0;0;0;0;0
2020-06-20 02:30:00;0;1;0;0;5;0;2;0;2;0;0;1;4;13;14;4;0;0;39;0;0;0;0;0
2020-06-20 02:45:00;0;2;6;0;3;2;3;0;2;1;0;1;5;11;8;2;0;0;39;0;0;0;0;0
2020-06-20 03:00:00;1;3;1;1;7;4;2;2;4;2;0;0;6;5;2;2;0;0;39;0;0;0;0;0
2020-06-20 03:15:00;0;1;0;0;2;0;2;2;7;2;0;1;2;9;9;1;0;0;36;0;0;0;0;0
2020-06-20 03:30:00;1;2;0;0;3;2;4;2;2;2;0;0;1;6;8;3;0;0;39;0;0;0;0;0
2020-06-20 03:45:00;0;0;2;4;6;0;3;0;4;0;0;0;1;5;5;1;0;0;39;0;0;0;0;0
