DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-11-01 00:00:00;0;19;9;1;2;7;5;14;2;2;6;7;6
2019-11-01 00:15:00;0;26;16;4;6;10;3;11;5;3;11;9;6
2019-11-01 00:30:00;0;15;9;1;5;13;1;10;8;2;12;7;8
2019-11-01 00:45:00;0;15;6;1;10;16;4;13;5;1;11;4;9
2019-11-01 01:00:00;0;15;4;2;7;8;5;11;4;3;11;6;5
2019-11-01 01:15:00;0;16;13;5;7;10;4;11;7;2;6;10;7
2019-11-01 01:30:00;0;12;12;3;4;8;7;8;6;1;13;11;6
2019-11-01 01:45:00;0;20;5;0;7;6;1;9;4;1;7;4;4
2019-11-01 02:00:00;0;13;5;0;3;8;2;8;4;2;4;3;3
2019-11-01 02:15:00;0;11;6;3;3;4;2;7;4;0;3;1;1
2019-11-01 02:30:00;0;10;7;2;1;5;3;12;5;0;1;5;5
2019-11-01 02:45:00;0;7;7;1;1;5;2;10;4;1;6;4;9
2019-11-01 03:00:00;0;12;1;0;6;7;2;7;2;0;7;4;1
2019-11-01 03:15:00;0;11;9;1;5;5;1;4;1;1;8;6;4
2019-11-01 03:30:00;0;7;4;3;3;9;2;8;3;0;7;11;2
2019-11-01 03:45:00;0;7;4;1;4;6;0;9;1;0;8;6;4
2019-11-01 04:00:00;0;14;4;1;3;7;4;6;1;2;4;3;7
2019-11-01 04:15:00;0;10;5;2;1;4;4;10;3;0;3;5;2
2019-11-01 04:30:00;0;6;3;0;3;5;0;5;2;1;2;2;0
2019-11-01 04:45:00;0;5;6;1;1;7;1;3;2;0;6;4;5
2019-11-01 05:00:00;0;3;3;2;4;4;2;3;2;0;8;7;2
2019-11-01 05:15:00;0;6;6;1;3;12;5;9;4;1;6;8;4
2019-11-01 05:30:00;0;6;4;1;10;19;2;12;9;0;7;7;7
2019-11-01 05:45:00;0;9;6;3;17;40;11;9;9;0;12;6;3
2019-11-01 06:00:00;0;13;5;1;19;39;16;8;2;5;7;7;4
2019-11-01 06:15:00;0;9;6;1;6;24;9;17;4;4;8;8;5
2019-11-01 06:30:00;0;6;2;2;5;8;4;11;5;3;11;8;6
2019-11-01 06:45:00;0;11;9;0;9;4;3;12;2;1;5;5;4
2019-11-01 07:00:00;0;11;9;1;3;5;3;12;5;0;7;4;6
