DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-06-01 00:00:00;0;11;8;14;14;0;0
2020-06-01 00:15:00;0;11;10;17;10;2;2
2020-06-01 00:30:00;0;5;10;12;6;1;1
2020-06-01 00:45:00;0;6;3;11;6;0;0
2020-06-01 01:00:00;0;9;7;12;11;0;0
2020-06-01 01:15:00;0;5;8;9;6;0;0
2020-06-01 01:30:00;0;7;9;6;6;0;0
2020-06-01 01:45:00;0;9;4;7;6;0;0
2020-06-01 02:00:00;0;2;2;3;2;0;0
2020-06-01 02:15:00;0;6;9;8;7;0;0
2020-06-01 02:30:00;0;1;7;5;5;0;0
2020-06-01 02:45:00;0;1;2;5;4;0;0
2020-06-01 03:00:00;0;2;3;3;1;0;0
2020-06-01 03:15:00;0;1;0;8;0;0;0
2020-06-01 03:30:00;0;1;1;2;0;0;0
2020-06-01 03:45:00;0;1;0;0;2;0;0
2020-06-01 04:00:00;0;0;0;3;1;0;0
2020-06-01 04:15:00;0;0;0;3;3;1;1
2020-06-01 04:30:00;0;1;3;1;2;0;0
2020-06-01 04:45:00;0;2;3;2;3;1;1
2020-06-01 05:00:00;0;7;2;10;4;0;0
2020-06-01 05:15:00;0;0;5;10;4;1;1
2020-06-01 05:30:00;0;12;15;6;0;0;0
2020-06-01 05:45:00;0;6;5;7;3;1;1
2020-06-01 06:00:00;0;5;5;8;5;0;0
2020-06-01 06:15:00;0;8;0;14;11;1;1
2020-06-01 06:30:00;1;16;15;15;6;0;0
2020-06-01 06:45:00;0;7;10;10;6;1;1
2020-06-01 07:00:00;0;15;2;12;14;0;0
2020-06-01 07:15:00;0;10;12;12;10;1;1
2020-06-01 07:30:00;3;12;5;17;8;0;0
2020-06-01 07:45:00;0;19;8;23;7;1;1
2020-06-01 08:00:00;0;16;10;15;13;2;2
2020-06-01 08:15:00;1;18;18;20;15;0;0
2020-06-01 08:30:00;3;19;19;25;14;2;2
2020-06-01 08:45:00;7;29;21;38;22;0;0
2020-06-01 09:00:00;0;31;25;23;16;2;2
2020-06-01 09:15:00;5;31;23;46;18;0;0
2020-06-01 09:30:00;27;35;29;43;26;2;2
2020-06-01 09:45:00;21;6;81;44;31;0;0
2020-06-01 10:00:00;6;1;75;53;37;2;2
2020-06-01 10:15:00;2;0;94;42;30;0;0
2020-06-01 10:30:00;11;17;72;48;20;2;2
2020-06-01 10:45:00;11;30;57;61;43;0;0
2020-06-01 11:00:00;1;46;73;63;41;2;2
2020-06-01 11:15:00;7;63;78;66;42;0;0
2020-06-01 11:30:00;6;68;61;73;42;2;2
2020-06-01 11:45:00;17;68;50;72;53;0;0
2020-06-01 12:00:00;6;59;71;54;55;2;2
2020-06-01 12:15:00;6;55;64;74;58;1;1
2020-06-01 12:30:00;88;61;56;57;64;1;1
2020-06-01 12:45:00;5;76;56;67;60;1;1
2020-06-01 13:00:00;1;63;73;73;49;1;1
2020-06-01 13:15:00;0;72;52;68;58;1;1
2020-06-01 13:30:00;5;63;53;72;69;1;1
2020-06-01 13:45:00;2;62;52;86;68;0;0
2020-06-01 14:00:00;8;72;73;78;66;2;2
2020-06-01 14:15:00;0;76;73;85;59;0;0
2020-06-01 14:30:00;16;74;65;89;69;2;2
2020-06-01 14:45:00;2;66;77;97;72;0;0
2020-06-01 15:00:00;23;72;60;81;60;2;2
2020-06-01 15:15:00;2;68;44;82;74;0;0
2020-06-01 15:30:00;4;62;59;79;81;1;1
2020-06-01 15:45:00;17;62;60;67;53;1;1
2020-06-01 16:00:00;10;72;65;75;69;2;2
2020-06-01 16:15:00;77;60;48;77;73;0;0
2020-06-01 16:30:00;8;66;57;94;78;2;2
2020-06-01 16:45:00;8;75;72;90;80;0;0
2020-06-01 17:00:00;3;66;63;94;84;2;2
2020-06-01 17:15:00;23;54;62;91;85;0;0
2020-06-01 17:30:00;12;72;80;64;78;3;3
2020-06-01 17:45:00;9;65;58;119;72;0;0
2020-06-01 18:00:00;2;76;56;86;77;2;2
2020-06-01 18:15:00;116;70;72;92;79;0;0
2020-06-01 18:30:00;4;62;58;86;62;1;1
2020-06-01 18:45:00;8;32;105;95;89;0;0
2020-06-01 19:00:00;7;33;108;77;62;2;2
2020-06-01 19:15:00;6;19;111;84;66;0;0
2020-06-01 19:30:00;11;59;84;70;62;3;3
2020-06-01 19:45:00;8;51;68;65;65;0;0
2020-06-01 20:00:00;1;56;55;71;48;2;2
2020-06-01 20:15:00;9;40;51;67;48;0;0
2020-06-01 20:30:00;22;57;48;68;44;1;1
2020-06-01 20:45:00;0;31;47;62;54;0;0
2020-06-01 21:00:00;4;50;39;49;43;2;2
2020-06-01 21:15:00;1;44;33;51;49;1;1
2020-06-01 21:30:00;2;33;32;51;46;1;1
2020-06-01 21:45:00;4;33;40;45;32;1;1
2020-06-01 22:00:00;2;31;32;48;37;2;2
2020-06-01 22:15:00;4;34;19;40;28;1;1
2020-06-01 22:30:00;0;22;21;41;30;1;1
2020-06-01 22:45:00;0;21;15;26;13;1;1
2020-06-01 23:00:00;0;19;15;22;17;2;2
2020-06-01 23:15:00;4;20;14;13;8;1;1
2020-06-01 23:30:00;0;9;7;13;10;1;1
2020-06-01 23:45:00;0;14;0;11;10;0;0
