DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-07-30 00:00:00;8;5;0;3;1;0;0;0;0;0
2020-07-30 00:15:00;5;6;0;9;2;0;0;0;0;0
2020-07-30 00:30:00;9;4;2;4;3;0;0;0;0;0
2020-07-30 00:45:00;9;2;0;11;6;0;0;0;0;0
2020-07-30 01:00:00;7;3;0;7;7;0;0;0;0;0
2020-07-30 01:15:00;10;4;0;5;2;0;0;0;0;0
2020-07-30 01:30:00;4;2;0;2;2;0;0;0;0;0
2020-07-30 01:45:00;4;4;0;8;4;0;0;0;0;0
2020-07-30 02:00:00;10;6;0;4;3;0;0;0;0;0
2020-07-30 02:15:00;6;1;0;3;1;1;0;0;0;0
2020-07-30 02:30:00;5;4;0;3;3;0;0;0;0;0
2020-07-30 02:45:00;10;3;0;5;3;0;0;0;0;0
2020-07-30 03:00:00;2;3;0;10;7;0;0;0;0;0
2020-07-30 03:15:00;5;4;0;10;7;2;0;0;0;0
2020-07-30 03:30:00;8;6;0;6;7;3;0;0;0;0
2020-07-30 03:45:00;3;4;0;6;1;0;0;0;0;0
2020-07-30 04:00:00;8;9;0;4;2;1;0;0;0;0
2020-07-30 04:15:00;11;7;0;8;4;0;0;0;0;0
2020-07-30 04:30:00;9;3;1;9;3;0;0;0;0;0
2020-07-30 04:45:00;16;10;1;16;13;0;0;0;0;0
2020-07-30 05:00:00;21;11;0;20;11;1;0;0;0;0
2020-07-30 05:15:00;28;21;0;48;18;1;0;0;0;0
2020-07-30 05:30:00;61;20;0;46;17;1;0;0;0;0
2020-07-30 05:45:00;44;23;0;49;24;1;0;0;0;0
2020-07-30 06:00:00;67;43;2;43;14;1;0;0;0;0
2020-07-30 06:15:00;64;39;1;68;27;3;0;0;0;0
2020-07-30 06:30:00;81;51;0;85;50;3;0;0;0;0
2020-07-30 06:45:00;107;83;1;103;56;3;0;0;0;0
2020-07-30 07:00:00;87;70;0;91;57;261;0;0;0;0
2020-07-30 07:15:00;111;67;2;102;60;8;0;0;0;0
2020-07-30 07:30:00;111;54;0;115;65;7;1;0;0;0
2020-07-30 07:45:00;106;80;4;114;57;8;0;0;0;0
2020-07-30 08:00:00;94;65;2;91;59;8;0;0;0;0
2020-07-30 08:15:00;93;59;4;86;41;11;0;0;0;0
2020-07-30 08:30:00;95;66;2;92;51;260;0;0;0;0
2020-07-30 08:45:00;85;90;0;85;45;9;2;0;0;0
2020-07-30 09:00:00;75;70;5;72;44;8;1;0;0;0
2020-07-30 09:15:00;85;46;5;101;61;3;4;0;0;0
2020-07-30 09:30:00;93;69;0;98;69;6;1;0;0;0
2020-07-30 09:45:00;99;55;1;120;89;10;0;0;0;0
2020-07-30 10:00:00;87;57;6;115;63;10;1;0;0;0
2020-07-30 10:15:00;104;43;5;84;54;7;3;0;0;0
2020-07-30 10:30:00;85;60;1;94;50;12;0;0;0;0
2020-07-30 10:45:00;91;69;3;100;56;260;8;0;0;0
2020-07-30 11:00:00;111;68;9;103;67;11;2;0;0;0
2020-07-30 11:15:00;104;91;3;109;73;10;4;0;0;0
2020-07-30 11:30:00;109;75;10;118;65;8;0;0;0;0
2020-07-30 11:45:00;112;65;8;113;66;7;2;0;0;0
2020-07-30 12:00:00;102;72;10;108;52;265;4;0;0;0
2020-07-30 12:15:00;91;71;5;82;51;263;13;0;0;0
2020-07-30 12:30:00;104;58;8;109;65;8;8;0;0;0
2020-07-30 12:45:00;107;78;8;117;79;8;1;0;0;0
2020-07-30 13:00:00;88;74;5;124;60;9;9;0;0;0
2020-07-30 13:15:00;96;64;2;96;48;11;2;0;0;0
2020-07-30 13:30:00;124;71;5;105;70;7;0;0;0;0
2020-07-30 13:45:00;117;88;2;119;68;8;3;0;0;0
2020-07-30 14:00:00;129;83;14;119;71;9;1;0;0;0
2020-07-30 14:15:00;95;73;7;116;70;262;13;0;0;0
2020-07-30 14:30:00;99;77;1;117;51;11;0;0;0;0
2020-07-30 14:45:00;115;96;3;112;51;8;2;0;0;0
2020-07-30 15:00:00;96;68;2;107;70;14;0;0;0;0
2020-07-30 15:15:00;101;74;3;104;56;7;0;0;0;0
2020-07-30 15:30:00;99;66;4;133;86;11;7;0;0;0
2020-07-30 15:45:00;95;51;4;118;69;11;0;0;0;0
2020-07-30 16:00:00;124;69;0;111;89;12;2;0;0;0
2020-07-30 16:15:00;108;62;3;126;91;8;0;0;0;0
2020-07-30 16:30:00;119;65;3;115;82;11;1;0;0;0
2020-07-30 16:45:00;115;71;3;125;88;15;5;0;0;0
2020-07-30 17:00:00;107;71;3;133;83;11;4;0;0;0
2020-07-30 17:15:00;105;51;2;113;84;9;0;0;0;0
2020-07-30 17:30:00;78;45;5;112;56;3;0;0;0;0
2020-07-30 17:45:00;101;60;0;109;63;6;0;0;0;0
2020-07-30 18:00:00;77;41;1;90;58;7;0;0;0;0
2020-07-30 18:15:00;82;44;1;98;68;5;1;0;0;0
2020-07-30 18:30:00;68;38;0;75;51;8;0;0;0;0
2020-07-30 18:45:00;59;29;0;80;38;5;3;0;0;0
2020-07-30 19:00:00;58;31;0;66;34;7;0;0;0;0
2020-07-30 19:15:00;54;19;0;50;25;1;1;0;0;0
2020-07-30 19:30:00;45;17;0;50;29;2;0;0;0;0
2020-07-30 19:45:00;42;18;1;48;27;5;0;0;0;0
2020-07-30 20:00:00;46;19;0;42;16;2;1;0;0;0
2020-07-30 20:15:00;39;22;0;46;20;6;0;0;0;0
2020-07-30 20:30:00;45;13;1;30;18;0;0;0;0;0
2020-07-30 20:45:00;42;13;0;33;18;0;0;0;0;0
2020-07-30 21:00:00;26;15;0;45;15;1;0;0;0;0
2020-07-30 21:15:00;43;17;2;38;12;1;0;0;0;0
2020-07-30 21:30:00;30;13;0;44;17;1;0;0;0;0
2020-07-30 21:45:00;24;17;1;30;9;1;0;0;0;0
2020-07-30 22:00:00;36;15;6;25;10;0;0;0;0;0
2020-07-30 22:15:00;21;12;0;25;9;0;0;0;0;0
2020-07-30 22:30:00;23;11;0;18;11;0;0;0;0;0
2020-07-30 22:45:00;22;10;0;17;7;0;0;0;0;0
2020-07-30 23:00:00;19;8;0;17;9;0;0;0;0;0
