DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-08-13 00:00:00;15;3;2;5;0;6;11;6;0;5;0
2020-08-13 00:15:00;15;4;3;2;0;3;13;7;0;3;0
2020-08-13 00:30:00;13;6;0;0;0;0;14;3;0;3;0
2020-08-13 00:45:00;9;2;1;3;1;6;11;5;0;2;0
2020-08-13 01:00:00;15;6;3;2;0;2;15;6;0;2;0
2020-08-13 01:15:00;6;2;0;0;0;0;9;0;0;0;0
2020-08-13 01:30:00;4;5;1;1;0;2;8;5;0;1;0
2020-08-13 01:45:00;4;8;1;2;0;2;2;2;0;1;0
2020-08-13 02:00:00;4;2;2;0;0;0;5;1;0;1;0
2020-08-13 02:15:00;7;4;1;1;0;1;10;6;0;1;0
2020-08-13 02:30:00;6;6;1;1;1;1;10;3;0;0;0
2020-08-13 02:45:00;8;5;0;1;0;1;9;1;0;1;0
2020-08-13 03:00:00;2;1;1;0;0;0;12;2;0;0;0
2020-08-13 03:15:00;3;1;0;0;0;0;5;3;0;1;0
2020-08-13 03:30:00;3;2;0;0;0;0;7;2;0;0;0
2020-08-13 03:45:00;6;4;0;1;1;1;13;1;0;1;0
2020-08-13 04:00:00;5;2;2;1;0;2;7;3;0;2;0
2020-08-13 04:15:00;5;8;3;2;0;2;9;0;0;0;0
2020-08-13 04:30:00;9;11;1;1;0;1;18;1;0;2;0
2020-08-13 04:45:00;14;12;7;2;0;3;18;2;0;1;0
2020-08-13 05:00:00;17;15;12;1;0;1;20;10;0;2;0
2020-08-13 05:15:00;25;17;11;4;0;7;48;26;0;1;0
2020-08-13 05:30:00;28;19;14;7;0;13;71;47;0;4;0
2020-08-13 05:45:00;36;24;9;17;1;23;93;60;1;6;0
2020-08-13 06:00:00;44;29;28;15;2;22;82;58;1;3;0
2020-08-13 06:15:00;36;28;25;28;10;43;108;69;1;3;0
2020-08-13 06:30:00;39;35;32;20;5;28;94;103;0;4;1
2020-08-13 06:45:00;62;39;32;25;4;33;96;92;1;4;0
2020-08-13 07:00:00;55;34;33;20;10;34;89;107;2;6;2
2020-08-13 07:15:00;60;39;40;22;10;30;115;112;1;7;0
2020-08-13 07:30:00;64;38;34;22;9;36;99;98;0;2;0
2020-08-13 07:45:00;92;36;33;33;10;47;111;94;3;8;1
2020-08-13 08:00:00;63;30;21;28;11;36;92;85;1;17;0
2020-08-13 08:15:00;78;43;33;17;8;29;90;73;3;2;1
2020-08-13 08:30:00;65;38;24;26;5;33;89;84;4;7;2
2020-08-13 08:45:00;76;38;33;22;10;37;88;77;1;3;1
