DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2019-11-01 00:00:00;16;22;10;0;22;11;3;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 00:15:00;20;20;7;2;24;21;1;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 00:30:00;26;34;19;3;43;37;6;18;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 00:45:00;23;27;13;2;26;22;7;10;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 01:00:00;16;21;11;1;23;21;7;12;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 01:15:00;18;21;10;1;19;16;4;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 01:30:00;16;27;19;2;24;26;6;12;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 01:45:00;9;15;10;0;21;19;4;11;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 02:00:00;7;16;10;2;31;28;5;14;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 02:15:00;10;21;10;1;21;15;6;12;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 02:30:00;21;16;9;2;17;20;4;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 02:45:00;5;13;4;2;19;11;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 03:00:00;12;22;12;0;15;15;5;11;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 03:15:00;9;16;9;1;19;16;6;11;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 03:30:00;16;18;6;2;13;9;6;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 03:45:00;7;11;8;1;10;11;5;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 04:00:00;10;11;4;0;7;3;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 04:15:00;10;13;8;4;6;7;5;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 04:30:00;7;12;7;0;10;14;3;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 04:45:00;7;10;4;2;7;8;4;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 05:00:00;10;12;8;2;7;10;4;9;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 05:15:00;10;11;4;2;14;10;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 05:30:00;18;28;11;4;12;14;7;11;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 05:45:00;7;11;5;2;25;21;2;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 06:00:00;15;15;13;3;39;26;3;14;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 06:15:00;18;23;6;1;34;23;1;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 06:30:00;11;19;8;3;19;19;3;10;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 06:45:00;17;15;3;1;20;15;0;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 07:00:00;20;24;8;0;17;12;5;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 07:15:00;20;14;4;0;17;12;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 07:30:00;25;27;8;7;27;22;7;11;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 07:45:00;31;22;13;5;33;32;5;16;0;0;0;0;0;0;0;1;1;0;0
2019-11-01 08:00:00;38;30;17;3;40;37;4;17;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 08:15:00;38;38;18;4;49;37;10;16;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 08:30:00;32;35;13;3;52;44;9;18;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 08:45:00;47;41;24;6;55;46;9;20;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 09:00:00;46;56;26;17;56;40;15;31;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 09:15:00;47;56;28;8;48;41;17;27;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 09:30:00;62;52;36;10;71;58;16;40;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 09:45:00;51;50;36;11;62;62;16;38;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 10:00:00;61;81;60;8;72;72;24;51;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 10:15:00;54;58;45;14;63;53;25;39;0;0;0;0;0;0;0;1;0;0;0
2019-11-01 10:30:00;69;78;54;9;66;74;24;57;0;0;0;0;0;0;0;2;0;0;0
2019-11-01 10:45:00;61;65;45;11;76;79;29;51;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 11:00:00;83;80;64;12;90;90;35;58;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 11:15:00;66;82;58;9;75;87;28;62;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 11:30:00;76;83;71;9;91;95;28;61;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 11:45:00;94;86;63;10;103;94;32;57;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 12:00:00;82;86;68;10;97;98;25;65;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 12:15:00;79;85;55;7;80;74;32;56;0;0;0;0;0;0;0;14;0;0;0
2019-11-01 12:30:00;86;96;64;11;109;67;29;57;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 12:45:00;77;79;51;19;93;70;31;51;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 13:00:00;88;93;71;15;102;112;28;65;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 13:15:00;96;94;68;18;92;89;37;83;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 13:30:00;87;122;76;17;91;83;42;75;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 13:45:00;87;105;65;21;115;99;30;60;0;0;0;0;0;0;0;3;0;0;0
2019-11-01 14:00:00;81;100;64;24;102;99;35;71;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 14:15:00;90;91;67;19;112;92;23;64;2;0;0;0;0;0;0;0;0;0;0
2019-11-01 14:30:00;74;92;58;10;96;98;24;52;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 14:45:00;88;84;59;15;83;88;35;70;0;0;0;0;0;0;0;0;0;0;0
