DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-07-07 00:00:00;2;1;0;5;1;4;0;0;0;0;0
2020-07-07 00:15:00;2;2;0;8;0;1;2;2;0;0;0
2020-07-07 00:30:00;1;1;0;3;1;3;0;1;0;0;0
2020-07-07 00:45:00;1;2;0;2;0;2;1;1;0;0;0
2020-07-07 01:00:00;0;1;0;3;0;3;0;1;0;0;0
2020-07-07 01:15:00;1;2;0;1;0;0;0;0;0;0;0
2020-07-07 01:30:00;0;1;0;1;0;1;0;0;0;0;0
2020-07-07 01:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-07-07 02:00:00;0;0;0;2;0;2;0;0;0;0;0
2020-07-07 02:15:00;0;1;0;4;0;3;0;0;0;0;0
2020-07-07 02:30:00;0;1;0;1;0;1;0;0;0;0;0
2020-07-07 02:45:00;1;3;0;2;0;1;0;0;0;0;0
2020-07-07 03:00:00;0;0;0;3;1;1;0;0;0;0;0
2020-07-07 03:15:00;1;1;0;1;0;1;0;2;0;0;0
2020-07-07 03:30:00;0;0;0;2;1;2;0;0;0;0;0
2020-07-07 03:45:00;3;1;0;2;1;2;0;1;0;0;0
2020-07-07 04:00:00;1;1;0;2;1;1;0;1;0;0;0
2020-07-07 04:15:00;1;2;0;1;1;1;0;0;0;0;0
2020-07-07 04:30:00;0;3;0;0;0;0;0;0;0;0;0
2020-07-07 04:45:00;2;1;0;2;0;1;1;0;0;0;0
2020-07-07 05:00:00;3;3;0;4;0;4;0;0;0;0;0
2020-07-07 05:15:00;10;3;0;4;1;3;5;6;0;0;0
2020-07-07 05:30:00;10;4;0;8;2;3;2;8;0;0;0
2020-07-07 05:45:00;16;21;0;13;4;6;1;3;0;0;0
2020-07-07 06:00:00;16;12;0;26;2;7;2;8;0;0;0
2020-07-07 06:15:00;29;26;0;40;10;22;2;12;0;0;0
2020-07-07 06:30:00;35;35;0;25;9;17;7;15;0;0;0
2020-07-07 06:45:00;36;39;0;25;9;22;9;18;0;1;0
2020-07-07 07:00:00;53;59;0;32;6;21;7;31;5;0;0
2020-07-07 07:15:00;68;96;0;44;10;29;8;25;0;0;0
2020-07-07 07:30:00;70;88;0;64;16;46;7;24;1;0;0
2020-07-07 07:45:00;70;73;0;62;13;45;10;27;0;0;0
2020-07-07 08:00:00;64;60;0;51;12;40;12;31;2;0;0
2020-07-07 08:15:00;71;62;0;66;20;50;6;24;0;0;0
2020-07-07 08:30:00;51;56;0;55;10;45;12;12;0;0;0
2020-07-07 08:45:00;51;46;0;55;8;42;8;15;3;1;0
2020-07-07 09:00:00;37;34;0;29;7;28;5;7;1;0;0
2020-07-07 09:15:00;42;46;0;43;7;31;7;12;2;6;0
2020-07-07 09:30:00;44;42;0;64;10;39;8;18;0;1;1
2020-07-07 09:45:00;48;44;0;71;10;44;7;12;0;0;0
2020-07-07 10:00:00;40;35;0;66;10;46;12;12;1;0;0
2020-07-07 10:15:00;40;47;0;54;7;42;8;14;0;3;1
2020-07-07 10:30:00;37;37;0;62;12;41;3;17;0;3;0
2020-07-07 10:45:00;46;40;0;61;9;42;13;14;0;0;0
2020-07-07 11:00:00;34;27;0;63;8;57;6;9;0;0;0
2020-07-07 11:15:00;36;42;0;53;7;39;7;10;6;6;0
2020-07-07 11:30:00;26;39;0;61;5;43;4;9;0;0;5
2020-07-07 11:45:00;44;45;0;58;4;41;5;14;3;3;0
2020-07-07 12:00:00;25;30;0;59;6;39;8;4;2;3;0
2020-07-07 12:15:00;30;36;0;66;8;54;9;19;0;1;0
2020-07-07 12:30:00;39;31;0;54;18;45;9;18;0;55;1
2020-07-07 12:45:00;49;30;0;74;15;53;9;25;8;5;0
2020-07-07 13:00:00;42;48;0;56;8;37;13;16;12;52;5
2020-07-07 13:15:00;39;37;0;58;23;45;15;24;0;3;0
2020-07-07 13:30:00;36;35;0;79;18;67;12;22;1;9;0
2020-07-07 13:45:00;41;46;0;51;3;39;2;16;0;0;0
2020-07-07 14:00:00;41;26;0;81;13;54;11;15;0;0;0
2020-07-07 14:15:00;41;43;0;75;9;45;11;12;0;0;0
