DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-02-21 00:00:00;1;10;5;11;4;1;0;0;0;0;0;0;0
2020-02-21 00:15:00;1;9;5;12;3;0;0;0;0;0;0;0;0
2020-02-21 00:30:00;0;13;1;14;4;0;0;0;0;0;0;0;0
2020-02-21 00:45:00;0;9;3;5;7;0;0;0;0;0;0;0;0
2020-02-21 01:00:00;0;15;3;9;4;0;0;0;0;0;0;0;0
2020-02-21 01:15:00;0;7;4;6;2;0;0;0;0;0;0;0;0
2020-02-21 01:30:00;1;7;3;2;4;0;1;1;0;0;0;0;0
2020-02-21 01:45:00;0;9;4;4;0;0;0;0;0;0;0;0;0
2020-02-21 02:00:00;0;8;3;7;3;0;1;0;0;0;0;0;0
2020-02-21 02:15:00;0;4;1;11;4;1;0;0;0;0;0;0;0
2020-02-21 02:30:00;0;12;3;6;2;0;0;0;0;0;0;0;0
2020-02-21 02:45:00;3;4;4;7;1;1;1;0;0;0;0;0;0
2020-02-21 03:00:00;0;4;2;15;4;0;0;1;0;0;0;0;0
2020-02-21 03:15:00;0;9;1;6;2;0;0;1;0;0;0;0;0
2020-02-21 03:30:00;0;11;4;12;6;0;0;0;0;0;0;0;0
2020-02-21 03:45:00;1;10;2;12;5;0;0;0;0;0;0;0;0
2020-02-21 04:00:00;0;10;4;11;3;1;0;1;0;0;0;0;0
2020-02-21 04:15:00;1;11;6;14;4;1;0;0;0;0;0;0;0
2020-02-21 04:30:00;3;12;9;22;4;0;2;3;0;0;0;0;0
2020-02-21 04:45:00;0;18;7;31;15;0;0;0;0;0;0;0;0
2020-02-21 05:00:00;2;32;10;84;52;2;1;4;0;0;0;0;0
2020-02-21 05:15:00;3;44;31;124;97;0;1;1;0;0;0;0;0
2020-02-21 05:30:00;3;53;50;101;116;2;2;4;0;0;0;0;0
2020-02-21 05:45:00;17;92;75;120;119;5;1;2;0;0;0;0;0
2020-02-21 06:00:00;18;95;91;117;102;7;13;13;0;0;0;0;0
2020-02-21 06:15:00;12;85;70;116;123;3;15;15;0;0;0;0;0
2020-02-21 06:30:00;13;73;62;139;148;6;9;10;0;0;8;1;0
2020-02-21 06:45:00;12;71;59;112;140;18;8;10;1;9;0;0;0
2020-02-21 07:00:00;15;59;54;113;133;21;8;16;0;0;3;0;0
2020-02-21 07:15:00;15;68;66;137;155;19;11;6;14;6;0;0;0
2020-02-21 07:30:00;16;78;69;128;140;25;9;10;0;0;4;3;0
2020-02-21 07:45:00;36;79;79;110;127;35;12;12;1;0;0;0;0
2020-02-21 08:00:00;34;69;54;101;105;22;18;25;0;0;5;2;0
2020-02-21 08:15:00;28;71;57;113;99;25;20;23;1;0;12;0;0
2020-02-21 08:30:00;34;58;55;87;103;27;11;22;9;3;4;2;0
2020-02-21 08:45:00;35;55;43;88;88;27;15;29;10;0;6;0;0
2020-02-21 09:00:00;33;62;55;77;71;22;14;20;8;0;1;0;0
2020-02-21 09:15:00;35;66;52;81;68;21;35;25;1;0;4;0;0
2020-02-21 09:30:00;40;68;53;84;75;22;18;24;11;0;3;5;0
2020-02-21 09:45:00;32;76;43;80;87;30;17;30;3;0;9;0;0
2020-02-21 10:00:00;30;64;42;86;76;22;26;34;4;0;6;0;0
2020-02-21 10:15:00;28;68;53;76;68;13;25;38;3;0;20;0;0
2020-02-21 10:30:00;35;80;67;77;70;20;16;37;2;0;0;0;0
2020-02-21 10:45:00;42;72;63;72;68;23;22;28;8;0;17;6;0
2020-02-21 11:00:00;33;77;61;75;59;23;32;37;7;0;10;0;0
2020-02-21 11:15:00;33;79;62;72;62;13;39;27;3;3;2;0;0
2020-02-21 11:30:00;40;101;75;74;58;21;22;25;2;0;0;0;0
2020-02-21 11:45:00;29;86;84;76;58;12;32;39;8;0;7;1;0
2020-02-21 12:00:00;41;109;110;67;52;18;25;43;2;0;3;0;0
2020-02-21 12:15:00;40;99;127;91;75;18;31;45;0;0;2;0;0
2020-02-21 12:30:00;43;122;127;86;68;19;43;37;2;0;1;0;0
2020-02-21 12:45:00;38;114;125;87;66;22;29;33;15;0;7;0;0
2020-02-21 13:00:00;50;132;119;108;94;16;31;31;20;1;10;5;0
2020-02-21 13:15:00;37;121;118;111;111;26;36;38;9;2;7;2;0
2020-02-21 13:30:00;34;137;143;113;96;24;38;34;4;0;1;0;0
2020-02-21 13:45:00;40;136;158;105;110;19;27;32;1;0;1;0;0
2020-02-21 14:00:00;48;133;170;80;84;19;46;28;7;1;12;0;0
2020-02-21 14:15:00;42;157;170;81;76;20;32;32;6;0;16;4;0
2020-02-21 14:30:00;35;154;181;75;69;23;36;44;5;5;5;0;0
2020-02-21 14:45:00;43;178;179;86;72;26;31;34;10;3;8;0;0
2020-02-21 15:00:00;37;171;177;90;78;20;46;40;11;4;9;3;0
2020-02-21 15:15:00;29;172;163;77;54;23;27;30;6;0;2;1;1
2020-02-21 15:30:00;42;161;162;90;78;17;42;41;1;1;7;0;0
2020-02-21 15:45:00;39;153;147;91;70;31;32;35;2;0;10;0;0
2020-02-21 16:00:00;46;113;131;80;68;17;31;42;2;0;6;0;1
2020-02-21 16:15:00;42;146;142;71;68;25;36;50;13;3;2;0;0
2020-02-21 16:30:00;38;122;130;82;74;31;36;52;9;0;0;0;0
2020-02-21 16:45:00;45;124;122;100;72;22;39;53;2;2;7;2;0
2020-02-21 17:00:00;46;122;107;77;66;27;35;36;5;7;5;1;0
2020-02-21 17:15:00;47;104;117;78;65;26;40;53;8;0;4;0;0
