DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-04-04 00:00:00;5;5;1;2;0;3;0;0;0;0;0
2020-04-04 00:15:00;2;3;1;1;0;4;3;0;0;0;0
2020-04-04 00:30:00;3;3;2;3;0;2;1;0;0;0;0
2020-04-04 00:45:00;5;1;0;0;0;3;3;0;0;0;0
2020-04-04 01:00:00;3;2;1;0;0;2;0;0;0;0;0
2020-04-04 01:15:00;3;3;0;0;0;2;0;0;0;0;0
2020-04-04 01:30:00;5;1;0;0;0;0;0;0;0;0;0
2020-04-04 01:45:00;2;0;0;0;0;0;1;0;0;0;0
2020-04-04 02:00:00;8;5;0;0;0;2;0;0;0;0;0
2020-04-04 02:15:00;3;1;1;0;0;2;0;0;0;0;0
2020-04-04 02:30:00;1;0;1;3;0;3;0;0;0;0;0
2020-04-04 02:45:00;4;0;0;0;0;0;1;0;0;0;0
2020-04-04 03:00:00;1;1;1;0;0;1;0;0;0;0;0
2020-04-04 03:15:00;4;2;1;1;0;2;1;0;0;0;0
2020-04-04 03:30:00;4;3;1;2;0;1;0;0;0;0;0
2020-04-04 03:45:00;3;1;0;0;0;2;0;0;0;0;0
2020-04-04 04:00:00;6;3;1;0;0;2;0;0;0;0;0
2020-04-04 04:15:00;3;2;0;1;0;0;0;0;0;0;0
2020-04-04 04:30:00;5;2;2;1;0;2;0;0;0;0;0
2020-04-04 04:45:00;5;2;4;2;0;1;2;0;0;0;0
2020-04-04 05:00:00;6;5;0;2;0;5;0;0;0;0;0
2020-04-04 05:15:00;10;6;0;3;0;8;2;0;0;0;0
2020-04-04 05:30:00;11;4;1;6;0;22;2;0;0;0;0
2020-04-04 05:45:00;19;13;2;8;0;12;1;0;0;0;0
2020-04-04 06:00:00;33;17;3;7;0;11;1;0;0;0;0
2020-04-04 06:15:00;16;9;1;8;0;14;4;0;0;0;0
2020-04-04 06:30:00;26;14;2;9;0;7;11;0;0;0;0
2020-04-04 06:45:00;18;6;4;18;0;10;5;0;0;0;0
2020-04-04 07:00:00;21;9;2;8;0;10;2;0;0;0;0
2020-04-04 07:15:00;12;12;4;12;0;11;10;0;0;0;0
2020-04-04 07:30:00;29;13;5;13;0;9;8;0;0;0;0
2020-04-04 07:45:00;30;9;8;25;0;12;13;0;0;0;0
2020-04-04 08:00:00;28;8;3;21;0;14;8;0;0;0;0
2020-04-04 08:15:00;33;14;7;23;0;15;12;0;0;0;0
2020-04-04 08:30:00;21;11;8;24;0;14;12;0;0;0;0
2020-04-04 08:45:00;28;13;6;22;0;18;13;0;0;0;0
2020-04-04 09:00:00;41;23;5;20;0;13;6;0;0;0;0
2020-04-04 09:15:00;34;16;8;19;0;18;10;0;0;0;0
2020-04-04 09:30:00;39;20;13;20;0;25;20;0;0;0;0
2020-04-04 09:45:00;46;19;11;29;0;29;19;0;0;0;0
2020-04-04 10:00:00;50;18;11;39;0;26;16;0;0;0;0
2020-04-04 10:15:00;54;26;11;22;0;26;17;0;0;0;0
2020-04-04 10:30:00;56;28;8;32;0;38;26;0;0;0;0
2020-04-04 10:45:00;53;31;12;35;0;38;20;0;0;5;0
2020-04-04 11:00:00;50;28;15;31;0;33;19;0;0;0;0
2020-04-04 11:15:00;66;34;11;39;0;34;19;0;0;0;0
2020-04-04 11:30:00;56;29;16;28;0;38;21;0;0;0;0
2020-04-04 11:45:00;49;29;14;31;0;34;11;0;0;0;0
2020-04-04 12:00:00;63;40;12;35;0;31;23;0;0;0;0
2020-04-04 12:15:00;58;42;15;32;0;40;20;0;0;0;0
2020-04-04 12:30:00;54;34;8;27;0;41;16;0;0;0;0
2020-04-04 12:45:00;52;27;17;33;0;30;15;0;0;0;0
2020-04-04 13:00:00;56;38;12;27;0;44;17;0;0;0;0
