DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-01-20 00:00:00;0;0;0;9;1;0;0;0
2020-01-20 00:15:00;3;1;1;3;1;0;0;0
2020-01-20 00:30:00;2;1;0;9;1;0;0;0
2020-01-20 00:45:00;2;1;0;5;3;0;0;0
2020-01-20 01:00:00;0;0;1;2;0;0;0;0
2020-01-20 01:15:00;5;1;1;2;2;0;0;0
2020-01-20 01:30:00;1;0;0;2;0;0;0;0
2020-01-20 01:45:00;1;0;0;1;1;0;0;0
2020-01-20 02:00:00;2;0;0;2;1;0;0;0
2020-01-20 02:15:00;1;0;0;2;0;0;0;0
2020-01-20 02:30:00;2;1;1;0;1;0;0;0
2020-01-20 02:45:00;0;0;0;1;0;0;0;0
2020-01-20 03:00:00;0;1;1;1;0;0;0;0
2020-01-20 03:15:00;0;0;0;2;0;0;0;0
2020-01-20 03:30:00;5;0;0;1;0;0;0;0
2020-01-20 03:45:00;2;2;0;2;2;0;0;0
2020-01-20 04:00:00;6;1;1;1;1;0;0;0
2020-01-20 04:15:00;5;1;1;1;2;0;0;0
2020-01-20 04:30:00;8;1;0;3;0;0;0;0
2020-01-20 04:45:00;13;1;0;7;0;0;0;0
2020-01-20 05:00:00;29;3;1;6;1;0;0;0
2020-01-20 05:15:00;27;7;2;5;1;0;0;0
2020-01-20 05:30:00;61;10;6;37;2;0;0;0
2020-01-20 05:45:00;80;9;2;26;6;0;0;0
2020-01-20 06:00:00;69;1;5;16;2;0;0;0
2020-01-20 06:15:00;104;10;6;24;3;0;0;0
2020-01-20 06:30:00;154;12;7;64;8;8;0;0
2020-01-20 06:45:00;151;12;9;73;14;19;0;0
2020-01-20 07:00:00;181;16;12;82;17;1;0;2
2020-01-20 07:15:00;230;23;26;94;26;6;0;0
2020-01-20 07:30:00;217;27;26;108;60;9;0;2
2020-01-20 07:45:00;189;32;47;128;46;9;0;0
2020-01-20 08:00:00;174;22;36;111;51;2;0;0
2020-01-20 08:15:00;123;21;31;109;37;8;0;0
2020-01-20 08:30:00;155;21;33;80;25;5;0;3
2020-01-20 08:45:00;116;16;29;98;20;14;0;0
2020-01-20 09:00:00;92;15;20;66;17;7;0;0
2020-01-20 09:15:00;94;12;31;70;12;10;0;0
2020-01-20 09:30:00;93;15;20;77;22;6;0;1
2020-01-20 09:45:00;79;16;30;80;15;0;0;0
2020-01-20 10:00:00;77;16;24;58;9;6;0;0
2020-01-20 10:15:00;68;23;34;91;16;5;0;0
2020-01-20 10:30:00;75;9;20;95;20;10;0;0
2020-01-20 10:45:00;96;12;39;93;16;7;0;0
2020-01-20 11:00:00;82;10;26;68;20;8;0;0
2020-01-20 11:15:00;75;18;32;82;23;3;0;0
2020-01-20 11:30:00;96;16;47;88;14;7;0;0
2020-01-20 11:45:00;80;13;41;74;14;3;0;0
2020-01-20 12:00:00;90;20;36;100;21;5;0;0
2020-01-20 12:15:00;85;20;50;89;23;2;0;0
2020-01-20 12:30:00;86;21;50;98;24;2;0;0
2020-01-20 12:45:00;113;12;40;111;20;9;0;0
2020-01-20 13:00:00;93;25;53;118;18;6;0;8
2020-01-20 13:15:00;91;20;45;127;22;8;0;0
2020-01-20 13:30:00;62;18;40;87;11;2;0;1
2020-01-20 13:45:00;103;16;43;133;28;9;0;0
2020-01-20 14:00:00;111;16;48;103;19;13;0;0
2020-01-20 14:15:00;106;17;76;108;18;3;0;0
2020-01-20 14:30:00;110;16;67;112;19;11;0;0
2020-01-20 14:45:00;83;21;48;133;32;10;0;0
2020-01-20 15:00:00;99;16;60;117;29;9;0;0
2020-01-20 15:15:00;128;16;49;101;12;12;0;0
2020-01-20 15:30:00;111;22;65;132;28;4;0;0
2020-01-20 15:45:00;145;17;74;167;16;8;0;0
2020-01-20 16:00:00;117;20;79;182;34;7;0;7
2020-01-20 16:15:00;143;19;76;195;28;3;0;0
2020-01-20 16:30:00;139;20;52;206;32;6;0;0
2020-01-20 16:45:00;139;11;70;171;23;13;0;0
2020-01-20 17:00:00;125;14;53;172;21;5;0;0
2020-01-20 17:15:00;136;14;58;174;11;6;0;2
2020-01-20 17:30:00;125;15;51;172;18;10;1;0
2020-01-20 17:45:00;106;7;51;150;24;7;0;0
2020-01-20 18:00:00;84;11;44;149;13;6;0;0
2020-01-20 18:15:00;80;8;42;106;15;36;0;0
2020-01-20 18:30:00;88;8;29;96;12;8;0;0
2020-01-20 18:45:00;86;7;35;75;11;5;0;0
2020-01-20 19:00:00;77;11;28;90;16;7;0;0
2020-01-20 19:15:00;75;9;21;59;7;3;0;0
2020-01-20 19:30:00;34;7;17;73;6;9;0;0
2020-01-20 19:45:00;43;9;16;54;6;2;0;0
2020-01-20 20:00:00;54;12;30;44;4;4;0;0
2020-01-20 20:15:00;36;3;11;50;6;1;0;0
2020-01-20 20:30:00;36;6;6;37;9;3;0;0
2020-01-20 20:45:00;20;3;9;46;9;0;0;0
2020-01-20 21:00:00;18;6;7;39;5;2;0;0
2020-01-20 21:15:00;20;3;8;30;1;0;0;0
2020-01-20 21:30:00;26;6;5;50;5;0;0;0
2020-01-20 21:45:00;14;3;9;41;3;0;0;0
2020-01-20 22:00:00;10;4;14;39;6;0;0;0
2020-01-20 22:15:00;13;3;6;33;1;0;0;0
2020-01-20 22:30:00;18;3;8;28;2;0;0;0
2020-01-20 22:45:00;16;1;2;23;4;0;0;0
2020-01-20 23:00:00;7;1;2;11;3;0;0;0
2020-01-20 23:15:00;4;4;0;15;4;0;0;0
2020-01-20 23:30:00;9;3;0;6;1;0;0;0
2020-01-20 23:45:00;3;1;0;6;1;0;0;0
