DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-10-06 00:00:00;1;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-10-06 00:15:00;0;0;0;0;0;10;0;0;0;0;0;0;0;0
2020-10-06 00:30:00;2;0;4;0;1;11;0;0;0;0;0;0;0;0
2020-10-06 00:45:00;0;0;6;0;0;8;0;0;0;0;0;0;0;0
2020-10-06 01:00:00;0;0;5;0;0;8;0;0;0;0;0;0;0;0
2020-10-06 01:15:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-10-06 01:30:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-10-06 01:45:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-10-06 02:00:00;0;0;2;1;1;3;0;0;0;0;0;0;0;0
2020-10-06 02:15:00;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-10-06 02:30:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-10-06 02:45:00;0;0;0;1;1;2;0;0;0;0;0;0;0;0
2020-10-06 03:00:00;0;0;3;0;0;1;0;0;0;0;0;0;0;0
2020-10-06 03:15:00;1;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-10-06 03:30:00;1;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-10-06 03:45:00;0;0;6;0;0;4;0;0;0;0;0;0;0;0
2020-10-06 04:00:00;1;0;5;0;0;1;0;0;0;0;0;0;0;0
2020-10-06 04:15:00;0;0;12;1;1;4;0;0;0;0;0;0;0;0
2020-10-06 04:30:00;0;0;21;0;0;3;0;0;0;0;0;0;0;0
2020-10-06 04:45:00;0;0;28;0;0;6;0;0;0;0;0;0;0;0
2020-10-06 05:00:00;0;0;87;2;3;8;0;0;0;0;0;0;0;0
2020-10-06 05:15:00;0;0;150;1;1;12;0;0;0;0;0;0;0;0
2020-10-06 05:30:00;1;0;152;1;2;12;0;0;0;0;0;0;0;0
2020-10-06 05:45:00;1;0;162;4;6;58;0;0;0;0;0;0;0;0
2020-10-06 06:00:00;0;0;112;0;0;63;0;0;0;0;0;0;0;0
2020-10-06 06:15:00;0;0;194;4;7;72;0;2;0;0;0;0;0;0
2020-10-06 06:30:00;1;0;249;9;11;71;0;0;0;0;0;0;0;0
2020-10-06 06:45:00;2;0;273;15;20;67;0;0;0;0;0;0;0;0
2020-10-06 07:00:00;3;0;255;19;27;78;0;0;0;0;0;0;0;0
2020-10-06 07:15:00;4;0;238;54;66;81;0;0;0;0;0;0;2;0
2020-10-06 07:30:00;3;0;219;60;113;107;0;1;0;0;0;0;0;0
2020-10-06 07:45:00;4;0;240;65;65;142;0;1;0;0;0;0;0;0
2020-10-06 08:00:00;5;0;263;37;37;122;0;0;0;0;0;0;0;0
2020-10-06 08:15:00;4;0;201;13;13;100;0;0;0;0;0;0;0;0
2020-10-06 08:30:00;3;0;228;11;15;80;0;1;0;0;0;0;0;0
2020-10-06 08:45:00;4;0;170;12;18;107;0;0;0;0;0;0;0;0
2020-10-06 09:00:00;1;0;167;12;16;96;0;2;0;0;0;0;0;0
2020-10-06 09:15:00;0;0;157;11;12;94;0;3;0;0;1;0;0;0
2020-10-06 09:30:00;2;0;182;4;7;94;0;2;0;0;0;0;0;0
2020-10-06 09:45:00;5;0;150;10;13;89;0;1;0;0;1;0;0;0
2020-10-06 10:00:00;2;0;153;3;8;112;0;2;0;0;0;0;0;0
2020-10-06 10:15:00;4;0;136;7;11;101;0;4;0;0;0;0;0;0
2020-10-06 10:30:00;1;0;148;12;14;134;0;2;0;0;1;0;2;0
2020-10-06 10:45:00;4;0;155;8;11;129;0;2;0;0;0;0;1;0
2020-10-06 11:00:00;3;0;131;13;18;119;0;4;0;0;0;0;1;0
2020-10-06 11:15:00;1;0;128;8;12;123;0;2;0;0;2;0;0;0
2020-10-06 11:30:00;2;0;128;7;15;173;0;1;0;0;2;0;0;0
2020-10-06 11:45:00;2;0;115;14;17;160;0;0;0;0;0;0;0;0
2020-10-06 12:00:00;2;0;124;9;14;155;0;2;0;0;0;0;0;0
2020-10-06 12:15:00;2;0;116;6;7;150;0;2;0;0;0;0;0;0
2020-10-06 12:30:00;3;0;142;9;19;202;0;3;0;0;0;0;1;0
2020-10-06 12:45:00;5;0;132;20;24;163;0;6;0;0;0;0;0;0
2020-10-06 13:00:00;4;0;157;11;15;160;0;1;0;0;0;0;1;0
2020-10-06 13:15:00;2;0;169;10;13;161;0;3;0;0;0;0;0;0
2020-10-06 13:30:00;2;0;215;11;17;161;0;4;0;0;0;0;0;0
2020-10-06 13:45:00;3;0;169;11;13;194;0;1;0;0;0;0;0;0
2020-10-06 14:00:00;0;0;152;15;23;190;0;7;0;0;0;0;0;0
2020-10-06 14:15:00;1;0;145;8;15;222;0;2;0;0;0;0;2;0
2020-10-06 14:30:00;4;0;151;10;15;241;0;2;0;0;0;0;0;0
2020-10-06 14:45:00;5;0;154;13;20;229;0;1;0;0;0;0;0;0
2020-10-06 15:00:00;5;0;179;19;21;252;0;5;0;0;1;0;0;0
2020-10-06 15:15:00;3;0;143;14;17;260;0;3;0;0;0;0;1;0
2020-10-06 15:30:00;4;0;194;11;22;228;0;2;0;0;0;0;0;0
2020-10-06 15:45:00;5;0;149;21;23;262;0;2;0;0;0;0;0;0
2020-10-06 16:00:00;7;0;210;13;20;273;0;1;0;0;0;0;0;0
2020-10-06 16:15:00;4;0;179;10;21;282;0;8;0;0;1;0;1;0
2020-10-06 16:30:00;9;0;167;11;24;260;0;5;0;0;0;0;0;0
2020-10-06 16:45:00;5;0;151;14;30;270;0;1;0;0;0;0;0;0
2020-10-06 17:00:00;8;0;177;17;29;242;0;1;0;0;0;0;0;0
2020-10-06 17:15:00;3;0;156;15;23;267;0;2;0;0;0;0;1;0
