DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-10-07 00:00:00;2;3;2;2;8;5;0
2019-10-07 00:15:00;6;4;3;1;10;6;0
2019-10-07 00:30:00;8;7;4;2;5;2;0
2019-10-07 00:45:00;3;1;1;0;11;6;0
2019-10-07 01:00:00;1;3;3;1;4;3;0
2019-10-07 01:15:00;3;2;2;0;6;6;0
2019-10-07 01:30:00;7;8;2;1;5;3;0
2019-10-07 01:45:00;2;1;1;2;5;3;0
2019-10-07 02:00:00;5;1;1;4;5;5;0
2019-10-07 02:15:00;3;3;2;0;10;5;0
2019-10-07 02:30:00;6;6;3;0;6;6;0
2019-10-07 02:45:00;1;4;4;2;4;4;0
2019-10-07 03:00:00;3;3;1;3;3;3;0
2019-10-07 03:15:00;5;4;4;0;6;2;0
2019-10-07 03:30:00;2;2;2;3;12;7;0
2019-10-07 03:45:00;8;10;7;2;5;3;0
2019-10-07 04:00:00;3;2;1;3;3;1;0
2019-10-07 04:15:00;7;2;2;2;10;7;0
2019-10-07 04:30:00;7;6;3;7;17;9;0
2019-10-07 04:45:00;17;13;12;8;15;8;0
2019-10-07 05:00:00;27;16;9;6;19;10;0
2019-10-07 05:15:00;39;26;17;11;35;16;0
2019-10-07 05:30:00;44;34;28;13;39;18;0
2019-10-07 05:45:00;69;48;36;17;65;36;0
2019-10-07 06:00:00;53;31;27;15;51;26;0
2019-10-07 06:15:00;96;64;52;22;74;33;0
2019-10-07 06:30:00;83;57;51;28;91;34;0
2019-10-07 06:45:00;111;71;60;37;108;51;0
2019-10-07 07:00:00;106;59;51;54;88;51;0
2019-10-07 07:15:00;131;71;62;47;84;35;2
2019-10-07 07:30:00;134;91;83;55;101;43;1
2019-10-07 07:45:00;125;74;65;83;78;42;4
2019-10-07 08:00:00;100;69;61;65;108;36;2
2019-10-07 08:15:00;89;55;47;66;79;42;1
2019-10-07 08:30:00;84;44;37;53;104;43;0
2019-10-07 08:45:00;74;52;40;44;78;35;1
2019-10-07 09:00:00;71;53;46;42;82;53;0
2019-10-07 09:15:00;81;62;55;34;90;60;0
2019-10-07 09:30:00;79;53;44;45;84;37;2
2019-10-07 09:45:00;101;72;50;35;70;27;2
2019-10-07 10:00:00;80;50;37;40;86;55;0
2019-10-07 10:15:00;95;59;51;45;80;39;1
2019-10-07 10:30:00;94;48;40;49;95;58;0
2019-10-07 10:45:00;84;61;51;47;86;63;0
2019-10-07 11:00:00;93;52;47;42;91;66;4
2019-10-07 11:15:00;117;85;71;58;87;51;4
2019-10-07 11:30:00;127;106;83;54;97;65;5
2019-10-07 11:45:00;132;100;84;54;109;60;2
2019-10-07 12:00:00;92;65;52;73;112;73;5
2019-10-07 12:15:00;89;64;53;39;84;65;4
2019-10-07 12:30:00;83;50;43;41;99;55;0
2019-10-07 12:45:00;96;64;54;37;102;44;4
2019-10-07 13:00:00;102;60;58;45;108;55;2
2019-10-07 13:15:00;90;59;52;40;89;48;4
2019-10-07 13:30:00;82;51;44;31;110;72;0
2019-10-07 13:45:00;62;54;46;28;76;54;2
2019-10-07 14:00:00;92;62;52;39;88;56;4
2019-10-07 14:15:00;74;52;51;53;92;58;1
2019-10-07 14:30:00;77;56;51;43;112;71;0
2019-10-07 14:45:00;69;54;49;44;91;64;3
2019-10-07 15:00:00;91;52;51;48;102;56;0
2019-10-07 15:15:00;94;60;61;41;115;59;6
2019-10-07 15:30:00;84;56;43;54;118;79;0
2019-10-07 15:45:00;88;59;53;49;107;62;0
2019-10-07 16:00:00;103;65;60;84;138;70;1
2019-10-07 16:15:00;103;43;39;76;137;50;0
2019-10-07 16:30:00;116;66;56;85;143;66;1
2019-10-07 16:45:00;111;67;62;62;115;69;5
2019-10-07 17:00:00;111;61;59;89;142;74;2
2019-10-07 17:15:00;68;46;46;59;110;53;1
2019-10-07 17:30:00;70;50;46;46;106;55;0
2019-10-07 17:45:00;89;53;51;39;99;40;1
2019-10-07 18:00:00;58;54;49;42;99;50;1
2019-10-07 18:15:00;50;40;33;24;87;55;2
2019-10-07 18:30:00;49;32;30;22;86;29;2
2019-10-07 18:45:00;43;29;23;17;81;36;2
2019-10-07 19:00:00;38;33;29;17;59;24;0
2019-10-07 19:15:00;33;23;20;6;67;26;0
2019-10-07 19:30:00;27;27;17;19;42;16;0
2019-10-07 19:45:00;38;21;13;8;44;22;1
2019-10-07 20:00:00;20;14;11;13;41;20;0
2019-10-07 20:15:00;27;19;14;9;45;13;0
2019-10-07 20:30:00;18;12;9;19;28;13;0
2019-10-07 20:45:00;33;16;11;10;25;10;0
2019-10-07 21:00:00;21;15;10;6;28;8;0
2019-10-07 21:15:00;21;9;9;3;33;14;0
2019-10-07 21:30:00;14;13;8;4;21;12;0
2019-10-07 21:45:00;14;8;2;1;27;17;0
2019-10-07 22:00:00;10;8;6;3;26;10;0
2019-10-07 22:15:00;16;13;6;11;37;13;0
2019-10-07 22:30:00;10;9;7;1;23;7;0
2019-10-07 22:45:00;16;14;7;1;19;10;0
2019-10-07 23:00:00;13;11;7;2;17;3;0
2019-10-07 23:15:00;12;13;9;4;18;9;0
2019-10-07 23:30:00;9;6;3;2;6;5;0
2019-10-07 23:45:00;4;5;5;6;18;18;0
