DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-09-21 00:00:00;14;6;0;1;6;7;0;0;3;2;1;0;0;15;10;0;0;0;0;0;0;0;0
2020-09-21 00:15:00;8;7;1;2;9;11;1;1;1;1;1;4;4;9;10;0;0;0;0;0;0;0;0
2020-09-21 00:30:00;9;9;0;0;7;4;0;0;0;1;1;0;0;11;9;0;0;0;0;0;0;0;0
2020-09-21 00:45:00;5;5;0;0;4;6;0;1;0;0;0;1;0;5;6;0;0;0;0;0;0;0;0
2020-09-21 01:00:00;7;2;0;1;4;6;0;1;1;0;0;0;0;7;5;0;0;0;0;0;0;0;0
2020-09-21 01:15:00;4;6;0;1;7;4;0;1;1;1;1;1;1;6;10;0;0;0;0;0;0;0;0
2020-09-21 01:30:00;6;1;1;0;2;4;0;2;3;0;0;0;0;6;4;0;0;0;0;0;0;0;0
2020-09-21 01:45:00;7;6;1;0;4;3;1;1;2;0;0;1;1;8;6;0;0;0;0;0;0;0;0
2020-09-21 02:00:00;3;3;1;0;5;5;1;0;0;1;0;1;2;4;6;0;0;0;0;0;0;0;0
2020-09-21 02:15:00;2;2;0;0;7;6;2;0;1;0;0;0;0;2;9;0;0;0;0;0;0;0;0
2020-09-21 02:30:00;2;3;1;0;5;3;1;0;1;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-09-21 02:45:00;8;11;1;0;2;3;0;0;1;0;1;0;0;11;3;0;0;0;0;0;0;0;0
2020-09-21 03:00:00;2;1;1;0;6;7;0;1;0;0;0;1;1;3;8;0;0;0;0;0;0;0;0
2020-09-21 03:15:00;5;5;0;0;6;2;1;1;2;0;0;1;1;9;6;0;0;0;0;0;0;0;0
2020-09-21 03:30:00;4;4;1;1;7;1;0;3;2;0;0;1;1;5;8;0;0;0;0;0;0;0;0
2020-09-21 03:45:00;5;6;0;0;7;3;1;1;0;0;0;0;1;7;9;0;0;0;0;0;0;0;0
2020-09-21 04:00:00;10;7;2;1;6;5;2;0;1;0;0;0;0;12;9;0;0;0;0;0;0;0;0
2020-09-21 04:15:00;9;5;0;0;12;7;2;2;2;0;0;1;1;10;14;0;0;0;0;0;0;0;0
2020-09-21 04:30:00;15;8;1;0;16;12;1;1;3;1;1;2;3;17;22;0;0;0;0;0;0;0;0
2020-09-21 04:45:00;34;22;4;2;14;4;1;5;5;1;2;2;2;40;16;0;0;0;0;0;0;0;0
2020-09-21 05:00:00;55;52;0;7;26;14;2;5;8;5;5;2;0;68;32;0;0;0;0;0;0;0;0
2020-09-21 05:15:00;86;104;3;8;36;29;5;11;7;4;4;1;0;118;52;0;0;0;0;0;0;0;0
2020-09-21 05:30:00;63;82;3;9;30;24;4;10;10;6;6;3;3;99;40;0;2;0;0;0;0;0;0
2020-09-21 05:45:00;64;72;1;9;44;44;7;10;7;5;7;11;13;80;65;0;0;0;0;0;0;0;0
2020-09-21 06:00:00;59;78;3;13;36;39;2;11;8;9;9;7;6;77;54;0;0;0;0;0;0;0;0
2020-09-21 06:15:00;97;88;5;13;50;39;3;18;8;11;10;9;12;111;67;0;0;0;0;2;0;0;0
2020-09-21 06:30:00;109;118;2;17;69;61;4;18;13;13;13;11;13;137;94;0;2;0;0;0;0;0;0
2020-09-21 06:45:00;101;126;6;27;66;68;7;19;14;24;13;10;13;127;99;0;4;0;0;5;0;0;0
2020-09-21 07:00:00;123;140;4;21;66;72;9;30;23;8;7;13;13;164;93;0;0;0;0;1;0;0;0
2020-09-21 07:15:00;144;188;5;41;94;89;8;38;28;21;25;17;14;141;117;1;1;0;0;0;0;0;1
2020-09-21 07:30:00;170;183;10;38;117;119;15;53;44;23;21;31;29;147;141;1;0;0;0;0;1;0;1
2020-09-21 07:45:00;140;179;10;57;78;80;22;21;38;23;32;15;13;154;109;0;0;0;0;0;0;0;0
2020-09-21 08:00:00;120;115;11;38;80;76;13;43;21;18;17;14;16;151;111;48;0;0;0;0;0;0;0
2020-09-21 08:15:00;104;113;10;27;100;97;12;31;35;10;14;17;22;143;104;0;0;0;0;0;0;0;0
2020-09-21 08:30:00;120;102;11;31;89;99;8;35;27;9;9;12;18;149;117;0;0;0;0;0;0;0;0
2020-09-21 08:45:00;112;97;7;35;73;87;5;33;26;16;19;10;9;136;122;0;0;0;0;0;0;0;0
2020-09-21 09:00:00;97;104;8;34;108;78;8;28;16;14;16;17;18;142;139;0;0;0;0;0;0;0;0
2020-09-21 09:15:00;108;103;12;38;84;83;9;24;25;16;25;13;10;150;106;6;0;0;0;0;0;0;0
2020-09-21 09:30:00;133;105;6;32;96;90;3;32;16;15;30;11;13;167;116;0;0;0;0;2;0;0;0
2020-09-21 09:45:00;112;100;7;26;93;86;11;33;21;11;11;10;9;140;120;1;0;0;0;0;0;0;0
2020-09-21 10:00:00;120;113;16;29;77;84;10;24;24;10;12;12;12;171;119;0;0;0;0;0;0;0;0
2020-09-21 10:15:00;122;110;13;27;92;75;9;19;21;13;18;6;9;153;118;0;0;0;0;0;0;1;0
2020-09-21 10:30:00;129;125;12;30;98;106;6;37;25;11;15;15;17;167;129;0;0;0;0;0;0;0;0
2020-09-21 10:45:00;128;124;9;28;115;103;11;34;34;18;17;12;9;156;150;0;0;0;0;0;0;0;0
2020-09-21 11:00:00;116;101;11;36;108;92;17;29;29;15;13;10;12;158;131;0;0;0;0;0;0;0;0
2020-09-21 11:15:00;121;97;12;27;108;96;18;22;22;15;13;13;13;151;140;0;0;0;0;0;0;0;0
2020-09-21 11:30:00;105;96;11;27;93;108;9;17;32;12;15;22;20;140;121;0;0;0;0;0;0;0;0
2020-09-21 11:45:00;114;115;12;34;103;112;12;26;26;13;16;14;16;134;131;0;4;0;0;0;0;0;0
2020-09-21 12:00:00;111;108;12;42;91;97;12;32;28;11;8;13;9;134;117;0;14;0;0;0;0;0;3
2020-09-21 12:15:00;119;93;9;36;96;106;14;26;26;20;13;15;16;137;122;0;0;16;0;0;0;0;0
2020-09-21 12:30:00;105;109;12;28;100;110;14;32;31;13;11;22;18;134;127;0;0;0;0;2;0;0;0
2020-09-21 12:45:00;122;104;6;28;98;102;13;30;25;15;15;16;17;142;131;0;0;0;0;0;1;0;1
2020-09-21 13:00:00;136;135;14;42;109;112;17;22;44;27;31;18;18;147;154;0;0;0;0;0;1;0;0
2020-09-21 13:15:00;117;138;8;33;103;87;8;25;24;24;19;16;17;128;120;0;0;2;0;1;0;0;5
2020-09-21 13:30:00;131;135;8;23;97;97;12;34;30;13;16;15;12;168;123;0;4;0;0;0;0;0;0
2020-09-21 13:45:00;108;115;7;25;95;105;7;36;15;11;11;7;4;133;120;0;0;0;0;0;0;0;0
2020-09-21 14:00:00;103;103;10;39;99;122;12;38;19;9;8;15;12;124;128;0;0;0;0;0;0;0;1
2020-09-21 14:15:00;100;89;8;29;132;137;15;25;24;19;15;12;12;124;152;0;0;0;0;0;0;0;0
2020-09-21 14:30:00;117;120;10;22;132;150;10;28;26;10;14;11;14;143;163;0;0;0;0;0;1;0;0
2020-09-21 14:45:00;132;114;13;32;132;139;18;29;32;0;15;10;5;152;162;0;0;0;0;0;0;0;0
2020-09-21 15:00:00;130;129;10;30;118;118;22;40;41;1;7;13;15;160;150;0;0;0;0;0;2;0;1
2020-09-21 15:15:00;117;117;14;27;120;137;13;55;59;0;12;7;8;147;154;0;0;2;0;0;0;0;0
2020-09-21 15:30:00;132;112;14;41;122;142;14;40;27;0;20;16;12;142;159;0;0;0;0;0;0;0;0
2020-09-21 15:45:00;111;108;16;39;150;146;21;43;33;0;10;14;17;152;168;0;0;0;0;7;0;0;0
2020-09-21 16:00:00;149;128;10;53;113;123;11;41;33;0;8;12;10;168;143;0;4;0;0;0;3;0;3
2020-09-21 16:15:00;137;120;12;40;149;158;17;42;48;0;10;8;10;166;198;0;3;0;0;3;27;0;0
2020-09-21 16:30:00;139;127;12;33;134;152;18;45;39;0;13;10;7;164;168;0;3;0;0;0;0;0;0
2020-09-21 16:45:00;114;109;13;41;148;164;17;44;34;0;9;12;17;144;179;4;1;0;0;0;4;0;1
2020-09-21 17:00:00;140;140;16;51;131;146;13;58;44;0;14;7;8;156;159;0;0;0;0;0;0;0;0
2020-09-21 17:15:00;133;121;11;42;130;152;21;46;37;0;13;8;4;160;151;0;0;0;0;5;3;0;5
2020-09-21 17:30:00;141;131;12;45;140;148;19;38;29;0;13;10;10;176;164;3;41;0;0;0;11;0;0
2020-09-21 17:45:00;120;132;14;36;142;129;13;48;35;0;14;11;11;140;170;0;0;0;0;0;0;0;0
2020-09-21 18:00:00;131;121;18;27;123;115;13;39;24;0;14;10;8;161;151;1;1;0;0;0;0;0;0
2020-09-21 18:15:00;108;102;15;32;101;109;15;37;38;0;11;9;7;132;121;38;0;0;0;0;0;0;2
2020-09-21 18:30:00;101;94;8;28;107;113;14;28;32;1;10;12;12;134;137;0;0;0;0;0;3;0;0
2020-09-21 18:45:00;93;90;9;32;95;90;8;25;29;9;8;5;5;116;126;0;0;0;0;0;36;14;0
2020-09-21 19:00:00;106;95;15;26;88;73;15;24;34;7;4;7;6;136;107;0;0;0;0;0;3;0;0
2020-09-21 19:15:00;91;73;8;23;97;89;8;25;33;4;6;10;7;107;127;0;0;0;0;2;0;0;0
2020-09-21 19:30:00;87;70;12;20;60;49;12;16;20;11;20;5;5;104;81;0;0;0;1;0;0;0;0
2020-09-21 19:45:00;87;85;6;20;60;70;10;21;18;7;7;2;3;113;87;0;14;0;0;0;1;0;0
2020-09-21 20:00:00;77;62;3;13;52;43;9;14;18;5;9;3;4;102;72;0;5;0;0;0;0;0;2
2020-09-21 20:15:00;51;45;5;8;68;58;5;18;20;3;2;5;6;73;89;0;6;0;0;0;0;6;0
