DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-09-22 00:00:00;5;6;5;11;5;2;1;2;0;1;1
2020-09-22 00:15:00;6;10;7;7;5;5;2;5;0;1;0
2020-09-22 00:30:00;4;5;4;9;4;0;0;6;0;3;2
2020-09-22 00:45:00;10;13;10;4;2;0;0;2;0;0;0
2020-09-22 01:00:00;6;6;7;11;2;0;1;4;0;2;1
2020-09-22 01:15:00;6;7;3;9;4;0;0;2;0;1;0
2020-09-22 01:30:00;6;9;4;4;5;1;0;0;0;1;1
2020-09-22 01:45:00;3;2;1;6;0;1;0;3;0;0;0
2020-09-22 02:00:00;8;9;3;5;1;0;0;1;0;1;0
2020-09-22 02:15:00;8;11;5;5;0;0;1;0;0;0;0
2020-09-22 02:30:00;12;13;6;8;3;0;0;2;0;1;1
2020-09-22 02:45:00;5;8;6;5;3;3;4;2;0;0;0
2020-09-22 03:00:00;12;13;11;2;1;2;0;1;0;4;0
2020-09-22 03:15:00;7;9;2;3;2;3;0;0;0;1;1
2020-09-22 03:30:00;5;10;1;8;1;1;0;4;0;1;0
2020-09-22 03:45:00;9;12;6;3;2;2;0;2;0;4;1
2020-09-22 04:00:00;15;17;7;7;2;1;0;2;0;0;1
2020-09-22 04:15:00;10;11;8;5;3;3;0;7;0;0;0
2020-09-22 04:30:00;25;28;17;7;4;4;0;7;0;4;1
2020-09-22 04:45:00;38;42;21;18;5;6;0;4;0;2;9
2020-09-22 05:00:00;59;61;48;20;18;17;4;5;0;10;20
2020-09-22 05:15:00;82;85;59;25;20;16;17;13;0;12;15
2020-09-22 05:30:00;86;94;77;35;22;12;5;17;0;19;26
2020-09-22 05:45:00;71;84;62;39;30;19;8;27;0;16;12
2020-09-22 06:00:00;81;107;65;62;54;17;3;44;0;9;13
2020-09-22 06:15:00;108;136;80;71;42;18;10;38;0;30;30
2020-09-22 06:30:00;125;140;96;79;63;33;7;34;0;26;28
2020-09-22 06:45:00;146;169;124;100;76;33;23;31;0;24;44
2020-09-22 07:00:00;112;135;116;108;83;32;12;29;0;27;46
2020-09-22 07:15:00;139;153;151;147;105;57;29;34;0;35;54
2020-09-22 07:30:00;165;188;159;141;103;76;30;44;0;41;50
2020-09-22 07:45:00;138;180;158;144;123;42;29;49;0;35;51
2020-09-22 08:00:00;131;169;116;111;84;40;14;41;0;29;50
2020-09-22 08:15:00;121;148;137;107;84;41;14;33;0;38;37
2020-09-22 08:30:00;125;148;122;121;102;39;38;35;0;27;31
2020-09-22 08:45:00;111;145;108;106;92;27;20;48;0;28;31
2020-09-22 09:00:00;92;118;93;102;71;24;9;41;0;19;25
2020-09-22 09:15:00;98;122;85;111;80;27;12;43;0;22;37
2020-09-22 09:30:00;105;131;80;116;72;21;19;36;0;21;29
2020-09-22 09:45:00;121;146;115;98;70;30;11;30;0;29;27
