DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-12-01 00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 00:15:00;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-12-01 00:30:00;5;1;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 00:45:00;2;2;2;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0
2020-12-01 01:00:00;2;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-12-01 01:15:00;1;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 01:45:00;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 02:00:00;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-01 02:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 02:45:00;1;3;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-01 03:00:00;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0
2020-12-01 03:15:00;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-01 03:30:00;2;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-01 03:45:00;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 04:00:00;2;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0
2020-12-01 04:15:00;7;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-01 04:30:00;9;3;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-12-01 04:45:00;15;2;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 05:00:00;48;4;3;0;0;0;18;3;3;0;0;0;0;0;0;0;0;0
2020-12-01 05:15:00;60;1;4;0;0;0;13;2;0;0;0;0;1;0;0;0;0;1
2020-12-01 05:30:00;60;9;2;0;0;0;18;4;8;0;0;0;0;0;0;0;0;0
2020-12-01 05:45:00;43;13;2;0;0;0;25;5;4;0;0;0;0;0;0;0;0;0
2020-12-01 06:00:00;58;8;12;0;0;0;37;3;3;0;0;0;0;0;0;0;0;0
2020-12-01 06:15:00;53;14;23;0;0;0;290;8;9;0;0;0;0;0;0;0;0;0
2020-12-01 06:30:00;76;17;10;0;0;0;40;9;8;0;0;0;0;0;0;0;0;0
2020-12-01 06:45:00;94;23;16;0;0;0;46;16;18;0;0;0;0;0;0;0;0;0
2020-12-01 07:00:00;91;31;24;0;0;0;40;15;11;0;0;0;0;0;0;1;0;0
2020-12-01 07:15:00;93;48;24;0;0;0;50;19;18;0;0;0;1;3;0;4;0;0
2020-12-01 07:30:00;86;80;49;0;0;0;69;44;62;0;0;0;4;3;0;4;28;0
2020-12-01 07:45:00;95;110;31;0;0;0;50;53;23;0;0;0;0;0;0;0;0;0
2020-12-01 08:00:00;110;62;20;0;0;0;61;20;20;0;0;0;0;0;0;1;0;0
2020-12-01 08:15:00;98;67;20;0;0;0;63;24;8;0;0;0;0;0;1;0;0;0
2020-12-01 08:30:00;80;68;15;0;0;0;66;21;11;0;0;0;1;3;0;0;0;2
2020-12-01 08:45:00;66;41;27;0;0;0;54;21;7;0;0;0;1;0;0;2;0;0
2020-12-01 09:00:00;57;42;24;0;0;0;44;27;9;0;0;0;0;0;0;0;0;0
2020-12-01 09:15:00;63;48;26;0;0;0;53;21;18;0;0;0;0;0;0;3;0;0
2020-12-01 09:30:00;84;40;22;0;0;0;41;30;20;0;0;0;2;1;0;1;0;0
2020-12-01 09:45:00;78;38;25;0;0;0;34;25;13;0;0;0;0;0;0;0;0;0
2020-12-01 10:00:00;66;26;19;0;0;0;43;21;19;0;0;0;1;0;1;0;0;0
2020-12-01 10:15:00;68;35;32;0;0;0;54;28;10;0;0;0;2;3;0;0;0;0
2020-12-01 10:30:00;63;39;31;0;0;0;43;27;15;0;0;0;0;0;0;0;0;0
2020-12-01 10:45:00;74;42;31;0;0;0;36;31;7;0;0;0;0;0;0;0;0;0
2020-12-01 11:00:00;53;45;30;0;0;0;42;28;6;0;0;0;4;0;0;0;0;0
2020-12-01 11:15:00;62;34;41;0;0;0;58;26;21;0;0;0;1;0;0;0;0;0
2020-12-01 11:30:00;73;55;37;0;0;0;57;26;9;0;0;0;2;0;0;0;0;0
2020-12-01 11:45:00;63;39;29;0;0;0;52;31;19;0;0;0;0;0;0;0;0;0
2020-12-01 12:00:00;63;52;32;0;0;0;60;25;15;0;0;0;0;0;0;0;1;0
2020-12-01 12:15:00;71;36;30;0;0;0;63;18;22;0;0;0;1;0;0;0;0;0
2020-12-01 12:30:00;71;40;38;0;0;0;67;35;12;0;0;0;0;1;0;1;0;0
2020-12-01 12:45:00;91;55;33;0;0;0;56;17;7;0;0;0;0;0;0;3;2;0
2020-12-01 13:00:00;76;44;32;0;0;0;61;58;39;0;0;0;1;0;0;0;0;0
2020-12-01 13:15:00;75;49;31;0;0;0;69;37;18;0;0;0;2;1;1;1;0;0
2020-12-01 13:30:00;102;43;29;0;0;0;57;29;3;0;0;0;1;4;0;0;0;0
2020-12-01 13:45:00;65;49;37;0;0;0;56;47;17;0;0;0;0;0;0;1;3;0
2020-12-01 14:00:00;61;38;27;0;0;0;74;32;14;0;0;0;0;0;0;0;0;0
2020-12-01 14:15:00;61;44;26;0;0;0;72;18;16;0;0;0;0;0;0;0;0;0
2020-12-01 14:30:00;58;36;29;0;0;0;83;27;11;0;0;0;5;1;0;1;0;0
2020-12-01 14:45:00;67;38;28;0;0;0;82;23;20;0;0;0;10;0;0;0;0;0
2020-12-01 15:00:00;66;57;27;0;0;0;79;29;14;0;0;0;0;0;0;0;0;0
2020-12-01 15:15:00;84;50;25;0;0;0;80;38;15;0;0;0;2;0;0;0;0;0
2020-12-01 15:30:00;74;52;17;0;0;0;90;26;13;0;0;0;1;0;0;2;0;0
2020-12-01 15:45:00;66;52;30;0;0;0;64;28;20;0;0;0;3;0;0;0;0;0
2020-12-01 16:00:00;84;50;20;0;0;0;83;46;26;0;0;0;0;0;0;2;0;0
2020-12-01 16:15:00;79;52;35;0;0;0;75;38;17;0;0;0;0;1;0;2;0;1
