DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-12-25 00:00:00;
2020-12-25 00:15:00;
2020-12-25 00:30:00;
2020-12-25 00:45:00;
2020-12-25 01:00:00;5;1;0;0;0;0;0;0
2020-12-25 01:15:00;3;4;3;0;0;0;0;0
2020-12-25 01:30:00;1;0;3;0;0;0;0;0
2020-12-25 01:45:00;1;2;3;0;0;0;0;0
2020-12-25 02:00:00;0;2;2;0;0;0;0;0
2020-12-25 02:15:00;1;0;0;0;0;0;0;0
2020-12-25 02:30:00;0;0;3;0;0;0;0;0
2020-12-25 02:45:00;1;1;1;0;0;0;0;0
2020-12-25 03:00:00;2;2;0;0;0;0;0;0
2020-12-25 03:15:00;1;1;1;0;0;0;0;0
2020-12-25 03:30:00;0;0;0;0;0;0;0;0
2020-12-25 03:45:00;0;1;1;0;0;0;0;0
2020-12-25 04:00:00;0;2;0;0;0;0;0;0
2020-12-25 04:15:00;0;0;0;0;0;0;0;0
2020-12-25 04:30:00;1;2;0;0;0;0;0;0
2020-12-25 04:45:00;1;3;1;0;0;0;0;0
2020-12-25 05:00:00;1;2;0;0;0;0;0;0
2020-12-25 05:15:00;1;1;0;0;0;0;0;0
2020-12-25 05:30:00;0;3;1;0;0;0;0;0
2020-12-25 05:45:00;4;1;0;0;0;0;0;0
2020-12-25 06:00:00;3;2;6;0;0;0;0;0
2020-12-25 06:15:00;4;7;0;0;0;0;0;0
2020-12-25 06:30:00;2;7;3;0;0;0;0;0
2020-12-25 06:45:00;5;9;3;0;0;0;0;0
2020-12-25 07:00:00;4;6;6;0;0;0;0;0
2020-12-25 07:15:00;4;9;4;0;0;0;0;0
2020-12-25 07:30:00;3;12;3;0;0;0;0;0
2020-12-25 07:45:00;5;15;4;0;0;0;0;0
2020-12-25 08:00:00;1;7;4;0;0;0;0;0
2020-12-25 08:15:00;6;10;2;0;0;0;0;0
2020-12-25 08:30:00;3;8;3;0;0;0;0;0
2020-12-25 08:45:00;1;6;7;0;0;0;0;0
2020-12-25 09:00:00;4;10;3;0;0;0;0;0
2020-12-25 09:15:00;3;9;3;0;0;0;0;0
2020-12-25 09:30:00;8;9;5;0;0;0;0;0
2020-12-25 09:45:00;7;22;6;0;0;0;0;0
2020-12-25 10:00:00;10;13;4;0;0;0;0;0
2020-12-25 10:15:00;13;24;10;0;0;1;2;0
2020-12-25 10:30:00;6;24;11;0;0;0;0;0
2020-12-25 10:45:00;10;28;11;0;0;0;0;0
2020-12-25 11:00:00;22;34;12;0;1;0;0;0
2020-12-25 11:15:00;16;40;21;0;5;0;0;0
2020-12-25 11:30:00;22;37;23;0;2;0;0;8
2020-12-25 11:45:00;18;53;24;0;0;0;0;0
2020-12-25 12:00:00;16;64;19;0;15;1;0;0
2020-12-25 12:15:00;20;68;24;0;0;0;0;0
2020-12-25 12:30:00;26;74;21;0;7;0;1;0
2020-12-25 12:45:00;40;91;39;0;0;4;2;0
2020-12-25 13:00:00;46;107;44;0;36;2;1;11
2020-12-25 13:15:00;44;96;44;0;3;1;1;7
2020-12-25 13:30:00;35;66;39;0;4;0;0;0
2020-12-25 13:45:00;27;59;40;0;1;4;3;0
2020-12-25 14:00:00;40;70;62;0;0;11;40;0
2020-12-25 14:15:00;28;56;40;0;0;0;0;0
2020-12-25 14:30:00;29;79;40;0;12;0;0;4
2020-12-25 14:45:00;38;73;39;0;1;0;3;1
2020-12-25 15:00:00;30;94;29;0;9;0;0;2
2020-12-25 15:15:00;35;93;25;0;1;2;4;21
2020-12-25 15:30:00;30;77;43;0;36;1;2;2
2020-12-25 15:45:00;39;87;38;0;2;0;2;0
2020-12-25 16:00:00;33;102;42;0;0;0;7;0
2020-12-25 16:15:00;37;91;31;0;6;2;5;3
2020-12-25 16:30:00;25;59;38;0;0;0;0;0
2020-12-25 16:45:00;33;78;31;0;3;0;12;4
2020-12-25 17:00:00;37;83;32;0;1;6;0;0
2020-12-25 17:15:00;34;77;41;0;5;2;4;0
2020-12-25 17:30:00;31;70;40;0;0;12;8;0
2020-12-25 17:45:00;38;86;39;0;1;1;0;0
2020-12-25 18:00:00;34;73;33;0;3;1;0;0
2020-12-25 18:15:00;28;75;28;0;1;0;0;0
2020-12-25 18:30:00;38;57;36;0;0;0;5;0
2020-12-25 18:45:00;33;71;23;0;1;3;0;0
2020-12-25 19:00:00;30;61;35;0;0;0;0;0
2020-12-25 19:15:00;28;54;26;0;10;0;0;2
2020-12-25 19:30:00;22;78;34;0;0;0;0;0
2020-12-25 19:45:00;26;73;26;0;0;0;0;0
2020-12-25 20:00:00;25;60;29;0;0;0;0;0
2020-12-25 20:15:00;31;50;26;0;0;0;0;0
2020-12-25 20:30:00;28;72;27;0;0;0;0;0
2020-12-25 20:45:00;33;71;33;0;0;0;0;0
2020-12-25 21:00:00;22;56;28;0;0;0;0;0
2020-12-25 21:15:00;37;67;23;0;0;0;0;0
2020-12-25 21:30:00;30;77;36;0;0;0;0;0
2020-12-25 21:45:00;27;46;38;0;0;0;0;0
2020-12-25 22:00:00;6;22;12;0;0;0;0;0
2020-12-25 22:15:00;9;13;4;0;0;0;0;0
2020-12-25 22:30:00;3;12;6;0;0;0;0;0
2020-12-25 22:45:00;4;6;4;0;0;0;0;0
2020-12-25 23:00:00;3;8;3;0;0;0;0;0
2020-12-25 23:15:00;1;16;2;0;0;0;0;0
2020-12-25 23:30:00;0;6;1;0;0;0;0;0
2020-12-25 23:45:00;2;1;3;0;0;0;0;0
