DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-02-01 00:00:00;29;21;2;1;0;0;39;33;0;0;0;1;0;0;0
2020-02-01 00:15:00;36;26;3;0;0;0;41;32;0;0;0;0;0;0;0
2020-02-01 00:30:00;28;20;0;0;1;1;25;19;0;0;0;1;0;0;0
2020-02-01 00:45:00;29;20;0;0;0;0;38;27;0;0;0;0;0;0;0
2020-02-01 01:00:00;23;17;0;0;0;0;36;30;0;0;0;0;0;0;0
2020-02-01 01:15:00;14;11;0;0;0;0;21;19;0;0;0;0;0;0;0
2020-02-01 01:30:00;18;16;1;0;1;0;36;33;0;0;0;1;0;0;0
2020-02-01 01:45:00;22;13;1;0;1;0;31;31;0;0;0;1;0;0;0
2020-02-01 02:00:00;25;11;0;0;1;0;31;26;0;0;0;1;0;0;0
2020-02-01 02:15:00;16;7;0;0;1;0;21;18;0;0;0;1;0;0;0
2020-02-01 02:30:00;12;7;0;0;0;0;26;22;0;0;0;0;0;0;0
2020-02-01 02:45:00;21;11;1;0;0;0;16;13;0;0;0;0;0;0;0
2020-02-01 03:00:00;10;11;0;0;0;0;22;16;0;0;0;0;0;0;0
2020-02-01 03:15:00;5;10;1;0;0;0;15;11;0;0;0;0;0;0;0
2020-02-01 03:30:00;1;9;0;0;0;0;13;12;0;0;0;0;0;0;0
2020-02-01 03:45:00;2;5;0;0;1;0;16;12;0;0;0;1;0;0;0
2020-02-01 04:00:00;17;7;0;0;0;0;14;13;0;0;0;0;0;0;0
2020-02-01 04:15:00;7;2;0;0;0;0;22;19;0;0;0;0;0;0;0
2020-02-01 04:30:00;12;10;0;0;0;0;26;21;0;0;0;0;0;0;0
2020-02-01 04:45:00;18;7;1;0;0;0;18;17;0;0;0;0;0;0;0
2020-02-01 05:00:00;26;9;0;0;0;0;37;32;0;0;0;0;0;0;0
2020-02-01 05:15:00;21;13;1;0;0;0;36;36;0;0;0;0;0;0;0
2020-02-01 05:30:00;34;34;1;0;1;0;39;41;0;0;0;1;0;0;0
2020-02-01 05:45:00;23;18;1;1;1;0;64;76;0;0;0;1;0;0;1
2020-02-01 06:00:00;28;22;0;0;0;0;61;80;0;0;0;2;0;0;0
2020-02-01 06:15:00;27;17;0;0;1;0;59;75;0;0;0;1;0;0;0
2020-02-01 06:30:00;30;22;0;0;1;0;40;43;0;0;0;1;0;0;0
2020-02-01 06:45:00;27;24;1;0;0;4;31;34;0;0;0;0;0;0;0
2020-02-01 07:00:00;30;20;1;0;1;0;45;52;0;0;0;1;4;0;0
2020-02-01 07:15:00;44;23;0;0;0;1;42;59;0;0;0;1;0;0;0
2020-02-01 07:30:00;43;31;0;1;1;1;57;74;0;0;0;0;0;0;0
2020-02-01 07:45:00;42;39;2;0;3;3;47;78;0;0;0;3;0;0;0
2020-02-01 08:00:00;35;45;0;0;5;0;41;81;0;0;0;6;0;0;0
2020-02-01 08:15:00;49;57;7;0;3;3;62;104;0;0;0;4;2;0;0
2020-02-01 08:30:00;60;59;15;0;3;4;58;103;0;0;0;3;0;0;1
2020-02-01 08:45:00;61;61;21;1;2;3;61;118;0;0;0;4;0;0;2
2020-02-01 09:00:00;69;69;20;1;4;1;74;118;0;0;0;4;0;0;0
2020-02-01 09:15:00;72;90;7;1;4;4;92;128;0;0;0;5;0;0;0
2020-02-01 09:30:00;69;94;4;1;5;4;65;161;0;0;0;5;0;8;2
