2020-01-29 00:00:00;13;6;1;4;5;12;14;6;12;1;0;1
2020-01-29 00:15:00;19;9;0;5;6;8;17;6;6;0;0;0
2020-01-29 00:30:00;12;11;2;3;12;11;15;14;11;0;0;0
2020-01-29 00:45:00;11;8;0;1;3;12;11;7;9;0;0;0
2020-01-29 01:00:00;11;8;0;1;4;5;11;1;4;0;0;0
2020-01-29 01:15:00;4;1;0;1;4;4;4;4;6;0;0;0
2020-01-29 01:30:00;9;5;0;2;4;4;10;4;6;0;0;0
2020-01-29 01:45:00;13;6;0;0;1;6;13;3;5;0;0;0
2020-01-29 02:00:00;12;11;0;0;3;0;12;3;1;0;1;0
2020-01-29 02:15:00;11;6;0;1;4;6;28;5;3;0;0;0
2020-01-29 02:30:00;5;5;0;0;1;2;45;1;1;0;0;0
2020-01-29 02:45:00;10;8;1;0;4;2;85;3;1;0;0;0
2020-01-29 03:00:00;5;4;0;1;3;1;107;1;0;1;0;0
2020-01-29 03:15:00;8;9;0;0;4;7;30;2;2;0;0;0
2020-01-29 03:30:00;13;3;0;0;5;3;22;6;5;3;0;0
2020-01-29 03:45:00;8;8;1;0;0;0;13;3;2;2;0;0
2020-01-29 04:00:00;13;13;2;2;16;2;15;0;0;0;0;0
2020-01-29 04:15:00;21;21;1;0;14;5;18;0;0;0;0;0
2020-01-29 04:30:00;28;28;1;1;16;11;25;23;14;2;0;0
2020-01-29 04:45:00;28;29;2;3;20;23;20;15;8;5;0;2
2020-01-29 05:00:00;40;34;0;2;52;42;39;53;36;5;0;1
2020-01-29 05:15:00;65;49;6;5;55;62;50;45;51;3;0;3
2020-01-29 05:30:00;104;106;9;5;74;69;85;45;44;1;0;3
2020-01-29 05:45:00;149;151;5;10;59;88;144;45;39;0;0;1
2020-01-29 06:00:00;203;201;5;8;39;57;203;26;45;0;0;7
2020-01-29 06:15:00;217;193;6;8;56;67;220;53;41;2;0;5
2020-01-29 06:30:00;226;67;14;17;49;85;227;43;33;3;0;8
2020-01-29 06:45:00;163;37;11;15;65;78;176;37;34;4;0;9
2020-01-29 07:00:00;240;62;12;20;46;64;268;31;42;1;0;12
2020-01-29 07:15:00;225;43;18;25;52;89;254;56;39;2;0;7
2020-01-29 07:30:00;194;55;30;18;47;109;227;92;90;4;1;14
2020-01-29 07:45:00;212;50;24;32;79;190;249;108;137;6;0;3
2020-01-29 08:00:00;228;56;22;39;142;223;253;116;132;5;3;19
2020-01-29 08:15:00;199;55;21;31;151;212;230;126;153;6;1;6
2020-01-29 08:30:00;198;39;21;26;142;190;226;113;172;2;0;2
2020-01-29 08:45:00;199;41;24;34;112;181;214;104;175;4;2;5
2020-01-29 09:00:00;160;38;37;33;135;153;174;120;153;2;0;5
2020-01-29 09:15:00;159;33;30;28;84;132;172;98;136;1;3;5
2020-01-29 09:30:00;171;33;25;34;105;141;195;94;134;2;0;7
2020-01-29 09:45:00;172;33;22;42;79;121;195;91;116;1;3;2
2020-01-29 10:00:00;148;28;26;45;90;118;166;99;123;3;1;0
2020-01-29 10:15:00;175;34;21;31;101;136;185;100;131;3;3;4
2020-01-29 10:30:00;193;39;36;56;82;138;211;92;135;1;2;4
2020-01-29 10:45:00;187;37;34;42;94;118;202;101;127;6;1;0
2020-01-29 11:00:00;178;33;31;55;70;125;195;90;129;1;0;1
2020-01-29 11:15:00;182;24;41;65;86;120;174;99;115;2;5;0
2020-01-29 11:30:00;205;32;27;59;91;115;212;97;109;0;0;3
2020-01-29 11:45:00;190;32;23;65;55;101;196;87;118;1;5;6
2020-01-29 12:00:00;186;29;38;49;54;58;196;107;110;5;4;3
2020-01-29 12:15:00;244;33;29;72;57;47;265;91;106;3;0;4
2020-01-29 12:30:00;226;38;40;67;68;63;241;99;110;3;5;8
2020-01-29 12:45:00;214;36;32;71;55;66;232;115;130;2;3;5
2020-01-29 13:00:00;231;25;36;86;96;90;244;123;140;1;4;6
2020-01-29 13:15:00;245;35;22;67;94;113;253;126;160;2;9;2
2020-01-29 13:30:00;215;41;33;62;79;79;190;135;159;4;2;5
2020-01-29 13:45:00;232;36;20;68;53;111;179;101;135;1;4;6
2020-01-29 14:00:00;251;35;32;61;51;100;185;94;149;4;9;5
2020-01-29 14:15:00;272;25;24;66;56;60;204;84;117;3;4;7
2020-01-29 14:30:00;281;40;30;73;79;79;240;94;133;2;1;7
2020-01-29 14:45:00;276;36;36;70;72;58;241;99;141;1;2;10
2020-01-29 15:00:00;232;23;34;68;83;128;195;108;157;3;2;6
2020-01-29 15:15:00;278;32;48;83;70;136;260;108;156;3;1;7
2020-01-29 15:30:00;289;23;31;83;90;78;127;114;139;3;3;10
2020-01-29 15:45:00;268;24;21;94;90;87;244;102;141;1;4;13
2020-01-29 16:00:00;286;26;42;99;94;124;230;118;158;1;4;8
2020-01-29 16:15:00;260;11;26;89;31;101;227;104;146;1;3;5
2020-01-29 16:30:00;281;18;52;100;79;137;261;117;162;1;1;8
2020-01-29 16:45:00;278;28;25;79;82;135;203;104;148;2;5;17
2020-01-29 17:00:00;282;19;41;89;47;89;277;105;120;0;2;10
2020-01-29 17:15:00;288;21;30;91;69;38;290;124;135;0;0;6
2020-01-29 17:30:00;277;13;32;80;41;68;195;100;115;2;2;10
2020-01-29 17:45:00;275;31;34;82;52;43;248;92;119;2;0;16
2020-01-29 18:00:00;250;27;28;63;49;85;192;101;127;4;5;11
2020-01-29 18:15:00;257;28;30;78;62;64;234;90;100;0;0;8
2020-01-29 18:30:00;246;40;23;71;41;72;252;98;98;0;0;5
2020-01-29 18:45:00;229;36;33;34;40;50;200;79;94;3;3;4
2020-01-29 19:00:00;216;38;31;60;42;63;168;76;102;2;10;3
2020-01-29 19:15:00;189;39;30;55;45;21;187;74;92;1;1;2
2020-01-29 19:30:00;171;33;21;60;36;53;158;51;69;1;0;2
2020-01-29 19:45:00;169;31;19;60;34;38;106;70;66;3;6;7
2020-01-29 20:00:00;195;51;14;56;21;34;101;51;76;1;4;2
2020-01-29 20:15:00;139;33;17;51;22;31;128;47;50;1;6;3
2020-01-29 20:30:00;135;47;17;39;19;44;121;50;65;0;0;4
2020-01-29 20:45:00;123;28;10;39;26;48;113;57;54;1;5;5
2020-01-29 21:00:00;97;26;14;34;21;42;93;72;82;0;0;1
2020-01-29 21:15:00;88;28;15;55;20;44;83;65;72;0;0;1
2020-01-29 21:30:00;108;20;11;41;30;45;105;51;60;1;4;2
2020-01-29 21:45:00;129;34;13;40;28;35;109;39;39;0;3;1
2020-01-29 22:00:00;207;35;8;31;24;39;192;33;50;0;0;5
2020-01-29 22:15:00;211;52;10;44;18;22;187;29;38;0;0;3
2020-01-29 22:30:00;110;35;8;26;16;25;92;28;33;0;3;6
2020-01-29 22:45:00;69;19;8;23;19;25;70;27;26;0;1;3
2020-01-29 23:00:00;56;27;4;17;16;27;52;21;31;0;2;0
2020-01-29 23:15:00;43;19;2;11;16;14;37;16;14;1;0;1
2020-01-29 23:30:00;22;17;2;6;14;13;23;17;14;0;0;2
2020-01-29 23:45:00;30;15;1;7;10;14;29;10;13;1;0;3
