DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-08-24 00:00:00;25;14;1;1;0;0;24;24;0;0;0;0;0;0;0
2020-08-24 00:15:00;18;16;0;1;0;0;24;20;0;0;0;0;0;0;0
2020-08-24 00:30:00;29;18;0;0;0;0;24;24;0;0;0;0;0;0;0
2020-08-24 00:45:00;7;11;0;0;0;0;27;21;0;0;0;0;0;0;0
2020-08-24 01:00:00;17;11;0;0;0;0;22;16;0;0;0;0;0;0;0
2020-08-24 01:15:00;6;8;1;0;0;0;19;15;0;0;0;0;0;0;1
2020-08-24 01:30:00;17;7;1;0;0;0;12;12;0;0;0;0;0;0;0
2020-08-24 01:45:00;2;4;2;0;0;0;19;16;0;0;0;0;0;0;0
2020-08-24 02:00:00;7;2;0;0;0;1;23;15;0;0;0;0;0;0;0
2020-08-24 02:15:00;4;6;0;0;0;0;7;7;0;0;0;0;0;0;0
2020-08-24 02:30:00;3;2;1;0;0;0;12;9;0;0;0;0;0;0;0
2020-08-24 02:45:00;9;6;1;0;0;0;16;12;0;0;0;0;0;0;0
2020-08-24 03:00:00;12;6;0;0;0;0;16;15;0;0;0;0;0;0;0
2020-08-24 03:15:00;5;4;0;0;0;0;9;6;0;0;0;0;0;0;0
2020-08-24 03:30:00;6;3;0;0;0;0;14;10;0;0;0;0;0;0;0
2020-08-24 03:45:00;4;6;0;0;0;0;6;6;0;0;0;0;0;0;0
2020-08-24 04:00:00;7;6;1;0;0;0;26;17;0;0;0;0;0;0;0
2020-08-24 04:15:00;10;9;1;0;0;0;22;18;0;0;0;0;0;0;0
2020-08-24 04:30:00;9;10;1;0;0;0;23;20;0;0;0;0;0;0;0
2020-08-24 04:45:00;32;11;0;0;0;1;40;35;0;0;0;0;0;0;0
2020-08-24 05:00:00;62;30;3;1;0;0;38;40;0;0;0;0;0;0;0
2020-08-24 05:15:00;89;60;1;0;0;2;63;55;0;0;0;0;0;0;0
2020-08-24 05:30:00;91;75;1;0;0;1;62;71;0;0;0;0;0;0;0
2020-08-24 05:45:00;77;54;2;0;0;1;39;44;0;0;0;0;0;0;0
2020-08-24 06:00:00;71;60;1;0;0;2;61;73;0;0;0;0;0;0;0
2020-08-24 06:15:00;24;32;0;0;0;0;18;39;0;0;0;0;0;0;0
2020-08-24 06:30:00;115;121;3;2;0;1;83;154;0;0;0;0;0;0;10
2020-08-24 06:45:00;100;122;1;3;0;5;65;125;0;0;0;0;0;0;0
2020-08-24 07:00:00;86;105;5;1;0;3;60;138;0;0;0;1;0;0;0
