DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-09-27 00:00:00;0;0;13;2;3;23;0;0;0;0;0;0;0;0
2020-09-27 00:15:00;0;0;24;3;5;33;0;0;0;0;0;0;0;0
2020-09-27 00:30:00;0;0;17;0;0;39;0;0;0;0;0;0;0;0
2020-09-27 00:45:00;2;0;17;0;2;31;0;0;0;0;0;0;0;0
2020-09-27 01:00:00;1;0;15;1;1;26;0;0;0;0;0;0;0;0
2020-09-27 01:15:00;0;0;12;1;2;20;0;0;0;0;0;0;0;0
2020-09-27 01:30:00;0;0;6;0;0;19;0;0;0;0;0;0;0;0
2020-09-27 01:45:00;0;0;20;1;2;20;0;0;0;0;0;0;0;0
2020-09-27 02:00:00;0;0;14;0;0;10;0;0;0;0;0;0;0;0
2020-09-27 02:15:00;0;0;9;0;0;20;0;0;0;0;0;0;0;0
2020-09-27 02:30:00;0;0;4;1;1;9;0;0;0;0;0;0;0;0
2020-09-27 02:45:00;0;0;5;0;1;11;0;0;0;0;0;0;0;0
2020-09-27 03:00:00;0;0;11;1;1;6;0;0;0;0;0;0;0;0
2020-09-27 03:15:00;0;0;3;0;0;7;0;0;0;0;0;0;0;0
2020-09-27 03:30:00;0;0;8;0;0;7;0;0;0;0;0;0;0;0
2020-09-27 03:45:00;0;0;4;0;0;9;0;0;0;0;0;0;0;0
2020-09-27 04:00:00;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-09-27 04:15:00;0;0;3;0;0;5;0;0;0;0;0;0;0;0
2020-09-27 04:30:00;0;0;5;0;0;6;0;0;0;0;0;0;0;0
2020-09-27 04:45:00;1;0;8;0;1;8;0;0;0;0;0;0;0;0
2020-09-27 05:00:00;0;0;7;0;0;4;0;0;0;0;0;0;0;0
2020-09-27 05:15:00;1;0;7;0;0;3;0;0;0;0;0;0;0;0
2020-09-27 05:30:00;0;0;18;0;0;2;0;0;0;0;0;0;0;0
2020-09-27 05:45:00;0;0;15;0;1;8;0;0;0;0;0;0;0;0
2020-09-27 06:00:00;0;0;8;0;0;7;0;0;0;0;0;0;0;0
2020-09-27 06:15:00;0;0;2;0;0;9;0;0;0;0;0;0;0;0
2020-09-27 06:30:00;0;0;10;0;0;3;0;0;0;0;0;0;0;0
2020-09-27 06:45:00;0;0;9;0;0;13;0;0;0;0;0;0;0;0
2020-09-27 07:00:00;0;0;12;0;0;11;0;0;0;0;0;0;0;0
2020-09-27 07:15:00;0;0;18;0;1;10;0;0;0;0;0;0;0;0
2020-09-27 07:30:00;1;0;22;1;1;17;0;0;0;0;0;0;0;0
2020-09-27 07:45:00;1;0;34;1;2;25;0;0;0;0;0;0;0;0
2020-09-27 08:00:00;0;0;20;1;0;29;0;1;0;0;0;0;0;0
2020-09-27 08:15:00;1;0;34;0;0;22;0;0;0;0;0;0;0;0
2020-09-27 08:30:00;0;0;45;3;3;21;0;0;0;0;0;0;1;0
2020-09-27 08:45:00;1;0;43;3;4;38;0;0;0;0;0;0;1;0
2020-09-27 09:00:00;1;0;45;1;3;24;0;0;0;0;0;0;0;0
2020-09-27 09:15:00;0;0;70;3;2;31;0;0;0;0;0;0;0;0
2020-09-27 09:30:00;3;0;70;2;5;58;0;1;0;0;0;0;0;0
2020-09-27 09:45:00;2;0;97;7;8;53;0;0;0;0;0;0;3;0
2020-09-27 10:00:00;1;0;91;4;9;71;0;1;0;0;2;0;2;0
2020-09-27 10:15:00;2;0;109;4;8;66;0;0;0;0;0;0;1;0
2020-09-27 10:30:00;2;0;102;6;10;74;0;0;0;0;0;0;2;0
2020-09-27 10:45:00;1;0;64;12;15;68;0;0;0;0;0;0;0;0
2020-09-27 11:00:00;1;0;91;4;8;82;0;1;0;0;1;0;0;0
2020-09-27 11:15:00;1;0;95;8;10;73;0;2;0;0;0;0;0;0
2020-09-27 11:30:00;0;0;107;8;13;121;0;4;0;0;1;0;1;0
2020-09-27 11:45:00;3;0;109;10;15;97;0;1;0;0;0;0;0;0
2020-09-27 12:00:00;2;0;82;7;7;95;0;1;0;0;0;0;1;0
2020-09-27 12:15:00;1;0;93;12;12;110;0;2;0;0;0;0;1;0
2020-09-27 12:30:00;0;0;114;14;20;97;0;3;0;0;0;0;2;0
2020-09-27 12:45:00;2;0;108;12;15;99;0;0;0;0;0;0;1;0
2020-09-27 13:00:00;2;0;106;2;3;107;0;0;0;0;0;0;0;0
2020-09-27 13:15:00;3;0;119;5;11;94;0;3;0;0;0;0;0;0
2020-09-27 13:30:00;3;0;123;6;11;100;0;2;0;0;2;0;3;0
2020-09-27 13:45:00;1;0;118;10;15;99;0;0;0;0;0;0;1;0
2020-09-27 14:00:00;3;0;112;10;15;113;0;2;0;0;0;0;2;0
2020-09-27 14:15:00;7;0;127;10;10;133;0;2;0;0;0;0;0;0
2020-09-27 14:30:00;2;0;119;4;4;124;0;2;0;0;0;0;2;0
2020-09-27 14:45:00;1;0;137;5;8;111;0;1;0;0;1;0;7;0
2020-09-27 15:00:00;4;0;131;5;13;125;0;4;0;0;2;0;0;0
2020-09-27 15:15:00;5;0;122;8;12;124;0;1;0;0;0;0;1;0
2020-09-27 15:30:00;1;0;113;9;17;111;0;5;0;0;0;0;0;0
2020-09-27 15:45:00;1;0;92;4;15;118;0;5;0;0;1;0;0;0
2020-09-27 16:00:00;9;0;113;3;12;111;0;2;0;0;0;0;1;0
2020-09-27 16:15:00;9;0;92;6;16;113;0;0;0;0;0;0;3;0
2020-09-27 16:30:00;2;0;106;9;17;132;0;2;0;0;0;0;1;0
2020-09-27 16:45:00;7;0;93;9;21;149;0;5;0;0;0;0;0;0
