DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-09-20 00:00:00;0;0;12;0;0;27;0;0;0;0;0;0;0;0
2020-09-20 00:15:00;0;0;22;1;5;35;0;0;0;0;0;0;0;0
2020-09-20 00:30:00;2;0;22;1;3;25;0;0;0;0;0;0;0;0
2020-09-20 00:45:00;0;0;27;0;1;32;0;0;0;0;0;0;0;0
2020-09-20 01:00:00;2;0;18;2;4;20;0;0;0;0;0;0;0;0
2020-09-20 01:15:00;0;0;19;0;2;17;0;0;0;0;0;0;0;0
2020-09-20 01:30:00;0;0;6;1;4;12;0;0;0;0;0;0;0;0
2020-09-20 01:45:00;0;0;11;1;2;28;0;0;0;0;0;0;0;0
2020-09-20 02:00:00;0;0;14;0;1;18;0;0;0;0;0;0;0;0
2020-09-20 02:15:00;1;0;11;0;0;15;0;0;0;0;0;0;0;0
2020-09-20 02:30:00;0;0;9;0;1;12;0;0;0;0;0;0;0;0
2020-09-20 02:45:00;0;0;5;0;0;6;0;0;0;0;0;0;0;0
2020-09-20 03:00:00;1;0;5;0;1;10;0;0;0;0;0;0;0;0
2020-09-20 03:15:00;0;0;8;0;0;6;0;0;0;0;0;0;0;0
2020-09-20 03:30:00;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-09-20 03:45:00;0;0;3;1;1;6;0;0;0;0;0;0;0;0
2020-09-20 04:00:00;1;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-09-20 04:15:00;0;0;7;0;0;5;0;0;0;0;0;0;0;0
2020-09-20 04:30:00;0;0;4;0;0;2;0;0;0;0;0;0;0;0
2020-09-20 04:45:00;1;0;5;0;1;8;0;0;0;0;0;0;0;0
2020-09-20 05:00:00;1;0;6;0;0;5;0;0;0;0;0;0;0;0
2020-09-20 05:15:00;1;0;7;1;1;6;0;0;0;0;0;0;0;0
2020-09-20 05:30:00;0;0;14;0;1;3;0;0;0;0;0;0;0;0
2020-09-20 05:45:00;1;0;17;1;1;7;0;0;0;0;0;0;0;0
2020-09-20 06:00:00;1;0;6;0;0;5;0;0;0;0;0;0;0;0
2020-09-20 06:15:00;0;0;7;0;0;7;0;0;0;0;0;0;0;0
2020-09-20 06:30:00;0;0;13;0;0;6;0;0;0;0;0;0;0;0
2020-09-20 06:45:00;0;0;9;0;1;18;0;0;0;0;0;0;0;0
2020-09-20 07:00:00;0;0;9;0;0;9;0;0;0;0;0;0;0;0
2020-09-20 07:15:00;0;0;20;2;4;14;0;0;0;0;0;0;0;0
2020-09-20 07:30:00;0;0;12;3;4;10;0;0;0;0;0;0;0;0
2020-09-20 07:45:00;0;0;30;0;3;12;0;0;0;0;0;0;0;0
2020-09-20 08:00:00;0;0;35;2;3;19;0;0;0;0;0;0;0;0
2020-09-20 08:15:00;1;0;33;1;2;25;0;0;0;0;1;0;0;0
2020-09-20 08:30:00;1;0;46;1;3;34;0;0;0;0;0;0;1;0
2020-09-20 08:45:00;3;0;63;4;4;33;0;0;0;0;0;0;0;0
2020-09-20 09:00:00;0;0;54;4;6;37;0;1;0;0;0;0;0;0
2020-09-20 09:15:00;1;0;65;4;7;51;0;1;0;0;1;0;0;0
2020-09-20 09:30:00;1;0;78;5;5;73;0;0;0;0;0;0;1;0
2020-09-20 09:45:00;0;0;80;5;11;72;0;3;0;0;1;0;2;0
2020-09-20 10:00:00;4;0;80;9;11;55;0;0;0;0;0;0;2;0
