DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-09-19 00:00:00;0;0;15;0;0;17;0;0;0;0;0;0;0;0
2020-09-19 00:15:00;2;0;13;0;1;21;0;0;0;0;0;0;0;0
2020-09-19 00:30:00;0;0;6;1;1;14;0;0;0;0;0;0;0;0
2020-09-19 00:45:00;0;0;8;1;2;18;0;0;0;0;0;0;0;0
2020-09-19 01:00:00;1;0;5;1;2;13;0;0;0;0;0;0;0;0
2020-09-19 01:15:00;0;0;4;1;3;14;0;0;0;0;0;0;0;0
2020-09-19 01:30:00;0;0;8;1;1;18;0;0;0;0;0;0;0;0
2020-09-19 01:45:00;0;0;12;0;0;7;0;0;0;0;0;0;0;0
2020-09-19 02:00:00;0;0;7;1;1;10;0;0;0;0;0;0;0;0
2020-09-19 02:15:00;0;0;5;1;1;9;0;0;0;0;0;0;0;0
2020-09-19 02:30:00;1;0;7;0;0;11;0;0;0;0;0;0;0;0
2020-09-19 02:45:00;0;0;6;0;0;10;0;0;0;0;0;0;0;0
2020-09-19 03:00:00;0;0;7;0;0;11;0;0;0;0;0;0;0;0
2020-09-19 03:15:00;0;0;5;0;0;8;0;0;0;0;0;0;0;0
2020-09-19 03:30:00;0;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-09-19 03:45:00;0;0;7;1;1;6;0;0;0;0;0;0;0;0
2020-09-19 04:00:00;0;0;7;0;0;8;0;0;0;0;0;0;0;0
2020-09-19 04:15:00;1;0;3;0;0;6;0;0;0;0;0;0;0;0
2020-09-19 04:30:00;0;0;5;0;1;5;0;0;0;0;0;0;0;0
2020-09-19 04:45:00;0;0;13;0;0;5;0;0;0;0;0;0;0;0
2020-09-19 05:00:00;0;0;17;0;0;4;0;0;0;0;0;0;0;0
2020-09-19 05:15:00;0;0;31;1;1;4;0;0;0;0;0;0;0;0
2020-09-19 05:30:00;0;0;29;0;0;16;0;0;0;0;0;0;0;0
2020-09-19 05:45:00;0;0;22;1;2;50;0;0;0;0;0;0;0;0
2020-09-19 06:00:00;1;0;12;0;0;53;0;0;0;0;0;0;0;0
2020-09-19 06:15:00;0;0;31;0;1;50;0;0;0;0;0;0;0;0
