DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-08-13 00:00:00;6;2;5;4;0;0;0;0
2019-08-13 00:15:00;6;3;0;2;0;0;0;0
2019-08-13 00:30:00;3;2;0;0;0;0;0;0
2019-08-13 00:45:00;4;6;0;0;0;0;0;0
2019-08-13 01:00:00;0;1;2;2;0;0;0;0
2019-08-13 01:15:00;4;2;2;3;0;0;0;0
2019-08-13 01:30:00;2;3;0;0;0;0;0;0
2019-08-13 01:45:00;4;3;0;0;0;0;0;0
2019-08-13 02:00:00;1;4;2;1;0;0;0;0
2019-08-13 02:15:00;0;1;0;1;0;0;0;0
2019-08-13 02:30:00;2;3;1;1;0;0;0;0
2019-08-13 02:45:00;0;2;1;1;0;0;0;0
2019-08-13 03:00:00;0;0;1;1;0;0;0;0
2019-08-13 03:15:00;1;0;0;0;0;0;0;0
2019-08-13 03:30:00;3;2;0;0;0;0;0;0
2019-08-13 03:45:00;2;4;1;2;0;0;0;0
2019-08-13 04:00:00;3;2;2;2;0;0;0;0
2019-08-13 04:15:00;0;0;0;2;0;0;0;0
2019-08-13 04:30:00;5;2;0;0;0;0;0;0
2019-08-13 04:45:00;6;3;3;4;0;0;0;0
2019-08-13 05:00:00;6;13;1;1;0;0;0;0
2019-08-13 05:15:00;6;19;0;1;0;0;0;0
2019-08-13 05:30:00;23;15;0;1;0;0;0;0
2019-08-13 05:45:00;26;25;2;1;0;0;0;0
2019-08-13 06:00:00;36;20;2;2;0;0;0;0
2019-08-13 06:15:00;40;28;1;2;0;0;0;0
2019-08-13 06:30:00;48;23;6;4;0;0;0;0
2019-08-13 06:45:00;34;32;2;2;0;0;0;0
2019-08-13 07:00:00;57;34;3;1;0;0;0;0
2019-08-13 07:15:00;46;35;1;4;0;0;0;0
2019-08-13 07:30:00;58;33;2;3;0;0;0;0
2019-08-13 07:45:00;73;49;3;6;0;0;2;0
2019-08-13 08:00:00;55;31;1;2;0;0;3;0
2019-08-13 08:15:00;67;50;2;3;0;0;0;0
2019-08-13 08:30:00;41;31;1;2;0;0;0;0
2019-08-13 08:45:00;41;40;1;5;0;0;0;0
2019-08-13 09:00:00;36;26;2;1;0;0;0;0
2019-08-13 09:15:00;38;36;2;3;0;0;0;0
2019-08-13 09:30:00;47;31;2;3;0;0;0;0
2019-08-13 09:45:00;38;58;2;0;0;0;9;0
2019-08-13 10:00:00;39;31;1;1;0;0;2;0
2019-08-13 10:15:00;31;27;1;0;0;0;0;0
2019-08-13 10:30:00;49;34;1;1;0;0;2;0
2019-08-13 10:45:00;32;36;1;0;0;0;2;0
2019-08-13 11:00:00;49;38;2;1;0;0;0;0
2019-08-13 11:15:00;43;37;1;2;0;0;0;0
2019-08-13 11:30:00;45;29;3;0;0;0;0;0
2019-08-13 11:45:00;53;55;4;2;0;0;0;0
2019-08-13 12:00:00;47;28;1;2;0;0;2;1
2019-08-13 12:15:00;35;44;0;2;0;0;0;0
2019-08-13 12:30:00;44;52;3;2;0;0;2;0
2019-08-13 12:45:00;43;29;0;3;0;0;0;0
2019-08-13 13:00:00;55;39;2;3;0;0;0;0
2019-08-13 13:15:00;44;39;3;1;0;0;0;0
2019-08-13 13:30:00;49;35;4;3;0;0;0;0
2019-08-13 13:45:00;38;39;3;2;0;0;0;0
