DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-02-07 00:00:00;5;1;0;0;6;13;6;0;0;0;0;0;0;0
2020-02-07 00:15:00;10;1;2;1;4;13;13;0;0;0;0;0;0;0
2020-02-07 00:30:00;16;0;2;1;3;6;13;0;0;0;0;0;0;0
2020-02-07 00:45:00;8;0;0;0;1;15;8;0;0;0;0;0;0;0
2020-02-07 01:00:00;6;0;0;0;7;5;17;0;0;0;0;0;0;0
2020-02-07 01:15:00;3;0;0;0;1;7;3;0;0;0;0;0;0;0
2020-02-07 01:30:00;5;0;0;0;4;11;4;0;0;0;0;0;0;0
2020-02-07 01:45:00;2;0;0;1;3;9;5;0;0;0;0;0;0;0
2020-02-07 02:00:00;4;0;0;0;4;11;2;0;0;0;0;0;0;0
2020-02-07 02:15:00;4;0;0;0;7;9;5;0;0;0;0;0;0;0
2020-02-07 02:30:00;2;1;1;0;2;7;3;0;0;0;0;0;0;0
2020-02-07 02:45:00;3;2;0;2;3;6;8;0;0;0;0;0;0;0
2020-02-07 03:00:00;2;1;1;0;0;2;10;0;0;0;0;0;0;0
2020-02-07 03:15:00;3;0;0;0;4;7;6;0;0;0;0;0;0;0
2020-02-07 03:30:00;4;0;1;0;2;5;7;0;0;0;0;0;0;0
2020-02-07 03:45:00;6;0;2;0;2;12;9;0;0;0;0;0;0;0
2020-02-07 04:00:00;4;1;0;1;1;10;9;0;0;0;0;0;0;0
2020-02-07 04:15:00;8;0;0;1;8;17;8;0;0;0;0;0;0;0
2020-02-07 04:30:00;12;0;0;1;4;13;15;0;0;0;0;0;0;0
2020-02-07 04:45:00;18;3;1;0;5;24;24;0;0;0;0;0;0;0
2020-02-07 05:00:00;57;4;5;2;8;34;75;0;0;0;0;0;0;0
2020-02-07 05:15:00;97;3;5;3;13;49;130;0;0;0;0;0;0;0
2020-02-07 05:30:00;100;10;21;8;16;47;135;0;0;0;0;0;0;0
2020-02-07 05:45:00;111;8;21;5;59;81;148;0;0;0;0;0;0;0
2020-02-07 06:00:00;85;7;18;6;63;116;107;3;0;0;0;0;0;0
2020-02-07 06:15:00;127;10;29;9;53;133;149;2;0;0;0;0;0;0
2020-02-07 06:30:00;153;21;37;12;53;96;173;0;0;0;0;0;0;0
2020-02-07 06:45:00;164;34;38;13;59;119;173;0;0;0;0;0;0;0
2020-02-07 07:00:00;178;28;52;23;58;107;190;1;0;1;0;0;0;0
2020-02-07 07:15:00;157;44;44;21;64;118;172;5;0;1;0;0;0;0
2020-02-07 07:30:00;147;58;56;35;78;121;156;16;0;3;0;0;0;0
2020-02-07 07:45:00;135;50;48;31;92;109;153;2;0;0;0;0;0;0
2020-02-07 08:00:00;137;44;33;27;61;104;156;5;0;2;0;0;0;0
2020-02-07 08:15:00;118;23;27;22;69;125;125;2;0;0;0;0;0;0
2020-02-07 08:30:00;104;17;28;31;56;102;141;1;0;2;0;0;0;0
2020-02-07 08:45:00;134;26;39;25;60;123;155;12;0;3;0;0;0;0
2020-02-07 09:00:00;103;18;21;17;43;118;140;2;0;0;0;0;0;0
2020-02-07 09:15:00;105;20;27;17;42;99;153;0;0;0;0;0;0;0
2020-02-07 09:30:00;90;15;31;20;61;119;128;0;0;2;1;1;1;0
2020-02-07 09:45:00;111;30;15;12;60;116;135;10;0;2;0;0;0;0
2020-02-07 10:00:00;101;25;18;12;52;106;131;2;0;1;0;0;0;0
2020-02-07 10:15:00;89;20;33;15;74;126;124;0;0;2;0;0;0;0
2020-02-07 10:30:00;85;23;24;15;71;137;132;1;0;0;0;0;0;0
2020-02-07 10:45:00;98;35;21;12;63;126;119;0;0;0;0;0;0;0
2020-02-07 11:00:00;76;18;28;11;76;125;125;2;0;0;0;0;0;0
2020-02-07 11:15:00;104;23;33;15;79;127;138;0;0;7;0;0;0;0
2020-02-07 11:30:00;102;28;30;22;74;135;158;12;0;11;0;0;0;0
2020-02-07 11:45:00;103;27;41;22;82;130;140;0;10;10;0;0;0;0
2020-02-07 12:00:00;119;30;40;20;109;144;156;0;0;4;0;0;0;0
2020-02-07 12:15:00;95;31;36;23;109;126;138;0;0;3;0;0;0;0
2020-02-07 12:30:00;108;32;45;27;110;151;157;22;0;3;0;0;0;3
2020-02-07 12:45:00;121;37;43;16;91;148;156;1;0;2;0;0;0;0
2020-02-07 13:00:00;146;42;45;19;99;154;178;0;0;74;0;0;0;0
2020-02-07 13:15:00;145;50;52;18;114;121;143;7;0;13;2;2;2;0
2020-02-07 13:30:00;161;71;55;19;92;84;158;5;0;7;0;0;0;0
2020-02-07 13:45:00;162;71;46;29;114;98;163;9;1;13;0;0;0;0
2020-02-07 14:00:00;125;50;61;25;118;116;143;3;0;2;0;0;0;3
2020-02-07 14:15:00;123;31;60;29;117;105;160;0;0;6;3;3;3;0
2020-02-07 14:30:00;96;32;67;28;113;103;132;1;0;0;0;0;0;0
2020-02-07 14:45:00;117;38;61;27;123;117;151;3;0;2;1;1;1;0
2020-02-07 15:00:00;136;30;48;26;121;128;164;9;0;14;0;0;0;0
2020-02-07 15:15:00;132;46;63;34;118;103;161;9;0;1;0;0;0;0
2020-02-07 15:30:00;89;31;77;28;95;85;130;6;2;2;0;0;0;0
2020-02-07 15:45:00;109;34;70;24;109;102;153;25;0;4;4;4;4;8
2020-02-07 16:00:00;101;41;58;23;104;89;133;5;0;16;4;4;4;0
2020-02-07 16:15:00;119;35;70;36;104;100;146;5;0;29;0;0;0;0
2020-02-07 16:30:00;122;42;82;32;110;97;148;20;2;2;0;0;0;0
2020-02-07 16:45:00;111;41;68;30;114;98;152;0;0;0;0;0;0;0
2020-02-07 17:00:00;95;23;55;21;101;124;149;0;0;0;0;0;0;0
2020-02-07 17:15:00;112;35;53;18;111;117;144;0;0;2;0;0;0;0
2020-02-07 17:30:00;145;35;59;21;102;130;157;0;0;8;0;0;0;0
2020-02-07 17:45:00;117;25;53;23;112;109;141;0;0;3;0;0;0;0
2020-02-07 18:00:00;105;23;27;13;117;121;155;1;0;2;0;0;0;0
2020-02-07 18:15:00;115;27;47;19;121;111;139;6;0;1;0;0;0;0
2020-02-07 18:30:00;114;13;32;11;79;124;158;0;0;1;0;0;0;0
2020-02-07 18:45:00;98;26;23;10;85;127;141;2;0;3;0;0;0;0
2020-02-07 19:00:00;93;19;29;10;98;140;144;0;0;3;0;0;0;0
2020-02-07 19:15:00;88;19;26;9;82;113;137;0;0;0;0;0;0;0
2020-02-07 19:30:00;70;16;28;8;68;101;96;1;0;4;0;0;0;0
2020-02-07 19:45:00;57;19;21;10;63;94;96;0;0;2;0;0;0;0
2020-02-07 20:00:00;68;13;22;9;73;121;81;0;0;0;0;0;0;0
2020-02-07 20:15:00;54;12;18;8;57;94;79;0;0;2;0;0;0;0
2020-02-07 20:30:00;60;11;15;2;48;86;73;0;0;0;0;0;0;0
2020-02-07 20:45:00;62;10;19;8;37;84;80;0;0;0;0;0;0;0
2020-02-07 21:00:00;86;9;11;9;39;86;115;1;0;0;0;0;0;0
2020-02-07 21:15:00;94;11;14;7;40;65;116;0;0;5;0;0;0;0
2020-02-07 21:30:00;77;6;20;8;27;67;104;0;0;0;0;0;0;0
2020-02-07 21:45:00;47;8;11;9;51;85;61;0;0;0;0;0;0;0
2020-02-07 22:00:00;35;10;12;13;85;121;41;0;0;1;0;0;0;0
2020-02-07 22:15:00;36;6;17;9;69;118;55;0;0;0;0;0;0;0
2020-02-07 22:30:00;39;7;15;5;45;67;56;0;0;0;0;0;0;0
2020-02-07 22:45:00;29;6;10;4;25;57;55;0;0;13;0;0;0;0
2020-02-07 23:00:00;38;6;9;1;23;53;43;0;0;4;0;0;0;0
2020-02-07 23:15:00;28;5;4;1;26;54;42;0;0;0;0;0;0;0
2020-02-07 23:30:00;28;6;8;5;19;43;35;4;0;0;0;0;0;0
2020-02-07 23:45:00;25;5;2;2;23;39;33;0;0;0;0;0;0;0
