DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-09-06 00:00:00;3;5;3;1;0;4;4;2;3;4;6;2;10;20;12;1;0;0;24;0;0;0;0;0
2019-09-06 00:15:00;2;7;5;2;3;10;6;4;4;3;7;1;14;23;12;1;0;0;30;0;0;0;0;0
2019-09-06 00:30:00;3;2;4;1;1;9;7;2;8;4;9;4;13;21;9;1;0;0;30;0;0;0;0;0
2019-09-06 00:45:00;0;3;3;2;1;2;3;5;3;1;10;6;4;9;6;0;0;0;30;0;0;0;0;0
2019-09-06 01:00:00;3;1;3;1;2;4;6;3;4;3;7;3;8;12;5;0;0;0;34;0;0;0;0;0
2019-09-06 01:15:00;0;0;3;4;1;2;3;4;3;1;4;3;8;17;8;0;0;0;39;0;0;0;0;0
2019-09-06 01:30:00;1;1;1;2;3;9;1;1;5;2;2;0;3;11;7;0;0;0;39;0;0;0;0;0
2019-09-06 01:45:00;1;0;1;0;2;7;4;1;2;1;2;1;9;14;6;0;0;0;39;0;0;0;0;0
2019-09-06 02:00:00;1;2;1;1;1;1;0;2;4;3;4;0;2;7;7;0;0;0;39;0;0;0;0;0
2019-09-06 02:15:00;1;1;1;1;2;4;1;0;2;4;1;0;6;13;8;1;0;0;39;0;0;0;0;0
2019-09-06 02:30:00;1;1;5;3;5;7;3;1;1;0;4;1;4;7;3;1;0;0;39;0;0;0;0;0
2019-09-06 02:45:00;0;1;0;1;2;6;4;0;0;2;0;0;5;10;4;0;0;0;36;0;0;0;0;0
2019-09-06 03:00:00;0;0;2;2;2;3;1;3;5;1;2;1;6;13;6;0;0;0;36;0;0;0;0;0
2019-09-06 03:15:00;0;0;2;0;1;1;0;2;4;1;2;1;4;8;6;1;0;0;39;0;0;0;0;0
2019-09-06 03:30:00;0;0;0;1;2;9;4;1;6;1;8;0;5;8;5;0;0;0;39;0;0;0;0;0
2019-09-06 03:45:00;0;0;0;1;1;4;2;3;4;0;4;1;7;12;5;1;0;0;39;0;0;0;0;0
2019-09-06 04:00:00;0;0;0;1;3;6;0;2;4;2;2;2;8;15;6;0;0;0;39;0;0;0;0;0
2019-09-06 04:15:00;0;0;1;2;1;5;2;4;3;1;2;2;7;15;9;0;0;0;39;0;0;0;0;0
2019-09-06 04:30:00;0;0;2;4;0;7;6;3;7;5;7;6;10;19;13;0;0;0;36;0;0;0;0;0
2019-09-06 04:45:00;0;2;1;4;1;13;10;8;10;2;14;9;10;33;23;2;0;0;39;0;0;0;0;0
2019-09-06 05:00:00;3;6;3;2;0;13;10;4;6;7;36;33;15;47;39;0;0;0;30;0;0;0;0;0
