DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-03-16 00:00:00;2;6;6;0;4;0;8;1
2020-03-16 00:15:00;3;7;6;0;2;0;6;0
2020-03-16 00:30:00;6;10;9;3;5;0;9;4
2020-03-16 00:45:00;2;9;9;1;1;0;3;4
2020-03-16 01:00:00;3;9;9;2;4;0;7;3
2020-03-16 01:15:00;3;5;5;0;0;0;1;2
2020-03-16 01:30:00;2;3;3;0;1;0;3;1
2020-03-16 01:45:00;1;2;1;1;1;0;4;0
2020-03-16 02:00:00;2;3;3;0;0;0;3;4
2020-03-16 02:15:00;4;3;3;4;4;0;2;1
2020-03-16 02:30:00;5;3;3;2;1;0;2;3
2020-03-16 02:45:00;0;3;3;2;1;0;1;0
2020-03-16 03:00:00;2;2;3;4;3;0;1;1
2020-03-16 03:15:00;1;0;0;1;2;0;2;1
2020-03-16 03:30:00;2;4;3;0;3;0;1;3
2020-03-16 03:45:00;3;4;4;2;3;0;5;2
2020-03-16 04:00:00;6;5;5;1;2;0;1;1
2020-03-16 04:15:00;1;9;9;4;5;0;3;2
2020-03-16 04:30:00;4;12;12;3;4;0;9;5
2020-03-16 04:45:00;7;23;23;5;10;0;12;5
2020-03-16 05:00:00;29;61;62;9;9;0;17;10
2020-03-16 05:15:00;77;99;102;7;9;0;35;15
2020-03-16 05:30:00;92;96;100;7;13;0;52;13
2020-03-16 05:45:00;82;82;82;8;14;0;48;17
2020-03-16 06:00:00;62;60;58;6;20;0;33;14
2020-03-16 06:15:00;104;90;91;10;19;0;28;19
2020-03-16 06:30:00;120;97;96;13;19;0;36;21
2020-03-16 06:45:00;127;113;110;13;20;0;52;38
2020-03-16 07:00:00;146;121;124;12;20;0;72;47
2020-03-16 07:15:00;126;91;91;17;18;0;64;41
2020-03-16 07:30:00;130;89;88;14;26;0;63;52
2020-03-16 07:45:00;109;84;83;12;26;0;60;45
2020-03-16 08:00:00;95;68;66;18;30;0;78;39
2020-03-16 08:15:00;104;79;83;15;24;0;66;46
2020-03-16 08:30:00;83;65;68;14;28;0;54;41
2020-03-16 08:45:00;96;66;64;12;16;0;63;41
2020-03-16 09:00:00;72;71;72;24;33;0;62;38
2020-03-16 09:15:00;65;59;58;21;30;0;60;39
2020-03-16 09:30:00;80;68;69;15;25;0;76;56
2020-03-16 09:45:00;83;71;69;16;24;0;74;47
2020-03-16 10:00:00;65;55;51;16;26;0;57;38
2020-03-16 10:15:00;70;66;65;16;26;0;69;45
2020-03-16 10:30:00;74;61;57;30;33;0;72;44
2020-03-16 10:45:00;87;60;63;20;26;0;84;57
2020-03-16 11:00:00;63;75;74;21;28;0;78;58
2020-03-16 11:15:00;66;67;66;15;24;0;75;45
2020-03-16 11:30:00;78;69;70;18;27;0;87;70
2020-03-16 11:45:00;83;64;55;18;31;0;70;49
2020-03-16 12:00:00;91;60;58;19;24;0;83;58
2020-03-16 12:15:00;73;62;59;18;27;0;83;50
2020-03-16 12:30:00;74;67;68;17;27;0;68;55
2020-03-16 12:45:00;76;71;68;22;30;0;85;60
2020-03-16 13:00:00;72;83;81;18;24;0;72;41
2020-03-16 13:15:00;100;100;102;14;20;0;86;53
2020-03-16 13:30:00;112;103;104;18;25;0;77;45
2020-03-16 13:45:00;108;90;90;22;25;0;73;46
2020-03-16 14:00:00;81;75;72;23;45;0;97;60
2020-03-16 14:15:00;88;66;64;37;54;0;100;64
2020-03-16 14:30:00;92;54;50;34;45;0;88;78
2020-03-16 14:45:00;74;51;51;21;33;0;85;67
2020-03-16 15:00:00;69;53;55;21;104;0;83;63
2020-03-16 15:15:00;76;56;55;20;34;0;98;89
2020-03-16 15:30:00;79;64;60;23;38;0;96;65
2020-03-16 15:45:00;92;70;66;21;33;0;111;80
2020-03-16 16:00:00;89;67;65;25;31;0;105;78
2020-03-16 16:15:00;87;65;67;29;42;0;103;77
2020-03-16 16:30:00;74;72;70;17;34;0;99;69
2020-03-16 16:45:00;81;85;81;17;28;0;102;67
2020-03-16 17:00:00;95;64;63;31;29;0;107;82
2020-03-16 17:15:00;110;72;70;22;33;0;106;77
2020-03-16 17:30:00;66;54;52;19;27;0;84;52
2020-03-16 17:45:00;94;62;60;9;25;0;86;57
2020-03-16 18:00:00;71;58;57;15;25;0;73;44
2020-03-16 18:15:00;63;54;56;20;44;0;68;58
2020-03-16 18:30:00;67;55;53;17;29;0;60;44
2020-03-16 18:45:00;56;53;55;10;24;0;61;44
2020-03-16 19:00:00;48;45;44;9;10;0;65;33
2020-03-16 19:15:00;40;42;39;5;12;0;49;25
2020-03-16 19:30:00;34;28;26;7;17;0;32;27
2020-03-16 19:45:00;33;28;29;5;9;0;33;25
2020-03-16 20:00:00;37;23;24;6;14;0;23;20
2020-03-16 20:15:00;33;30;30;4;8;0;33;23
2020-03-16 20:30:00;32;37;37;6;9;0;31;12
2020-03-16 20:45:00;32;42;45;7;11;0;42;16
2020-03-16 21:00:00;39;63;59;9;8;0;32;15
2020-03-16 21:15:00;50;70;72;3;9;0;28;8
2020-03-16 21:30:00;36;55;58;5;7;0;26;5
2020-03-16 21:45:00;15;26;28;20;35;0;36;23
2020-03-16 22:00:00;19;23;26;33;46;0;43;40
2020-03-16 22:15:00;18;16;16;17;36;0;35;32
2020-03-16 22:30:00;13;19;18;6;6;0;20;13
2020-03-16 22:45:00;8;11;12;2;6;0;11;1
2020-03-16 23:00:00;8;12;12;4;5;0;14;4
2020-03-16 23:15:00;5;16;16;1;2;0;9;7
2020-03-16 23:30:00;10;8;8;2;2;0;8;5
2020-03-16 23:45:00;6;8;8;2;3;0;7;3
