2020-07-15 00:00:00;1;3;0;1;3;8;3;1;1;1;0;0;0
2020-07-15 00:15:00;3;7;0;0;7;8;8;3;2;0;0;0;0
2020-07-15 00:30:00;3;2;0;1;6;8;4;4;3;3;1;0;0
2020-07-15 00:45:00;1;0;0;0;3;3;3;0;3;1;0;0;0
2020-07-15 01:00:00;2;1;0;0;4;4;4;2;2;1;0;0;0
2020-07-15 01:15:00;5;1;0;0;1;2;3;0;1;1;0;0;0
2020-07-15 01:30:00;0;0;0;0;3;3;2;1;1;1;0;0;0
2020-07-15 01:45:00;0;0;0;0;2;1;3;2;1;0;0;0;0
2020-07-15 02:00:00;1;0;0;1;4;4;2;1;0;0;0;0;0
2020-07-15 02:15:00;4;1;0;0;2;2;0;0;1;0;0;0;0
2020-07-15 02:30:00;1;1;0;0;3;4;3;2;1;1;0;0;0
2020-07-15 02:45:00;0;0;0;0;1;1;2;1;0;0;0;0;0
2020-07-15 03:00:00;7;2;0;0;1;1;0;0;1;0;0;0;0
2020-07-15 03:15:00;3;1;0;0;1;2;3;2;2;0;0;0;0
2020-07-15 03:30:00;2;0;0;0;2;4;1;0;2;0;0;0;0
2020-07-15 03:45:00;1;0;0;0;1;1;1;1;0;0;0;0;0
2020-07-15 04:00:00;0;0;0;0;1;0;1;1;0;1;2;0;0
2020-07-15 04:15:00;1;1;0;0;3;4;4;2;0;0;0;0;0
2020-07-15 04:30:00;1;1;0;0;4;1;2;0;6;0;1;0;0
2020-07-15 04:45:00;1;2;1;1;9;4;10;6;4;2;0;0;0
2020-07-15 05:00:00;5;4;1;0;10;13;29;18;2;4;1;0;0
2020-07-15 05:15:00;6;1;0;0;18;15;34;29;6;0;3;0;0
2020-07-15 05:30:00;6;5;0;1;26;24;54;41;14;10;5;1;0
2020-07-15 05:45:00;6;3;0;2;33;35;43;47;23;8;3;1;3
2020-07-15 06:00:00;10;11;0;0;33;44;41;26;25;8;3;1;1
2020-07-15 06:15:00;16;10;1;1;45;46;44;35;35;18;5;1;5
2020-07-15 06:30:00;11;14;2;5;41;47;64;61;38;13;1;2;1
2020-07-15 06:45:00;12;13;5;5;49;39;71;63;56;28;4;5;0
2020-07-15 07:00:00;21;13;0;2;38;29;55;44;61;33;12;6;2
2020-07-15 07:15:00;29;13;0;2;52;44;80;71;93;45;3;1;2
2020-07-15 07:30:00;30;20;0;8;75;67;96;58;83;49;6;1;6
2020-07-15 07:45:00;31;26;1;1;72;76;79;62;75;38;9;4;1
2020-07-15 08:00:00;29;16;2;1;57;66;68;50;57;35;4;0;1
2020-07-15 08:15:00;17;28;2;4;69;66;70;43;63;32;5;1;0
2020-07-15 08:30:00;29;17;2;6;50;55;73;34;65;25;5;1;3
2020-07-15 08:45:00;28;19;2;8;70;63;53;24;60;28;5;2;1
2020-07-15 09:00:00;28;20;1;0;51;50;57;31;61;29;4;2;0
2020-07-15 09:15:00;16;14;2;1;43;43;61;35;49;23;6;2;2
2020-07-15 09:30:00;3;1;0;0;3;2;5;6;5;0;0;0;0
2020-07-15 09:45:00;
2020-07-15 10:00:00;
2020-07-15 10:15:00;
2020-07-15 10:30:00;
2020-07-15 10:45:00;
2020-07-15 11:00:00;
2020-07-15 11:15:00;
2020-07-15 11:30:00;
2020-07-15 11:45:00;
2020-07-15 12:00:00;30;16;1;3;52;42;37;16;35;12;6;2;0
2020-07-15 12:15:00;49;28;1;4;68;63;58;23;52;14;2;1;3
2020-07-15 12:30:00;54;31;2;8;52;53;58;29;55;26;10;1;4
2020-07-15 12:45:00;40;32;2;6;59;74;66;27;53;25;9;1;1
2020-07-15 13:00:00;57;48;0;4;70;71;61;24;51;24;11;2;2
2020-07-15 13:15:00;57;47;5;3;64;80;55;42;38;25;4;2;3
2020-07-15 13:30:00;38;31;2;3;60;72;57;35;49;23;4;3;1
2020-07-15 13:45:00;35;31;2;6;75;70;66;31;52;21;7;3;2
2020-07-15 14:00:00;48;38;2;3;90;90;55;34;35;20;6;5;1
2020-07-15 14:15:00;43;42;2;4;98;99;62;36;38;17;5;0;1
2020-07-15 14:30:00;29;47;1;3;113;119;69;37;50;35;12;0;2
2020-07-15 14:45:00;41;41;1;4;96;93;64;26;57;28;9;3;2
2020-07-15 15:00:00;52;46;4;8;98;91;53;28;41;19;7;0;1
2020-07-15 15:15:00;62;44;2;5;79;81;56;28;42;28;2;4;2
2020-07-15 15:30:00;47;41;3;2;96;98;60;24;52;20;6;5;1
2020-07-15 15:45:00;47;38;3;3;88;81;113;33;45;26;8;2;4
2020-07-15 16:00:00;53;51;2;2;114;108;68;37;43;28;10;3;2
2020-07-15 16:15:00;51;46;3;5;90;96;63;41;49;25;7;5;1
2020-07-15 16:30:00;58;46;1;4;95;96;66;42;49;26;12;4;3
2020-07-15 16:45:00;64;44;2;6;89;82;65;34;51;23;4;4;3
2020-07-15 17:00:00;52;38;3;4;91;89;72;33;55;35;7;2;3
2020-07-15 17:15:00;48;35;4;2;98;87;58;39;51;28;5;1;0
2020-07-15 17:30:00;41;34;2;4;84;87;60;31;41;30;7;1;0
2020-07-15 17:45:00;47;38;0;4;79;64;52;33;54;27;7;2;1
2020-07-15 18:00:00;36;27;0;2;67;64;60;39;52;18;2;1;1
2020-07-15 18:15:00;38;35;2;3;67;56;52;26;43;21;5;0;1
2020-07-15 18:30:00;36;26;3;3;65;56;50;22;45;18;4;2;1
2020-07-15 18:45:00;23;20;1;1;53;56;47;29;49;27;7;0;1
2020-07-15 19:00:00;34;25;0;4;62;51;40;19;34;19;2;0;0
