DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-04-12 00:00:00;1;2;0;1;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-04-12 00:15:00;0;1;2;0;1;0;4;4;4;0;0;0;0;0;0;0;0
2020-04-12 00:30:00;1;1;0;0;0;0;1;1;1;2;1;0;0;0;0;0;0
2020-04-12 00:45:00;0;0;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 01:00:00;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 01:30:00;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-04-12 01:45:00;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-04-12 02:00:00;1;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-04-12 02:15:00;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-04-12 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 02:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 03:00:00;0;0;0;1;1;0;1;1;2;0;0;0;0;0;0;0;0
2020-04-12 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 03:30:00;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-04-12 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 04:00:00;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-12 04:15:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-12 04:30:00;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-12 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 05:00:00;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-04-12 05:15:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-12 05:30:00;4;3;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-04-12 05:45:00;4;3;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0
2020-04-12 06:00:00;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0
2020-04-12 06:15:00;1;1;1;1;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-04-12 06:30:00;4;3;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0
2020-04-12 06:45:00;0;1;0;1;1;0;4;6;6;0;0;0;0;0;0;0;0
2020-04-12 07:00:00;1;1;0;0;0;0;5;5;5;0;0;0;0;0;0;0;0
2020-04-12 07:15:00;2;2;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-04-12 07:30:00;4;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-04-12 07:45:00;0;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-12 08:00:00;3;2;3;2;1;6;1;3;3;0;0;0;0;0;0;0;0
2020-04-12 08:15:00;3;4;2;4;2;5;5;2;4;0;0;0;0;0;0;0;0
2020-04-12 08:30:00;1;0;2;1;0;1;3;3;3;0;0;0;0;0;0;0;0
2020-04-12 08:45:00;5;2;2;1;1;1;4;4;4;0;0;0;0;0;0;0;0
2020-04-12 09:00:00;4;3;2;3;2;0;3;5;5;0;0;0;0;0;0;0;0
2020-04-12 09:15:00;0;3;2;2;2;1;3;5;4;0;0;0;0;0;0;0;0
2020-04-12 09:30:00;1;7;8;5;3;2;2;3;3;0;0;0;0;0;0;0;0
2020-04-12 09:45:00;9;5;2;3;2;1;2;3;3;0;0;0;0;0;0;0;0
2020-04-12 10:00:00;1;3;2;2;2;2;7;8;10;1;1;0;0;0;0;0;0
2020-04-12 10:15:00;1;5;4;1;5;0;3;4;4;0;0;0;0;0;0;0;0
2020-04-12 10:30:00;4;3;9;9;4;0;1;2;3;0;0;0;0;0;0;0;0
