DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-02-13 00:00:00;3;3;4;0;0;0;5;0;0
2020-02-13 00:15:00;0;5;8;1;1;1;9;0;0
2020-02-13 00:30:00;0;5;4;1;1;0;2;0;0
2020-02-13 00:45:00;1;3;5;0;0;0;2;0;0
2020-02-13 01:00:00;0;1;5;0;0;0;3;0;0
2020-02-13 01:15:00;1;2;4;0;0;0;3;0;0
2020-02-13 01:30:00;1;3;6;0;0;0;5;0;0
2020-02-13 01:45:00;0;3;3;0;0;0;2;0;0
2020-02-13 02:00:00;2;2;2;1;0;0;3;0;0
2020-02-13 02:15:00;0;0;0;0;0;0;1;0;0
2020-02-13 02:30:00;1;2;2;0;0;1;2;0;0
2020-02-13 02:45:00;0;0;0;1;0;0;1;0;0
2020-02-13 03:00:00;0;3;5;2;0;0;4;0;0
2020-02-13 03:15:00;0;1;1;0;0;0;3;0;0
2020-02-13 03:30:00;1;2;2;0;0;0;0;0;0
2020-02-13 03:45:00;2;2;2;3;0;2;5;0;0
2020-02-13 04:00:00;4;5;7;0;0;0;3;0;0
2020-02-13 04:15:00;3;4;6;2;0;0;1;0;0
2020-02-13 04:30:00;2;5;11;2;1;0;13;0;0
2020-02-13 04:45:00;6;7;10;6;1;3;5;0;0
2020-02-13 05:00:00;11;15;24;8;5;1;30;0;0
2020-02-13 05:15:00;11;15;27;11;9;10;57;0;0
2020-02-13 05:30:00;16;29;44;12;7;8;79;0;0
2020-02-13 05:45:00;34;40;71;31;5;14;70;0;0
2020-02-13 06:00:00;29;34;46;32;6;15;45;0;0
2020-02-13 06:15:00;43;48;71;35;15;31;77;0;0
2020-02-13 06:30:00;39;33;60;41;28;46;88;0;16
2020-02-13 06:45:00;51;43;82;47;35;50;108;1;1
2020-02-13 07:00:00;52;68;91;28;21;35;130;4;0
2020-02-13 07:15:00;53;51;89;32;19;24;106;9;3
2020-02-13 07:30:00;75;57;92;24;14;25;119;6;4
2020-02-13 07:45:00;123;85;137;30;18;28;164;6;7
2020-02-13 08:00:00;80;58;121;32;11;48;150;4;1
2020-02-13 08:15:00;78;55;101;27;23;35;120;2;6
2020-02-13 08:30:00;59;53;98;24;14;19;110;2;2
2020-02-13 08:45:00;61;55;99;22;11;13;98;0;3
2020-02-13 09:00:00;31;38;54;20;10;9;89;3;0
2020-02-13 09:15:00;42;43;69;27;12;6;71;0;0
2020-02-13 09:30:00;41;62;80;22;8;3;83;5;6
2020-02-13 09:45:00;50;51;70;17;7;1;67;18;17
2020-02-13 10:00:00;35;55;81;9;7;4;67;5;3
2020-02-13 10:15:00;42;51;79;20;10;6;68;6;5
2020-02-13 10:30:00;22;50;68;20;10;4;85;1;5
2020-02-13 10:45:00;29;57;80;12;7;7;60;0;9
2020-02-13 11:00:00;36;49;70;17;9;4;67;1;9
2020-02-13 11:15:00;36;65;89;23;10;6;64;2;1
2020-02-13 11:30:00;47;59;83;18;9;10;80;1;7
2020-02-13 11:45:00;43;56;82;20;10;3;77;0;5
2020-02-13 12:00:00;30;57;75;14;4;2;67;2;7
2020-02-13 12:15:00;38;49;75;14;7;5;77;6;18
2020-02-13 12:30:00;43;51;76;15;8;6;76;7;10
2020-02-13 12:45:00;30;41;67;15;8;6;74;11;4
2020-02-13 13:00:00;51;75;100;28;9;5;102;13;23
2020-02-13 13:15:00;42;67;92;17;9;8;91;4;21
2020-02-13 13:30:00;39;59;91;17;9;10;114;5;3
2020-02-13 13:45:00;43;67;99;32;9;11;125;5;11
2020-02-13 14:00:00;55;58;93;44;12;5;93;12;48
2020-02-13 14:15:00;87;105;149;22;7;10;80;24;0
2020-02-13 14:30:00;81;70;115;52;10;5;87;21;5
2020-02-13 14:45:00;72;81;120;35;8;7;93;5;4
2020-02-13 15:00:00;71;78;119;39;10;7;99;4;12
2020-02-13 15:15:00;60;79;116;34;12;10;107;8;0
2020-02-13 15:30:00;75;88;126;33;9;4;86;16;16
2020-02-13 15:45:00;77;89;122;46;9;3;122;4;9
2020-02-13 16:00:00;98;111;144;41;11;8;123;0;10
2020-02-13 16:15:00;116;121;139;41;13;12;117;4;5
2020-02-13 16:30:00;104;112;153;80;12;6;134;1;3
2020-02-13 16:45:00;99;120;163;42;10;5;100;0;0
2020-02-13 17:00:00;81;95;147;43;9;6;94;1;3
2020-02-13 17:15:00;95;86;132;41;13;11;130;0;6
2020-02-13 17:30:00;100;106;158;41;11;11;108;1;3
2020-02-13 17:45:00;84;74;132;30;11;6;99;1;2
2020-02-13 18:00:00;58;85;117;33;5;1;87;0;2
2020-02-13 18:15:00;46;55;98;22;13;6;84;0;0
2020-02-13 18:30:00;48;54;84;27;8;6;61;0;0
2020-02-13 18:45:00;40;45;75;15;5;3;63;1;0
2020-02-13 19:00:00;50;54;82;10;7;1;61;2;17
2020-02-13 19:15:00;31;41;64;13;4;8;57;1;1
2020-02-13 19:30:00;22;26;31;10;4;7;42;1;1
2020-02-13 19:45:00;22;37;54;11;7;2;43;3;0
2020-02-13 20:00:00;26;31;60;12;8;3;56;13;1
2020-02-13 20:15:00;26;30;56;6;4;4;46;0;0
2020-02-13 20:30:00;19;31;47;5;4;3;46;0;0
2020-02-13 20:45:00;18;21;40;5;5;3;42;0;0
2020-02-13 21:00:00;19;31;45;13;8;3;33;9;2
2020-02-13 21:15:00;13;22;38;8;5;5;39;0;0
2020-02-13 21:30:00;22;31;48;12;8;3;29;0;0
2020-02-13 21:45:00;12;22;40;11;5;3;38;0;0
2020-02-13 22:00:00;23;31;47;15;8;2;28;0;1
2020-02-13 22:15:00;15;30;33;13;9;5;26;0;1
2020-02-13 22:30:00;14;21;29;3;4;3;23;0;1
2020-02-13 22:45:00;7;13;23;2;2;1;18;0;4
2020-02-13 23:00:00;3;13;19;3;2;2;22;0;0
2020-02-13 23:15:00;6;7;11;2;0;1;10;0;0
