DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-08-15 00:00:00;11;0;2;11;2;0;0;0
2020-08-15 00:15:00;11;1;2;12;2;0;0;0
2020-08-15 00:30:00;5;0;3;14;1;0;0;0
2020-08-15 00:45:00;2;2;2;25;1;0;0;0
2020-08-15 01:00:00;8;2;2;7;3;0;0;0
2020-08-15 01:15:00;8;0;2;8;1;0;0;0
2020-08-15 01:30:00;4;3;1;9;3;0;0;0
2020-08-15 01:45:00;4;2;1;9;1;0;0;0
2020-08-15 02:00:00;5;0;4;2;0;0;0;0
2020-08-15 02:15:00;4;0;0;9;0;0;0;0
2020-08-15 02:30:00;6;0;1;5;0;0;0;0
2020-08-15 02:45:00;4;3;1;6;1;0;0;0
2020-08-15 03:00:00;3;2;1;1;0;0;0;0
2020-08-15 03:15:00;4;0;0;3;0;0;0;0
2020-08-15 03:30:00;4;0;0;3;0;0;0;0
2020-08-15 03:45:00;3;0;2;2;0;0;0;0
2020-08-15 04:00:00;3;0;0;1;2;0;0;0
2020-08-15 04:15:00;3;0;2;3;0;0;0;0
2020-08-15 04:30:00;3;2;0;4;0;0;0;0
2020-08-15 04:45:00;4;0;2;2;1;0;0;0
2020-08-15 05:00:00;3;1;2;2;0;0;0;0
2020-08-15 05:15:00;6;2;1;6;2;0;0;0
2020-08-15 05:30:00;5;1;0;7;0;0;0;0
2020-08-15 05:45:00;8;1;0;12;1;0;0;0
2020-08-15 06:00:00;8;2;1;13;0;0;0;0
2020-08-15 06:15:00;5;1;3;14;2;0;0;0
2020-08-15 06:30:00;7;2;2;6;1;0;0;0
2020-08-15 06:45:00;14;1;2;7;2;0;0;0
2020-08-15 07:00:00;12;2;5;7;0;4;0;0
2020-08-15 07:15:00;14;3;8;9;4;0;0;0
2020-08-15 07:30:00;14;0;9;15;4;0;0;0
2020-08-15 07:45:00;22;4;9;14;3;0;0;0
2020-08-15 08:00:00;21;5;8;10;10;0;0;0
2020-08-15 08:15:00;21;6;13;14;9;2;0;0
2020-08-15 08:30:00;22;2;12;21;5;0;0;0
2020-08-15 08:45:00;40;6;17;36;14;0;0;0
2020-08-15 09:00:00;36;7;18;20;9;4;0;0
2020-08-15 09:15:00;40;4;23;24;16;20;0;0
2020-08-15 09:30:00;44;3;24;38;12;2;1;13
2020-08-15 09:45:00;56;5;33;44;19;4;0;0
2020-08-15 10:00:00;35;3;14;28;11;10;0;0
2020-08-15 10:15:00;52;8;26;39;17;3;0;0
2020-08-15 10:30:00;49;8;32;42;17;3;0;2
2020-08-15 10:45:00;50;7;27;37;21;19;0;0
2020-08-15 11:00:00;49;7;16;49;24;16;0;0
2020-08-15 11:15:00;48;3;22;42;23;11;0;0
2020-08-15 11:30:00;61;7;17;53;18;18;0;0
2020-08-15 11:45:00;48;6;26;50;17;5;0;0
2020-08-15 12:00:00;36;9;23;58;16;8;0;0
2020-08-15 12:15:00;40;3;19;52;16;13;0;0
2020-08-15 12:30:00;46;6;26;49;15;31;0;1
2020-08-15 12:45:00;50;5;18;55;22;21;1;0
2020-08-15 13:00:00;42;6;15;51;19;16;0;1
2020-08-15 13:15:00;49;3;18;51;22;33;0;0
2020-08-15 13:30:00;48;5;18;45;10;12;0;0
2020-08-15 13:45:00;60;4;22;54;12;20;0;0
2020-08-15 14:00:00;52;10;27;50;20;9;0;0
2020-08-15 14:15:00;52;8;31;67;22;19;0;0
2020-08-15 14:30:00;55;0;28;57;20;5;0;0
2020-08-15 14:45:00;62;10;26;71;24;6;0;0
2020-08-15 15:00:00;50;6;26;43;25;19;1;0
2020-08-15 15:15:00;57;8;21;54;24;14;0;3
2020-08-15 15:30:00;66;6;30;42;11;36;0;0
2020-08-15 15:45:00;46;9;26;58;19;6;0;0
2020-08-15 16:00:00;67;6;27;53;22;3;1;3
2020-08-15 16:15:00;52;5;35;54;19;4;0;0
2020-08-15 16:30:00;60;8;21;47;38;10;0;0
2020-08-15 16:45:00;52;4;18;49;55;4;0;0
2020-08-15 17:00:00;58;10;21;54;38;2;0;0
2020-08-15 17:15:00;56;10;27;52;33;19;0;0
2020-08-15 17:30:00;71;3;20;53;20;12;0;0
2020-08-15 17:45:00;57;4;24;65;12;8;0;0
2020-08-15 18:00:00;56;5;19;51;12;4;0;0
2020-08-15 18:15:00;58;6;14;63;15;10;0;0
2020-08-15 18:30:00;59;2;15;53;18;11;0;1
2020-08-15 18:45:00;43;1;19;36;16;4;0;0
2020-08-15 19:00:00;50;7;18;55;18;7;0;0
2020-08-15 19:15:00;34;9;20;48;18;15;0;0
2020-08-15 19:30:00;30;8;11;47;20;6;0;0
2020-08-15 19:45:00;44;6;17;43;28;13;0;0
2020-08-15 20:00:00;31;4;12;32;14;17;0;1
2020-08-15 20:15:00;25;7;11;35;12;4;0;0
2020-08-15 20:30:00;27;5;15;31;23;5;3;2
2020-08-15 20:45:00;37;7;8;28;14;13;0;0
2020-08-15 21:00:00;25;4;12;32;18;1;0;0
2020-08-15 21:15:00;26;5;7;25;12;0;0;0
2020-08-15 21:30:00;19;3;6;31;11;0;0;0
2020-08-15 21:45:00;27;6;5;29;7;0;0;0
2020-08-15 22:00:00;18;6;1;24;13;0;0;0
2020-08-15 22:15:00;26;1;4;24;5;0;0;0
2020-08-15 22:30:00;14;0;4;16;3;0;0;0
2020-08-15 22:45:00;12;2;4;24;5;0;0;0
2020-08-15 23:00:00;17;2;4;15;1;0;0;0
2020-08-15 23:15:00;16;2;2;24;3;0;0;0
2020-08-15 23:30:00;11;3;6;21;1;0;0;0
2020-08-15 23:45:00;14;0;3;24;4;0;0;0
