DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-08-22 00:00:00;12;2;1;22;8;0;0;0
2020-08-22 00:15:00;7;1;2;13;2;0;0;0
2020-08-22 00:30:00;12;3;2;20;2;0;0;0
2020-08-22 00:45:00;6;2;3;14;2;0;0;0
2020-08-22 01:00:00;8;4;2;5;3;0;0;0
2020-08-22 01:15:00;5;1;2;12;4;0;0;0
2020-08-22 01:30:00;3;0;1;5;2;0;0;0
2020-08-22 01:45:00;4;2;2;6;0;0;0;0
2020-08-22 02:00:00;2;1;1;7;0;0;0;0
2020-08-22 02:15:00;8;1;0;4;1;0;0;0
2020-08-22 02:30:00;3;2;4;1;1;0;0;0
2020-08-22 02:45:00;4;0;0;3;0;0;0;0
2020-08-22 03:00:00;2;0;0;2;0;0;0;0
2020-08-22 03:15:00;1;0;1;5;3;0;0;0
2020-08-22 03:30:00;5;0;0;4;1;0;0;0
2020-08-22 03:45:00;2;0;1;1;0;0;0;0
2020-08-22 04:00:00;3;0;1;3;2;0;0;0
2020-08-22 04:15:00;7;2;1;6;0;0;0;0
2020-08-22 04:30:00;2;1;1;1;0;0;0;0
2020-08-22 04:45:00;5;1;1;6;0;0;0;0
2020-08-22 05:00:00;2;0;1;5;0;0;0;0
2020-08-22 05:15:00;9;1;0;7;1;0;0;0
2020-08-22 05:30:00;5;5;1;13;1;0;0;0
2020-08-22 05:45:00;9;2;0;5;3;0;0;0
2020-08-22 06:00:00;6;1;2;9;1;0;0;0
2020-08-22 06:15:00;12;1;4;13;1;0;0;0
2020-08-22 06:30:00;19;8;3;13;3;0;0;0
2020-08-22 06:45:00;19;6;5;14;2;0;0;0
2020-08-22 07:00:00;20;4;6;21;5;4;0;0
2020-08-22 07:15:00;25;6;13;15;7;7;0;0
2020-08-22 07:30:00;30;2;8;21;5;4;0;0
2020-08-22 07:45:00;37;4;13;36;11;0;0;0
2020-08-22 08:00:00;36;13;17;30;9;11;0;0
2020-08-22 08:15:00;35;11;10;28;12;3;0;0
2020-08-22 08:30:00;64;14;31;49;19;7;0;0
2020-08-22 08:45:00;60;15;18;47;21;5;0;0
2020-08-22 09:00:00;56;15;21;57;19;8;0;0
2020-08-22 09:15:00;70;6;20;36;9;5;0;4
2020-08-22 09:30:00;80;17;31;56;16;0;0;0
2020-08-22 09:45:00;74;12;53;50;19;8;0;0
2020-08-22 10:00:00;56;8;24;45;19;0;0;0
2020-08-22 10:15:00;67;16;34;55;21;1;0;0
2020-08-22 10:30:00;65;16;32;64;35;1;0;0
2020-08-22 10:45:00;79;12;40;58;13;0;0;0
2020-08-22 11:00:00;67;16;36;69;22;2;0;0
2020-08-22 11:15:00;82;17;33;55;19;0;0;0
2020-08-22 11:30:00;76;17;34;63;22;1;0;0
2020-08-22 11:45:00;53;8;37;69;22;3;0;0
2020-08-22 12:00:00;71;14;41;77;13;2;0;0
2020-08-22 12:15:00;70;14;23;69;21;0;0;0
2020-08-22 12:30:00;71;23;47;67;18;2;0;0
2020-08-22 12:45:00;76;11;47;63;23;5;0;0
2020-08-22 13:00:00;64;16;38;97;20;6;0;0
2020-08-22 13:15:00;61;14;37;69;17;1;0;0
2020-08-22 13:30:00;59;13;35;63;16;7;0;0
2020-08-22 13:45:00;64;8;42;81;21;1;0;0
2020-08-22 14:00:00;80;14;28;79;13;6;0;0
2020-08-22 14:15:00;82;14;44;85;25;0;0;0
2020-08-22 14:30:00;58;7;46;66;16;2;0;0
2020-08-22 14:45:00;65;9;62;74;19;1;0;0
2020-08-22 15:00:00;63;15;33;73;19;0;0;0
2020-08-22 15:15:00;61;12;35;67;13;7;0;0
2020-08-22 15:30:00;74;11;38;84;11;1;0;2
2020-08-22 15:45:00;61;14;38;62;27;0;0;0
2020-08-22 16:00:00;73;12;24;68;24;3;0;0
2020-08-22 16:15:00;75;15;27;66;16;1;0;0
2020-08-22 16:30:00;78;19;35;60;26;0;0;0
2020-08-22 16:45:00;63;7;37;67;15;5;0;0
2020-08-22 17:00:00;63;6;30;77;14;6;0;0
2020-08-22 17:15:00;62;17;39;73;15;2;0;0
2020-08-22 17:30:00;68;11;31;48;18;14;0;0
2020-08-22 17:45:00;71;6;37;46;19;4;0;0
2020-08-22 18:00:00;54;8;33;67;11;7;0;1
2020-08-22 18:15:00;62;9;31;64;27;4;0;0
2020-08-22 18:30:00;54;13;25;46;15;16;0;0
2020-08-22 18:45:00;58;8;22;48;14;4;0;1
2020-08-22 19:00:00;47;12;41;52;19;10;0;0
2020-08-22 19:15:00;48;7;16;52;18;11;0;0
2020-08-22 19:30:00;53;11;22;58;15;5;0;0
2020-08-22 19:45:00;42;12;19;45;24;12;0;0
2020-08-22 20:00:00;46;5;18;41;16;7;0;0
2020-08-22 20:15:00;32;7;16;36;15;1;0;0
2020-08-22 20:30:00;33;4;8;43;12;3;0;0
2020-08-22 20:45:00;28;4;9;37;15;3;0;1
2020-08-22 21:00:00;30;7;5;38;11;0;0;0
2020-08-22 21:15:00;26;2;6;37;11;0;0;0
2020-08-22 21:30:00;26;3;5;35;7;2;0;0
2020-08-22 21:45:00;28;6;7;30;6;0;0;0
2020-08-22 22:00:00;17;0;5;27;0;0;0;0
2020-08-22 22:15:00;26;2;4;24;12;0;0;0
2020-08-22 22:30:00;14;2;2;18;4;0;0;0
2020-08-22 22:45:00;11;3;4;26;5;0;0;0
2020-08-22 23:00:00;12;3;3;25;5;0;0;0
2020-08-22 23:15:00;13;2;1;21;5;0;0;0
2020-08-22 23:30:00;6;0;1;23;1;0;0;0
2020-08-22 23:45:00;11;2;3;22;3;0;0;0
