DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-11-08 00:00:00;0;20;0;2;1;2;22;9;0;0
2019-11-08 00:15:00;0;30;3;2;3;4;19;10;0;0
2019-11-08 00:30:00;0;10;1;0;0;3;22;7;0;0
2019-11-08 00:45:00;0;11;0;1;0;4;12;5;0;0
2019-11-08 01:00:00;0;12;0;1;0;1;10;2;0;0
2019-11-08 01:15:00;0;18;0;0;1;0;19;9;0;0
2019-11-08 01:30:00;0;12;0;0;0;2;10;2;0;0
2019-11-08 01:45:00;0;11;0;0;1;0;12;3;0;0
2019-11-08 02:00:00;0;9;0;0;0;0;7;3;0;0
2019-11-08 02:15:00;0;8;0;1;2;1;14;6;0;0
2019-11-08 02:30:00;0;12;0;0;0;1;11;4;0;0
2019-11-08 02:45:00;0;9;2;2;0;1;3;0;0;0
2019-11-08 03:00:00;0;7;0;0;0;1;5;2;0;0
2019-11-08 03:15:00;0;12;0;0;1;3;15;5;0;0
2019-11-08 03:30:00;0;5;0;0;0;0;11;3;0;0
2019-11-08 03:45:00;0;15;0;0;0;2;14;3;0;0
2019-11-08 04:00:00;0;14;0;0;0;1;9;6;0;0
2019-11-08 04:15:00;0;21;1;1;0;4;14;6;0;0
2019-11-08 04:30:00;0;28;0;0;2;14;13;8;0;0
2019-11-08 04:45:00;0;37;0;1;2;32;45;22;0;0
2019-11-08 05:00:00;0;38;2;4;3;63;57;43;0;0
2019-11-08 05:15:00;0;53;1;2;1;157;77;110;0;0
2019-11-08 05:30:00;0;72;3;9;11;170;90;117;0;0
2019-11-08 05:45:00;0;103;7;46;51;191;83;127;0;0
2019-11-08 06:00:00;0;125;19;60;57;188;63;123;0;0
2019-11-08 06:15:00;0;91;7;13;22;233;83;118;0;0
2019-11-08 06:30:00;0;136;3;15;13;264;108;142;0;0
2019-11-08 06:45:00;0;107;2;10;9;224;98;133;0;0
2019-11-08 07:00:00;0;105;5;15;10;261;94;179;0;0
2019-11-08 07:15:00;0;115;4;21;20;240;90;180;0;0
2019-11-08 07:30:00;0;126;5;20;26;221;130;159;0;0
2019-11-08 07:45:00;0;124;2;21;17;239;102;181;0;0
2019-11-08 08:00:00;0;123;1;14;16;228;97;182;0;0
2019-11-08 08:15:00;0;100;6;15;13;172;91;170;0;0
2019-11-08 08:30:00;0;117;2;19;12;145;81;146;0;0
2019-11-08 08:45:00;0;122;9;17;15;121;95;145;0;0
2019-11-08 09:00:00;0;109;9;20;20;83;75;110;0;0
2019-11-08 09:15:00;0;125;8;17;25;75;85;131;0;0
2019-11-08 09:30:00;0;120;3;19;28;57;89;138;0;0
2019-11-08 09:45:00;0;122;7;20;21;69;98;145;0;0
2019-11-08 10:00:00;0;115;11;24;37;75;101;132;0;0
2019-11-08 10:15:00;0;138;6;26;31;71;104;127;0;0
2019-11-08 10:30:00;0;110;11;20;19;43;108;132;0;0
2019-11-08 10:45:00;0;117;5;21;29;65;100;138;0;0
2019-11-08 11:00:00;0;147;17;24;36;60;111;138;0;0
2019-11-08 11:15:00;0;153;8;23;26;74;97;133;0;0
2019-11-08 11:30:00;0;155;8;29;38;84;107;136;0;0
2019-11-08 11:45:00;0;140;11;37;41;103;109;151;0;0
2019-11-08 12:00:00;0;161;15;59;63;78;103;145;0;0
2019-11-08 12:15:00;0;162;31;52;57;54;102;137;0;0
2019-11-08 12:30:00;0;164;18;65;63;60;90;141;0;0
2019-11-08 12:45:00;0;168;22;55;67;63;117;161;0;0
2019-11-08 13:00:00;0;159;18;61;68;81;121;166;0;0
2019-11-08 13:15:00;0;179;25;52;53;114;131;195;0;0
2019-11-08 13:30:00;0;122;15;43;53;134;106;153;0;0
2019-11-08 13:45:00;0;164;18;62;62;111;125;147;0;0
2019-11-08 14:00:00;0;168;22;50;55;107;109;165;0;0
2019-11-08 14:15:00;0;168;24;71;77;59;106;146;0;0
2019-11-08 14:30:00;0;187;21;85;97;43;107;152;0;0
2019-11-08 14:45:00;0;197;22;80;91;49;114;154;0;0
2019-11-08 15:00:00;0;197;20;73;87;59;123;149;0;0
2019-11-08 15:15:00;0;195;14;98;105;32;116;161;0;0
2019-11-08 15:30:00;0;188;18;85;93;35;117;171;0;0
2019-11-08 15:45:00;0;187;14;77;86;31;141;177;0;0
2019-11-08 16:00:00;0;169;20;99;105;30;144;169;0;0
2019-11-08 16:15:00;0;195;21;61;66;31;119;164;0;0
2019-11-08 16:30:00;0;190;10;53;60;45;139;153;0;0
2019-11-08 16:45:00;0;182;18;65;64;35;120;145;0;0
2019-11-08 17:00:00;0;163;14;48;67;28;142;183;0;0
2019-11-08 17:15:00;0;168;12;44;54;34;134;163;0;0
2019-11-08 17:30:00;0;164;9;41;46;43;135;162;0;0
2019-11-08 17:45:00;0;182;9;42;44;33;121;156;0;0
2019-11-08 18:00:00;0;157;7;32;30;21;116;148;0;0
2019-11-08 18:15:00;0;165;2;28;29;30;126;135;0;0
2019-11-08 18:30:00;0;137;4;19;22;29;124;142;0;0
2019-11-08 18:45:00;0;142;14;26;25;22;116;129;0;0
2019-11-08 19:00:00;0;139;8;12;12;32;110;115;0;0
2019-11-08 19:15:00;0;111;9;19;17;24;84;88;0;0
2019-11-08 19:30:00;0;106;14;15;19;22;75;109;0;0
2019-11-08 19:45:00;0;106;2;16;18;10;76;85;0;0
2019-11-08 20:00:00;0;128;6;12;11;13;74;83;0;0
2019-11-08 20:15:00;0;100;1;7;7;17;75;91;0;0
2019-11-08 20:30:00;0;87;0;4;5;18;64;53;0;0
2019-11-08 20:45:00;0;77;1;5;3;28;55;62;0;0
2019-11-08 21:00:00;0;54;3;6;10;80;47;55;0;0
2019-11-08 21:15:00;0;80;1;3;10;90;78;107;0;0
2019-11-08 21:30:00;0;69;1;10;17;78;67;93;0;0
2019-11-08 21:45:00;0;98;4;41;54;39;62;64;0;0
2019-11-08 22:00:00;0;125;14;83;90;17;51;51;0;0
2019-11-08 22:15:00;0;98;5;27;20;7;63;51;0;0
2019-11-08 22:30:00;0;81;3;9;5;10;68;43;0;0
2019-11-08 22:45:00;0;55;0;6;2;4;39;42;0;0
2019-11-08 23:00:00;0;66;0;1;5;4;50;32;0;0
