DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-01-14 00:00:00;3;4;13;0;0;10;0;0;0;0;0;0
2020-01-14 00:15:00;2;4;15;1;5;13;0;0;0;0;0;0
2020-01-14 00:30:00;1;2;6;0;0;4;0;0;0;0;0;0
2020-01-14 00:45:00;1;5;5;1;1;1;0;0;0;0;0;0
2020-01-14 01:00:00;0;3;6;0;0;3;0;0;0;0;0;0
2020-01-14 01:15:00;2;6;7;0;0;3;0;0;0;0;0;0
2020-01-14 01:30:00;3;2;4;0;0;3;0;0;0;0;0;0
2020-01-14 01:45:00;0;1;4;0;0;4;0;0;0;0;0;0
2020-01-14 02:00:00;1;2;2;0;0;1;0;0;0;0;0;0
2020-01-14 02:15:00;2;2;4;0;0;3;0;0;0;0;0;0
2020-01-14 02:30:00;0;2;5;0;1;3;0;0;0;0;0;0
2020-01-14 02:45:00;0;2;3;0;0;1;0;0;0;0;0;0
2020-01-14 03:00:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-01-14 03:15:00;0;1;5;0;0;4;0;0;0;0;0;0
2020-01-14 03:30:00;0;0;3;0;0;3;0;0;0;0;0;0
2020-01-14 03:45:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-01-14 04:00:00;3;3;1;0;0;1;0;0;0;0;0;0
2020-01-14 04:15:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-01-14 04:30:00;1;2;2;0;0;1;0;0;0;0;0;0
2020-01-14 04:45:00;4;3;6;0;0;6;0;0;0;0;0;0
2020-01-14 05:00:00;5;6;8;0;0;4;0;0;0;0;0;0
2020-01-14 05:15:00;3;7;7;1;1;3;0;0;0;0;0;0
2020-01-14 05:30:00;8;9;10;2;3;6;0;0;0;0;0;0
2020-01-14 05:45:00;15;19;31;3;4;16;0;0;0;0;0;0
2020-01-14 06:00:00;13;19;30;3;7;24;0;0;0;0;0;0
2020-01-14 06:15:00;25;36;48;11;6;28;0;0;0;0;0;0
2020-01-14 06:30:00;24;38;55;15;10;44;0;0;0;0;0;0
2020-01-14 06:45:00;37;57;60;21;4;38;0;0;0;0;0;0
2020-01-14 07:00:00;39;77;70;44;8;52;0;0;0;0;0;0
2020-01-14 07:15:00;48;136;90;57;10;52;0;0;0;0;0;0
2020-01-14 07:30:00;81;170;91;86;17;76;0;0;3;0;0;0
2020-01-14 07:45:00;97;140;104;62;10;85;1;0;1;0;0;0
2020-01-14 08:00:00;70;90;105;17;5;71;0;0;1;1;0;0
2020-01-14 08:15:00;55;82;82;23;7;56;0;0;0;3;0;0
2020-01-14 08:30:00;56;76;91;30;12;64;1;0;0;0;0;0
2020-01-14 08:45:00;47;71;97;10;6;59;0;0;1;0;0;0
