DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-01-28 00:00:00;2;1;7;0;0;6;0;0;0;0;0;0
2020-01-28 00:15:00;3;4;11;1;5;9;0;0;0;0;0;0
2020-01-28 00:30:00;2;4;5;0;0;2;0;0;0;0;0;0
2020-01-28 00:45:00;0;2;6;0;1;6;0;0;0;0;0;0
2020-01-28 01:00:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-01-28 01:15:00;1;2;2;0;0;1;0;0;0;0;0;0
2020-01-28 01:30:00;1;3;4;0;0;1;0;0;0;0;0;0
2020-01-28 01:45:00;0;2;4;0;0;3;0;0;0;0;0;0
2020-01-28 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 02:15:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-01-28 02:30:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-01-28 02:45:00;0;0;3;0;0;3;0;0;0;0;0;0
2020-01-28 03:00:00;0;3;3;0;0;0;0;0;0;0;0;0
2020-01-28 03:15:00;2;2;2;0;0;1;0;0;0;0;0;0
2020-01-28 03:30:00;0;1;4;0;0;3;0;0;0;0;0;0
2020-01-28 03:45:00;2;3;5;0;0;4;0;0;0;0;0;0
2020-01-28 04:00:00;1;2;2;0;0;2;0;0;0;0;0;0
2020-01-28 04:15:00;0;1;1;0;0;1;0;0;0;0;0;0
2020-01-28 04:30:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-01-28 04:45:00;2;1;2;0;0;2;0;0;0;0;0;0
2020-01-28 05:00:00;5;4;4;0;0;1;0;0;0;0;0;0
2020-01-28 05:15:00;3;4;7;1;1;3;0;0;0;0;0;0
2020-01-28 05:30:00;5;6;17;1;3;12;0;0;0;0;0;0
2020-01-28 05:45:00;13;17;26;3;4;14;0;0;0;0;0;0
2020-01-28 06:00:00;14;18;32;3;8;19;0;0;0;0;0;0
2020-01-28 06:15:00;21;30;50;10;6;30;1;0;0;0;0;0
2020-01-28 06:30:00;24;37;64;14;8;39;0;0;0;0;0;0
2020-01-28 06:45:00;43;59;64;23;5;37;0;0;0;0;0;0
2020-01-28 07:00:00;34;83;75;50;11;44;0;0;0;0;0;0
2020-01-28 07:15:00;43;122;102;80;8;62;0;0;0;0;0;0
2020-01-28 07:30:00;90;144;99;71;15;79;0;0;2;0;0;0
2020-01-28 07:45:00;88;144;129;58;8;107;0;0;0;0;0;0
2020-01-28 08:00:00;74;89;113;27;11;71;0;0;1;1;0;0
2020-01-28 08:15:00;50;65;81;17;7;46;0;0;1;0;0;0
2020-01-28 08:30:00;50;59;87;17;8;61;3;0;1;0;0;0
2020-01-28 08:45:00;51;68;92;14;7;48;0;0;0;0;0;0
2020-01-28 09:00:00;35;52;75;16;7;52;1;0;0;0;0;0
2020-01-28 09:15:00;44;46;70;16;8;45;1;0;1;0;0;0
2020-01-28 09:30:00;50;60;74;22;9;44;0;0;0;0;0;0
2020-01-28 09:45:00;57;69;97;16;4;67;1;0;0;0;0;0
2020-01-28 10:00:00;30;39;75;25;8;58;1;0;2;0;0;0
2020-01-28 10:15:00;36;52;85;20;5;50;0;0;0;9;0;0
2020-01-28 10:30:00;49;48;96;17;9;66;1;0;0;0;0;0
2020-01-28 10:45:00;37;52;77;12;4;55;0;0;0;0;0;0
2020-01-28 11:00:00;35;44;85;14;9;57;1;0;1;0;0;0
2020-01-28 11:15:00;29;48;81;15;8;50;0;0;1;0;0;0
2020-01-28 11:30:00;28;40;79;19;9;59;0;0;0;0;0;0
2020-01-28 11:45:00;32;48;80;33;7;52;0;0;0;0;0;0
2020-01-28 12:00:00;19;45;77;26;5;48;0;0;0;0;0;0
2020-01-28 12:15:00;25;44;88;22;7;54;1;2;2;0;0;0
