DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-10-11 00:00:00;0;6;4;1;5;11;3;8;7;0;5;6;2
2019-10-11 00:15:00;0;16;7;2;3;4;2;2;5;1;10;10;8
2019-10-11 00:30:00;0;8;3;0;1;6;2;8;5;1;6;6;2
2019-10-11 00:45:00;0;5;7;2;3;9;0;7;2;0;5;6;4
2019-10-11 01:00:00;0;7;8;2;2;4;2;6;3;3;6;4;2
2019-10-11 01:15:00;0;4;1;0;1;3;0;3;2;2;2;2;1
2019-10-11 01:30:00;0;4;0;0;2;2;1;2;1;1;3;1;1
2019-10-11 01:45:00;0;2;1;0;1;1;0;1;0;0;6;9;2
2019-10-11 02:00:00;0;0;1;1;4;3;1;3;0;0;4;3;2
2019-10-11 02:15:00;0;1;0;0;1;0;1;5;1;0;4;5;0
2019-10-11 02:30:00;0;8;0;1;1;2;1;3;1;0;1;1;1
2019-10-11 02:45:00;0;0;1;0;1;2;0;2;0;0;4;3;0
2019-10-11 03:00:00;0;1;2;0;1;4;0;1;0;0;3;3;0
2019-10-11 03:15:00;0;4;0;0;4;3;1;2;0;1;3;1;1
2019-10-11 03:30:00;0;0;1;0;2;5;2;1;1;1;0;1;1
2019-10-11 03:45:00;0;1;0;0;1;2;2;1;0;0;2;2;0
2019-10-11 04:00:00;0;1;2;1;1;8;1;2;1;1;3;5;4
2019-10-11 04:15:00;0;4;2;0;1;5;0;2;0;0;8;4;4
2019-10-11 04:30:00;0;5;1;1;6;18;5;7;2;2;25;12;4
2019-10-11 04:45:00;0;6;3;0;6;14;7;11;3;0;30;19;5
2019-10-11 05:00:00;0;15;8;2;3;19;6;27;15;7;45;55;12
2019-10-11 05:15:00;0;20;14;1;10;19;12;43;30;5;66;81;19
2019-10-11 05:30:00;0;22;18;6;27;54;17;62;36;5;70;74;30
2019-10-11 05:45:00;0;32;36;0;50;92;25;50;42;4;66;70;39
2019-10-11 06:00:00;0;42;38;3;48;84;44;59;47;0;62;72;21
2019-10-11 06:15:00;0;43;35;3;36;61;37;70;65;4;66;78;23
2019-10-11 06:30:00;0;41;37;4;31;54;40;121;133;7;82;100;43
2019-10-11 06:45:00;0;36;38;7;28;70;28;103;110;3;73;87;44
2019-10-11 07:00:00;0;47;49;5;30;49;21;112;145;10;83;76;53
2019-10-11 07:15:00;0;56;46;7;53;92;37;148;177;19;94;95;51
2019-10-11 07:30:00;0;73;53;12;59;71;26;123;143;22;101;92;64
2019-10-11 07:45:00;0;72;74;8;69;87;27;108;118;24;95;106;80
2019-10-11 08:00:00;0;56;50;10;51;55;32;102;105;18;108;117;50
2019-10-11 08:15:00;0;55;40;22;56;69;19;99;93;15;87;82;59
2019-10-11 08:30:00;0;54;42;9;44;61;9;94;83;19;71;72;50
2019-10-11 08:45:00;0;62;48;12;62;65;36;66;53;15;89;85;57
2019-10-11 09:00:00;0;50;41;11;43;55;23;63;45;18;52;54;48
2019-10-11 09:15:00;0;51;49;10;48;51;24;71;53;13;71;54;42
2019-10-11 09:30:00;0;64;45;6;51;65;20;68;45;12;63;55;55
2019-10-11 09:45:00;0;62;42;8;49;57;22;68;51;18;57;61;43
2019-10-11 10:00:00;0;50;53;10;43;61;18;66;46;17;59;58;35
2019-10-11 10:15:00;0;59;47;4;56;66;34;66;40;14;53;51;35
2019-10-11 10:30:00;0;58;47;9;51;63;25;68;46;17;65;52;46
2019-10-11 10:45:00;0;70;61;12;55;69;17;69;49;12;67;62;51
2019-10-11 11:00:00;0;69;54;12;46;53;29;68;41;19;79;69;58
2019-10-11 11:15:00;0;78;59;8;48;67;35;75;43;16;74;74;54
2019-10-11 11:30:00;0;72;70;8;64;74;32;66;51;23;78;78;52
2019-10-11 11:45:00;0;69;63;10;44;60;29;68;50;15;70;61;50
2019-10-11 12:00:00;0;97;95;16;70;98;38;51;38;17;72;71;46
2019-10-11 12:15:00;0;109;103;13;135;98;49;72;48;25;75;82;51
2019-10-11 12:30:00;0;109;117;12;76;102;43;78;70;14;77;76;65
2019-10-11 12:45:00;0;87;90;11;76;94;40;87;83;22;71;67;62
2019-10-11 13:00:00;0;112;121;16;64;76;49;84;64;12;101;93;57
2019-10-11 13:15:00;0;143;167;21;75;86;47;91;61;21;75;98;47
2019-10-11 13:30:00;0;103;120;12;56;86;46;96;73;18;97;91;43
2019-10-11 13:45:00;0;105;90;20;66;86;34;94;72;17;88;103;55
2019-10-11 14:00:00;0;115;135;14;72;160;44;74;53;17;80;94;47
2019-10-11 14:15:00;0;113;138;14;82;107;48;76;48;18;64;66;47
2019-10-11 14:30:00;0;130;163;20;82;97;70;71;54;19;68;67;55
2019-10-11 14:45:00;0;131;146;12;94;115;51;74;56;25;70;59;53
2019-10-11 15:00:00;0;128;151;11;104;117;52;76;41;24;84;68;51
2019-10-11 15:15:00;0;132;134;12;88;111;48;80;58;24;89;63;48
2019-10-11 15:30:00;0;125;131;22;94;107;59;88;55;32;87;75;45
2019-10-11 15:45:00;0;108;130;17;84;98;58;78;42;14;85;81;60
2019-10-11 16:00:00;0;96;110;14;75;102;49;83;50;27;78;65;59
2019-10-11 16:15:00;0;96;106;13;81;110;54;74;55;15;73;70;47
2019-10-11 16:30:00;0;97;93;14;69;90;42;72;36;26;66;86;51
2019-10-11 16:45:00;0;90;101;15;72;96;34;87;62;21;68;63;50
2019-10-11 17:00:00;0;76;76;11;58;72;41;78;54;12;79;78;40
2019-10-11 17:15:00;0;90;88;10;77;97;45;91;57;27;73;83;47
2019-10-11 17:30:00;0;68;78;6;70;93;36;81;58;25;71;74;51
2019-10-11 17:45:00;0;147;89;13;66;85;36;84;57;17;69;69;46
2019-10-11 18:00:00;0;82;81;15;57;71;40;71;34;27;66;74;43
2019-10-11 18:15:00;0;65;69;16;60;69;23;87;52;24;73;59;71
2019-10-11 18:30:00;0;65;67;5;58;72;33;65;56;18;70;53;53
2019-10-11 18:45:00;0;62;47;5;54;80;38;62;45;22;60;63;44
2019-10-11 19:00:00;0;62;57;11;52;56;34;67;46;20;61;60;49
2019-10-11 19:15:00;0;63;53;7;36;41;28;51;48;15;57;53;42
2019-10-11 19:30:00;0;33;40;8;33;47;23;53;39;16;39;48;37
2019-10-11 19:45:00;0;42;39;4;42;50;18;65;35;16;39;47;39
2019-10-11 20:00:00;0;42;37;4;31;55;22;66;36;9;45;49;32
2019-10-11 20:15:00;0;52;41;5;27;51;23;50;29;13;47;37;33
2019-10-11 20:30:00;0;41;35;3;24;40;15;47;25;12;42;31;26
2019-10-11 20:45:00;0;46;26;3;22;28;17;45;19;5;51;38;24
2019-10-11 21:00:00;0;46;33;10;30;30;18;49;22;6;60;74;15
2019-10-11 21:15:00;0;37;23;5;18;46;14;93;45;12;70;70;22
2019-10-11 21:30:00;0;39;32;7;33;44;17;52;22;8;45;48;16
2019-10-11 21:45:00;0;39;27;2;48;89;27;28;14;8;36;32;24
2019-10-11 22:00:00;0;55;49;4;55;81;37;30;14;7;31;17;16
2019-10-11 22:15:00;0;55;43;6;36;61;22;26;9;6;24;21;17
2019-10-11 22:30:00;0;37;29;6;16;32;16;36;16;4;27;25;16
2019-10-11 22:45:00;0;29;20;0;17;29;14;29;10;7;23;25;13
2019-10-11 23:00:00;0;29;19;7;12;25;7;23;8;3;23;16;26
2019-10-11 23:15:00;0;12;13;1;11;16;7;22;8;1;27;23;20
2019-10-11 23:30:00;0;18;7;1;8;17;7;15;9;5;26;28;9
2019-10-11 23:45:00;0;23;14;5;11;17;9;20;8;6;19;10;12
