DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-04-30 00:00:00;3;4;10;4;0;0
2020-04-30 00:15:00;3;4;11;6;0;0
2020-04-30 00:30:00;11;3;7;5;0;0
2020-04-30 00:45:00;4;0;5;5;0;0
2020-04-30 01:00:00;8;5;4;7;0;0
2020-04-30 01:15:00;6;2;7;3;0;0
2020-04-30 01:30:00;2;3;6;4;0;0
2020-04-30 01:45:00;3;0;7;6;0;0
2020-04-30 02:00:00;6;3;2;2;0;0
2020-04-30 02:15:00;7;4;6;3;0;0
2020-04-30 02:30:00;5;6;4;4;0;0
2020-04-30 02:45:00;6;1;3;6;0;0
2020-04-30 03:00:00;6;2;8;1;0;0
2020-04-30 03:15:00;7;4;7;6;0;0
2020-04-30 03:30:00;2;1;5;0;0;0
2020-04-30 03:45:00;5;3;1;1;0;0
2020-04-30 04:00:00;5;1;6;5;0;0
2020-04-30 04:15:00;9;5;6;4;0;0
2020-04-30 04:30:00;10;4;13;9;0;0
2020-04-30 04:45:00;13;6;24;11;0;0
2020-04-30 05:00:00;30;15;67;32;0;0
2020-04-30 05:15:00;31;25;99;68;0;0
2020-04-30 05:30:00;44;40;124;113;0;0
2020-04-30 05:45:00;43;45;90;94;0;0
2020-04-30 06:00:00;41;57;73;86;0;0
2020-04-30 06:15:00;49;64;127;87;0;0
2020-04-30 06:30:00;68;77;121;120;1;0
2020-04-30 06:45:00;68;72;102;124;4;0
2020-04-30 07:00:00;64;66;109;101;0;0
2020-04-30 07:15:00;81;62;111;124;19;7
2020-04-30 07:30:00;89;70;109;111;5;0
2020-04-30 07:45:00;79;66;110;104;1;0
2020-04-30 08:00:00;74;73;91;75;14;0
2020-04-30 08:15:00;65;49;93;70;9;0
2020-04-30 08:30:00;69;65;90;71;10;0
2020-04-30 08:45:00;86;56;95;86;5;2
2020-04-30 09:00:00;73;75;89;64;9;5
2020-04-30 09:15:00;79;82;87;70;6;0
2020-04-30 09:30:00;95;100;84;100;17;0
2020-04-30 09:45:00;79;82;97;95;9;0
2020-04-30 10:00:00;95;89;90;68;52;0
2020-04-30 10:15:00;70;85;91;62;21;0
2020-04-30 10:30:00;108;104;88;73;2;0
2020-04-30 10:45:00;94;98;97;85;4;0
2020-04-30 11:00:00;90;88;91;79;9;5
2020-04-30 11:15:00;126;101;92;81;6;0
2020-04-30 11:30:00;88;114;88;81;4;0
2020-04-30 11:45:00;104;108;96;75;6;0
2020-04-30 12:00:00;119;136;96;65;9;1
2020-04-30 12:15:00;137;146;84;81;5;1
2020-04-30 12:30:00;108;140;118;72;13;0
2020-04-30 12:45:00;98;110;87;65;16;0
2020-04-30 13:00:00;114;118;104;80;1;0
2020-04-30 13:15:00;109;104;118;79;13;0
2020-04-30 13:30:00;123;104;106;85;26;3
2020-04-30 13:45:00;129;117;116;98;11;0
2020-04-30 14:00:00;140;154;114;103;23;1
2020-04-30 14:15:00;164;186;115;85;7;0
2020-04-30 14:30:00;182;237;121;78;31;1
2020-04-30 14:45:00;113;125;72;50;10;0
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;58;66;53;48;2;0
2020-04-30 16:30:00;139;144;112;89;12;2
2020-04-30 16:45:00;139;166;108;98;11;7
2020-04-30 17:00:00;130;137;101;85;21;4
2020-04-30 17:15:00;123;123;108;103;4;0
2020-04-30 17:30:00;119;116;96;78;17;0
2020-04-30 17:45:00;122;127;99;70;2;0
2020-04-30 18:00:00;117;123;104;77;3;0
2020-04-30 18:15:00;112;109;75;70;5;11
2020-04-30 18:30:00;113;121;103;86;7;2
2020-04-30 18:45:00;96;98;82;67;29;14
2020-04-30 19:00:00;60;54;49;51;3;0
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
