DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2019-09-27 00:00:00;11;4;4;3;22;8;4;16;8;24;16;8;24;0
2019-09-27 00:15:00;12;3;2;0;16;7;11;20;10;30;20;10;30;0
2019-09-27 00:30:00;14;1;3;0;23;7;6;20;10;30;20;10;30;0
2019-09-27 00:45:00;6;3;3;1;5;1;7;20;10;30;20;10;30;0
2019-09-27 01:00:00;9;0;2;0;11;5;6;20;10;31;20;10;31;0
2019-09-27 01:15:00;6;4;0;1;14;3;6;20;10;30;20;10;30;0
2019-09-27 01:30:00;3;2;3;1;11;4;3;21;10;30;21;10;30;0
2019-09-27 01:45:00;3;2;1;0;12;4;8;20;10;30;20;10;30;0
2019-09-27 02:00:00;2;2;1;0;10;3;0;21;10;31;21;10;31;0
2019-09-27 02:15:00;4;2;4;1;8;2;1;20;10;30;20;10;30;0
2019-09-27 02:30:00;3;3;1;1;6;2;4;20;10;30;20;10;30;0
2019-09-27 02:45:00;3;1;0;1;7;2;2;18;10;29;18;10;29;0
2019-09-27 03:00:00;4;0;0;0;8;3;3;20;10;30;20;10;30;0
2019-09-27 03:15:00;1;4;0;1;10;5;1;21;10;30;21;10;30;0
2019-09-27 03:30:00;2;2;3;2;9;4;3;20;10;30;20;10;30;0
2019-09-27 03:45:00;4;5;2;0;8;1;2;21;10;31;21;10;31;0
2019-09-27 04:00:00;3;4;4;0;13;4;1;20;10;30;20;10;30;0
2019-09-27 04:15:00;4;2;2;2;22;7;2;20;10;30;20;10;30;0
2019-09-27 04:30:00;8;8;5;1;23;3;5;18;10;29;18;10;29;0
2019-09-27 04:45:00;13;11;6;6;21;13;0;20;10;30;20;10;30;0
2019-09-27 05:00:00;28;18;26;19;29;8;5;22;10;31;22;10;31;0
2019-09-27 05:15:00;39;33;51;50;47;16;10;20;10;30;20;10;30;0
2019-09-27 05:30:00;52;41;57;48;59;25;6;20;10;30;20;10;30;0
2019-09-27 05:45:00;56;55;50;43;93;33;47;20;10;30;20;10;30;0
2019-09-27 06:00:00;50;61;44;37;101;32;32;20;10;30;20;10;30;0
2019-09-27 06:15:00;73;66;60;55;113;59;45;20;10;30;20;10;30;0
2019-09-27 06:30:00;92;89;95;95;106;60;36;20;10;30;20;10;30;0
2019-09-27 06:45:00;93;107;96;92;100;72;40;20;10;30;20;10;30;0
2019-09-27 07:00:00;113;97;98;97;105;62;37;20;10;30;20;10;30;0
2019-09-27 07:15:00;117;106;105;106;122;65;48;21;11;30;21;11;30;0
2019-09-27 07:30:00;113;110;97;104;106;70;61;20;10;30;20;10;30;0
2019-09-27 07:45:00;118;117;93;98;125;51;64;19;10;29;19;10;29;0
2019-09-27 08:00:00;100;87;52;51;100;67;50;21;10;31;21;10;31;0
2019-09-27 08:15:00;91;79;66;55;99;46;57;21;11;30;21;11;30;0
2019-09-27 08:30:00;94;75;65;60;110;70;68;20;10;30;20;10;30;0
2019-09-27 08:45:00;95;71;51;49;92;54;52;19;10;27;19;10;27;0
2019-09-27 09:00:00;98;62;49;45;91;56;40;20;10;30;20;10;30;0
2019-09-27 09:15:00;87;80;47;32;112;65;52;20;10;30;20;10;30;0
2019-09-27 09:30:00;94;65;54;44;110;59;54;20;10;30;20;10;30;0
2019-09-27 09:45:00;96;67;47;44;119;52;61;20;10;30;20;10;30;0
2019-09-27 10:00:00;91;79;39;30;120;45;68;20;10;30;20;10;30;0
2019-09-27 10:15:00;88;50;38;40;120;68;68;21;11;30;21;11;30;0
2019-09-27 10:30:00;92;70;46;48;119;50;73;20;10;30;20;10;30;0
2019-09-27 10:45:00;85;68;42;37;135;65;81;20;10;30;20;10;30;0
2019-09-27 11:00:00;100;58;40;30;118;51;77;20;10;30;20;10;30;0
2019-09-27 11:15:00;84;69;43;29;143;73;95;19;10;29;19;10;29;0
2019-09-27 11:30:00;92;58;33;26;112;62;77;19;10;29;19;10;29;0
2019-09-27 11:45:00;110;67;33;30;153;73;112;20;10;30;20;10;30;0
2019-09-27 12:00:00;106;66;46;38;131;71;90;20;10;30;20;10;30;0
2019-09-27 12:15:00;107;51;45;32;136;74;132;20;10;30;20;10;30;0
2019-09-27 12:30:00;118;81;49;39;135;54;115;21;11;30;21;11;30;0
2019-09-27 12:45:00;116;79;49;43;135;85;141;20;10;30;20;10;30;0
2019-09-27 13:00:00;133;99;51;42;137;66;132;20;10;30;20;10;30;0
2019-09-27 13:15:00;144;82;58;53;145;72;117;20;10;30;20;10;30;0
2019-09-27 13:30:00;136;85;58;54;124;62;132;20;10;30;20;10;30;0
2019-09-27 13:45:00;115;82;49;48;137;71;100;20;10;30;20;10;30;0
2019-09-27 14:00:00;110;82;44;40;146;81;121;20;10;30;20;10;30;0
2019-09-27 14:15:00;132;60;41;43;113;60;120;20;10;30;20;10;30;0
2019-09-27 14:30:00;
2019-09-27 14:45:00;
2019-09-27 15:00:00;125;51;37;32;127;58;137;18;9;27;18;9;27;0
2019-09-27 15:15:00;114;65;46;42;162;68;167;20;10;30;20;10;30;0
2019-09-27 15:30:00;144;85;50;45;128;66;134;21;11;30;21;11;30;0
2019-09-27 15:45:00;138;63;42;36;143;77;121;21;11;30;21;11;30;0
2019-09-27 16:00:00;129;65;50;47;139;67;137;20;10;30;20;10;30;0
2019-09-27 16:15:00;123;78;35;25;124;65;127;21;11;30;21;11;30;0
2019-09-27 16:30:00;125;90;48;41;124;52;112;20;10;30;20;10;30;0
2019-09-27 16:45:00;100;53;36;26;119;58;121;18;9;27;18;9;27;0
2019-09-27 17:00:00;94;71;54;45;129;59;113;20;10;30;20;10;30;0
2019-09-27 17:15:00;122;75;43;35;142;69;136;21;11;30;21;11;30;0
2019-09-27 17:30:00;133;73;44;38;136;68;129;20;10;30;20;10;30;0
2019-09-27 17:45:00;125;80;47;37;154;71;115;20;10;30;20;10;30;0
2019-09-27 18:00:00;129;60;48;38;138;75;103;20;10;30;20;10;30;0
2019-09-27 18:15:00;106;54;47;39;143;85;132;20;10;30;20;10;30;0
2019-09-27 18:30:00;100;62;48;37;133;62;98;20;10;30;20;10;30;0
2019-09-27 18:45:00;118;48;48;48;133;61;97;21;11;30;21;11;30;0
2019-09-27 19:00:00;114;48;38;30;132;57;94;20;10;31;20;10;31;0
2019-09-27 19:15:00;98;47;38;33;104;48;77;20;10;29;20;10;29;0
2019-09-27 19:30:00;90;48;37;23;103;49;88;20;10;31;20;10;31;0
2019-09-27 19:45:00;80;34;31;21;120;55;81;21;11;30;21;11;30;0
2019-09-27 20:00:00;65;37;23;15;106;47;65;20;10;29;20;10;29;0
2019-09-27 20:15:00;67;38;26;22;127;42;72;20;10;31;20;10;31;0
2019-09-27 20:30:00;69;31;30;19;87;40;47;20;10;29;20;10;29;0
2019-09-27 20:45:00;58;28;34;22;97;36;42;20;10;31;20;10;31;0
2019-09-27 21:00:00;61;45;43;34;75;34;56;20;10;29;20;10;29;0
2019-09-27 21:15:00;58;36;37;25;82;31;43;20;10;31;20;10;31;0
2019-09-27 21:30:00;69;24;25;18;75;31;39;20;10;30;20;10;30;0
2019-09-27 21:45:00;62;23;22;14;88;27;63;20;10;30;20;10;30;0
2019-09-27 22:00:00;66;16;19;7;112;36;95;20;10;29;20;10;29;0
2019-09-27 22:15:00;46;16;15;10;132;38;78;20;10;31;20;10;30;0
2019-09-27 22:30:00;51;16;13;6;88;27;42;20;10;30;20;10;30;0
2019-09-27 22:45:00;31;15;13;12;66;22;41;18;9;28;18;9;28;0
2019-09-27 23:00:00;34;16;11;7;58;22;39;20;10;29;20;10;29;0
2019-09-27 23:15:00;35;9;16;4;62;27;32;20;10;30;20;10;30;0
2019-09-27 23:30:00;33;12;11;5;55;26;31;20;10;31;20;10;31;0
2019-09-27 23:45:00;26;11;23;10;60;20;30;20;10;29;20;10;29;0
