2019-12-25 00:00:00;0;18;0;1;0;3;24;14;1;1
2019-12-25 00:15:00;0;24;1;1;0;3;22;24;1;0
2019-12-25 00:30:00;0;13;0;0;1;3;15;11;1;1
2019-12-25 00:45:00;0;23;0;0;2;1;20;15;1;1
2019-12-25 01:00:00;0;14;0;0;0;1;14;14;1;1
2019-12-25 01:15:00;0;14;0;0;0;0;7;13;1;0
2019-12-25 01:30:00;0;14;0;0;0;2;17;12;4;1
2019-12-25 01:45:00;0;12;1;0;0;2;14;11;1;1
2019-12-25 02:00:00;0;8;0;0;2;0;6;3;0;0
2019-12-25 02:15:00;0;16;0;1;0;0;10;7;2;2
2019-12-25 02:30:00;0;5;0;0;1;2;11;9;0;0
2019-12-25 02:45:00;0;10;0;0;0;0;8;3;1;0
2019-12-25 03:00:00;0;6;0;0;0;2;4;5;2;1
2019-12-25 03:15:00;0;10;0;0;0;0;5;2;0;0
2019-12-25 03:30:00;0;6;0;0;0;0;8;7;0;0
2019-12-25 03:45:00;0;8;0;0;0;0;1;3;2;1
2019-12-25 04:00:00;0;8;0;0;0;0;4;2;1;0
2019-12-25 04:15:00;0;9;0;0;0;0;6;4;0;0
2019-12-25 04:30:00;0;6;0;0;0;1;3;1;0;0
2019-12-25 04:45:00;0;4;0;0;0;2;1;5;2;1
2019-12-25 05:00:00;0;5;1;0;0;9;5;5;0;0
2019-12-25 05:15:00;0;15;0;0;0;4;7;5;0;0
2019-12-25 05:30:00;0;10;0;2;0;1;3;17;0;0
2019-12-25 05:45:00;0;9;0;2;3;1;9;14;0;0
2019-12-25 06:00:00;0;7;0;3;4;1;13;9;1;0
2019-12-25 06:15:00;0;13;1;0;1;0;3;7;1;0
2019-12-25 06:30:00;0;6;0;0;0;0;12;5;1;1
2019-12-25 06:45:00;0;14;0;1;0;2;8;4;1;0
2019-12-25 07:00:00;0;12;0;0;0;3;9;8;1;1
2019-12-25 07:15:00;0;13;0;1;0;2;10;9;0;0
