DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-05-22 00:00:00;8;13;13;1;6;20;2;0;6;6;5;5;0;0;0;0
2020-05-22 00:15:00;16;28;17;2;8;27;1;3;8;8;10;10;0;0;0;0
2020-05-22 00:30:00;20;9;9;0;4;13;1;3;5;6;6;6;0;0;0;0
2020-05-22 00:45:00;11;13;11;2;5;11;0;7;8;7;7;7;0;0;0;0
2020-05-22 01:00:00;15;11;12;0;1;14;0;1;3;2;2;2;0;0;1;2
2020-05-22 01:15:00;5;13;16;0;1;10;0;5;2;3;2;2;0;0;0;0
2020-05-22 01:30:00;13;9;9;2;0;7;0;0;1;1;1;1;0;0;0;0
2020-05-22 01:45:00;12;3;4;1;2;3;0;1;5;4;5;5;0;0;0;0
2020-05-22 02:00:00;6;3;6;2;6;4;0;2;1;1;2;2;0;0;0;0
2020-05-22 02:15:00;5;3;4;0;2;2;0;2;1;2;1;1;0;0;0;0
2020-05-22 02:30:00;8;12;14;1;3;8;0;7;1;1;1;1;0;0;0;0
2020-05-22 02:45:00;8;3;5;1;6;2;0;3;1;1;1;1;0;0;0;0
2020-05-22 03:00:00;4;7;5;1;0;3;0;4;1;1;1;1;0;0;0;0
2020-05-22 03:15:00;5;2;2;0;1;2;1;1;1;1;1;1;0;0;0;0
2020-05-22 03:30:00;7;2;2;1;2;3;0;0;3;2;2;2;0;0;0;0
2020-05-22 03:45:00;2;4;3;0;3;3;0;0;2;2;2;2;0;0;0;0
2020-05-22 04:00:00;1;6;6;0;3;7;1;1;0;0;0;0;0;0;0;0
2020-05-22 04:15:00;10;6;5;0;4;6;0;1;3;3;3;3;0;0;0;0
2020-05-22 04:30:00;6;10;9;1;2;8;1;0;2;2;2;2;0;0;0;0
2020-05-22 04:45:00;10;7;6;2;7;8;0;0;3;4;3;2;0;0;0;0
2020-05-22 05:00:00;14;10;8;1;6;14;0;3;5;6;6;6;0;0;0;0
2020-05-22 05:15:00;25;25;18;1;4;24;0;5;4;4;5;4;0;0;0;0
2020-05-22 05:30:00;24;35;28;4;5;37;1;7;7;6;7;7;0;0;0;0
2020-05-22 05:45:00;28;50;39;1;8;45;1;3;16;14;14;14;0;0;0;0
2020-05-22 06:00:00;30;26;21;9;8;29;0;6;14;14;13;14;0;0;0;0
2020-05-22 06:15:00;33;42;43;4;20;39;1;13;8;9;8;8;0;0;0;0
2020-05-22 06:30:00;59;54;47;4;7;59;0;13;19;19;19;18;0;0;0;0
2020-05-22 06:45:00;58;41;34;4;16;43;2;12;11;10;10;10;0;0;0;0
2020-05-22 07:00:00;73;85;77;8;17;88;4;28;17;16;18;17;1;0;0;0
2020-05-22 07:15:00;120;91;72;27;41;79;5;34;22;26;24;26;0;0;1;0
2020-05-22 07:30:00;94;124;121;21;35;117;6;38;39;36;39;37;0;0;14;0
2020-05-22 07:45:00;97;150;134;24;30;127;7;42;36;39;36;34;0;0;1;9
2020-05-22 08:00:00;85;98;86;23;36;76;11;39;36;34;29;30;0;0;1;0
2020-05-22 08:15:00;102;87;63;30;33;75;13;35;34;34;32;31;0;0;0;0
2020-05-22 08:30:00;129;125;83;34;44;108;8;41;32;32;30;30;0;0;0;0
2020-05-22 08:45:00;162;116;77;44;38;94;15;41;38;38;33;36;0;0;0;0
2020-05-22 09:00:00;146;143;101;52;48;123;21;49;44;43;39;41;0;0;7;0
2020-05-22 09:15:00;163;170;107;53;40;144;16;64;41;45;42;40;0;0;0;0
2020-05-22 09:30:00;176;184;102;50;37;158;21;79;53;51;52;50;1;0;0;0
2020-05-22 09:45:00;174;168;105;62;41;141;18;71;40;39;37;35;2;3;0;2
2020-05-22 10:00:00;152;173;117;50;52;149;22;71;50;48;48;50;0;0;1;2
2020-05-22 10:15:00;192;186;114;69;41;162;21;74;67;63;61;63;2;3;0;0
2020-05-22 10:30:00;191;210;129;56;48;164;21;74;58;55;55;58;1;0;0;0
2020-05-22 10:45:00;189;202;96;55;50;173;17;92;58;57;57;56;5;0;0;0
2020-05-22 11:00:00;169;217;119;58;43;184;22;81;58;60;57;63;0;0;0;0
2020-05-22 11:15:00;197;168;104;58;51;151;22;78;74;76;70;68;0;0;3;0
2020-05-22 11:30:00;191;195;113;55;48;160;24;83;69;68;65;68;0;0;0;0
2020-05-22 11:45:00;182;207;116;55;45;181;23;90;72;74;65;66;0;0;0;0
2020-05-22 12:00:00;192;174;112;52;47;150;16;70;61;66;60;61;0;0;0;0
2020-05-22 12:15:00;203;184;113;41;45;165;20;92;57;56;61;59;1;0;0;0
2020-05-22 12:30:00;196;205;114;56;47;177;20;62;54;55;50;49;0;3;3;1
2020-05-22 12:45:00;190;164;97;59;54;138;13;81;59;58;55;58;0;0;0;1
2020-05-22 13:00:00;179;174;104;69;52;146;13;66;56;51;49;54;0;0;2;0
2020-05-22 13:15:00;183;218;111;48;57;183;21;73;74;72;69;71;0;7;0;0
2020-05-22 13:30:00;172;200;120;58;45;173;15;64;65;65;58;61;0;0;1;5
2020-05-22 13:45:00;182;172;88;52;41;168;17;70;56;57;53;60;0;0;0;0
2020-05-22 14:00:00;163;179;98;61;43;153;20;51;44;299;42;44;12;0;0;0
2020-05-22 14:15:00;185;164;111;57;36;150;18;75;55;59;56;57;0;6;0;0
2020-05-22 14:30:00;182;198;117;55;38;170;19;75;73;72;67;66;2;4;0;2
2020-05-22 14:45:00;206;182;102;56;52;161;17;54;43;41;37;41;0;1;0;1
2020-05-22 15:00:00;165;206;117;67;49;177;19;77;58;63;49;52;1;0;2;0
2020-05-22 15:15:00;195;210;112;49;41;177;8;77;56;53;48;51;0;1;1;0
2020-05-22 15:30:00;204;187;108;52;46;171;22;80;61;64;56;59;0;0;1;1
2020-05-22 15:45:00;162;186;111;48;44;150;15;66;58;57;53;55;0;0;1;0
2020-05-22 16:00:00;170;161;88;52;43;138;14;72;58;56;54;51;0;1;0;0
2020-05-22 16:15:00;179;158;99;54;40;132;15;74;51;49;45;48;1;0;0;0
2020-05-22 16:30:00;182;187;93;40;33;219;10;81;42;39;37;36;0;0;0;0
2020-05-22 16:45:00;188;156;94;52;45;148;14;60;45;49;45;45;1;0;3;0
2020-05-22 17:00:00;189;175;98;62;49;160;23;52;55;54;49;52;0;1;1;2
2020-05-22 17:15:00;156;169;95;51;30;144;16;65;61;59;58;57;0;0;0;0
2020-05-22 17:30:00;165;165;101;54;42;131;9;320;48;47;46;49;2;1;3;1
2020-05-22 17:45:00;127;159;103;46;45;136;8;75;47;51;47;47;2;5;1;0
2020-05-22 18:00:00;159;132;72;50;37;114;19;70;45;45;41;43;0;0;0;0
2020-05-22 18:15:00;133;156;80;44;28;127;19;73;48;46;41;42;0;0;2;0
2020-05-22 18:30:00;131;140;88;38;38;119;15;66;32;31;31;31;0;0;0;0
2020-05-22 18:45:00;137;116;65;43;35;97;11;45;35;34;36;33;0;0;0;0
2020-05-22 19:00:00;131;134;72;25;35;115;6;62;45;46;45;44;0;0;0;1
2020-05-22 19:15:00;114;99;77;21;37;87;12;58;37;36;36;33;1;0;1;0
2020-05-22 19:30:00;105;102;62;28;36;91;8;45;34;35;30;33;0;0;3;1
2020-05-22 19:45:00;94;71;57;24;29;64;8;30;22;22;22;22;5;0;0;2
2020-05-22 20:00:00;121;79;50;14;27;73;2;31;20;20;19;21;0;0;1;0
2020-05-22 20:15:00;78;61;42;6;21;64;9;30;17;17;13;13;0;0;0;0
2020-05-22 20:30:00;58;56;40;11;21;53;1;22;25;24;25;26;0;0;0;6
2020-05-22 20:45:00;58;56;31;11;17;49;1;24;19;17;17;17;0;0;0;0
2020-05-22 21:00:00;58;46;32;9;12;44;4;22;8;9;9;9;0;0;0;1
2020-05-22 21:15:00;33;49;37;8;12;46;3;14;10;9;8;10;0;0;0;0
2020-05-22 21:30:00;41;47;29;4;6;47;2;15;8;7;8;7;0;0;0;0
2020-05-22 21:45:00;51;43;35;2;12;47;1;10;13;13;11;11;0;0;0;0
2020-05-22 22:00:00;45;39;34;5;8;38;1;6;8;9;7;7;0;0;0;0
2020-05-22 22:15:00;40;50;29;9;12;47;3;8;9;8;8;10;0;0;0;0
2020-05-22 22:30:00;27;41;31;5;7;42;0;9;11;11;10;11;0;0;0;0
2020-05-22 22:45:00;35;39;26;0;10;36;1;6;6;7;5;5;0;0;2;0
2020-05-22 23:00:00;38;23;19;3;6;24;3;7;12;11;12;12;0;0;0;0
2020-05-22 23:15:00;23;32;28;5;9;26;0;11;8;8;8;9;0;0;0;0
2020-05-22 23:30:00;30;23;23;3;4;20;2;6;4;4;5;6;0;0;0;0
2020-05-22 23:45:00;15;27;20;2;2;25;0;4;5;5;4;4;0;0;0;0
