DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-04-13 00:00:00;2;2;2;1;1;0;0
2020-04-13 00:15:00;5;3;3;0;0;0;0
2020-04-13 00:30:00;5;3;4;0;0;0;0
2020-04-13 00:45:00;3;3;6;1;0;0;0
2020-04-13 01:00:00;3;1;2;2;1;0;0
2020-04-13 01:15:00;3;1;2;2;0;0;0
2020-04-13 01:30:00;1;2;1;0;0;0;0
2020-04-13 01:45:00;1;2;6;0;0;0;0
2020-04-13 02:00:00;2;3;5;1;1;0;0
2020-04-13 02:15:00;2;1;2;0;0;0;0
2020-04-13 02:30:00;2;2;2;0;0;0;0
2020-04-13 02:45:00;0;2;3;0;1;0;0
2020-04-13 03:00:00;1;0;1;0;0;0;1
2020-04-13 03:15:00;0;2;1;0;0;0;0
2020-04-13 03:30:00;0;0;2;1;0;0;0
2020-04-13 03:45:00;1;0;1;1;0;0;0
2020-04-13 04:00:00;2;2;3;4;0;0;0
2020-04-13 04:15:00;2;3;5;1;0;0;0
2020-04-13 04:30:00;3;0;3;0;0;0;0
2020-04-13 04:45:00;1;0;4;0;0;0;0
2020-04-13 05:00:00;3;6;5;0;0;0;0
2020-04-13 05:15:00;4;2;8;1;0;0;0
2020-04-13 05:30:00;5;3;7;3;1;0;0
2020-04-13 05:45:00;10;8;13;0;0;0;0
2020-04-13 06:00:00;5;7;9;3;0;0;0
2020-04-13 06:15:00;5;7;13;4;0;0;0
2020-04-13 06:30:00;3;2;8;1;0;0;0
2020-04-13 06:45:00;9;2;13;1;0;0;0
2020-04-13 07:00:00;7;6;10;2;1;1;0
2020-04-13 07:15:00;6;3;7;2;0;0;0
2020-04-13 07:30:00;11;9;7;3;0;0;0
2020-04-13 07:45:00;14;8;12;1;0;0;0
2020-04-13 08:00:00;7;8;9;2;1;0;0
2020-04-13 08:15:00;12;3;15;3;0;0;0
2020-04-13 08:30:00;10;7;12;1;1;0;0
2020-04-13 08:45:00;13;8;12;6;0;0;0
2020-04-13 09:00:00;14;9;24;5;0;0;0
2020-04-13 09:15:00;17;19;23;8;0;0;0
2020-04-13 09:30:00;15;11;26;6;1;0;0
2020-04-13 09:45:00;20;19;41;14;2;0;0
2020-04-13 10:00:00;26;17;31;10;0;0;0
2020-04-13 10:15:00;37;24;34;13;2;1;0
2020-04-13 10:30:00;34;18;33;12;0;0;0
2020-04-13 10:45:00;35;26;49;23;1;1;0
2020-04-13 11:00:00;38;20;54;17;1;0;0
2020-04-13 11:15:00;30;33;62;16;1;0;0
2020-04-13 11:30:00;36;33;53;15;3;0;0
2020-04-13 11:45:00;40;26;48;14;1;0;0
2020-04-13 12:00:00;41;19;45;11;1;0;0
2020-04-13 12:15:00;46;23;58;21;1;0;0
2020-04-13 12:30:00;43;40;61;18;3;0;0
2020-04-13 12:45:00;44;27;51;26;3;0;0
2020-04-13 13:00:00;39;31;46;26;2;1;0
2020-04-13 13:15:00;64;38;74;28;2;0;0
2020-04-13 13:30:00;40;25;55;26;3;1;0
2020-04-13 13:45:00;47;24;75;26;1;0;0
2020-04-13 14:00:00;51;43;64;18;3;0;1
2020-04-13 14:15:00;50;35;63;26;4;1;0
2020-04-13 14:30:00;37;38;56;21;3;0;0
2020-04-13 14:45:00;47;33;59;31;2;1;0
2020-04-13 15:00:00;47;32;63;21;0;0;1
2020-04-13 15:15:00;53;40;56;26;2;0;0
2020-04-13 15:30:00;47;36;61;15;1;0;0
2020-04-13 15:45:00;47;37;55;26;5;0;0
2020-04-13 16:00:00;45;32;90;31;4;0;0
2020-04-13 16:15:00;49;33;54;17;4;0;0
2020-04-13 16:30:00;50;37;59;30;7;0;2
2020-04-13 16:45:00;43;33;71;34;2;1;0
2020-04-13 17:00:00;41;28;51;30;0;0;0
2020-04-13 17:15:00;53;40;71;26;1;0;0
2020-04-13 17:30:00;53;43;61;26;2;0;1
2020-04-13 17:45:00;50;40;70;26;2;2;0
2020-04-13 18:00:00;45;31;67;21;3;0;0
2020-04-13 18:15:00;54;33;58;24;2;0;0
2020-04-13 18:30:00;35;33;60;18;4;0;0
2020-04-13 18:45:00;50;40;57;18;6;0;0
2020-04-13 19:00:00;41;27;59;20;1;1;1
2020-04-13 19:15:00;46;31;58;16;2;0;0
2020-04-13 19:30:00;48;23;50;22;1;0;0
2020-04-13 19:45:00;34;23;56;18;1;1;0
2020-04-13 20:00:00;32;35;43;8;2;1;2
2020-04-13 20:15:00;29;25;49;7;1;1;0
2020-04-13 20:30:00;31;21;41;20;0;0;0
2020-04-13 20:45:00;29;12;39;8;4;0;2
2020-04-13 21:00:00;27;22;39;7;0;0;0
2020-04-13 21:15:00;28;18;35;7;1;0;1
2020-04-13 21:30:00;17;14;22;6;0;0;1
2020-04-13 21:45:00;26;15;20;5;3;0;0
2020-04-13 22:00:00;20;8;25;3;2;0;0
2020-04-13 22:15:00;20;14;21;8;2;0;1
2020-04-13 22:30:00;13;7;12;2;0;1;0
2020-04-13 22:45:00;13;8;14;3;1;0;1
2020-04-13 23:00:00;8;3;10;3;2;0;3
2020-04-13 23:15:00;16;5;6;1;2;1;0
2020-04-13 23:30:00;5;7;9;4;4;3;1
2020-04-13 23:45:00;7;4;7;4;4;2;2
