DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-10-03 00:00:00;25;17;0;1;3;3;5;9;9;12;8;10;14;9;1;3;0
2019-10-03 00:15:00;20;22;0;4;1;0;3;18;21;14;5;13;16;8;9;3;0
2019-10-03 00:30:00;14;30;0;4;1;5;5;13;11;9;1;3;13;9;0;5;0
2019-10-03 00:45:00;15;18;0;0;3;2;1;9;14;9;1;12;15;6;0;1;0
2019-10-03 01:00:00;15;15;0;1;3;1;3;9;8;9;3;15;9;6;7;2;0
2019-10-03 01:15:00;9;12;0;2;2;1;5;9;10;6;0;8;11;4;13;2;0
2019-10-03 01:30:00;9;14;0;3;1;2;4;11;9;2;1;6;4;2;0;2;0
2019-10-03 01:45:00;7;10;0;0;2;2;1;8;12;4;2;6;12;6;1;0;0
2019-10-03 02:00:00;13;13;0;0;3;2;2;7;10;4;1;11;7;6;4;1;0
2019-10-03 02:15:00;9;8;0;0;0;2;1;7;11;2;0;0;6;4;0;2;0
2019-10-03 02:30:00;8;5;0;1;4;1;0;4;6;0;1;4;10;1;2;0;0
2019-10-03 02:45:00;7;6;0;2;2;1;0;6;5;4;1;10;9;5;5;1;0
2019-10-03 03:00:00;5;10;0;2;0;1;0;2;3;4;1;3;4;3;0;2;0
2019-10-03 03:15:00;7;10;0;0;0;0;1;8;8;2;1;1;1;3;0;0;0
2019-10-03 03:30:00;6;13;0;0;1;0;1;7;7;3;0;5;9;3;0;1;0
2019-10-03 03:45:00;11;7;0;1;0;1;0;3;2;3;0;6;7;2;0;2;0
2019-10-03 04:00:00;6;7;0;1;1;1;0;7;2;2;2;10;9;4;0;2;0
2019-10-03 04:15:00;13;8;0;0;0;1;0;6;6;2;1;7;5;1;0;2;0
2019-10-03 04:30:00;8;14;0;0;0;1;1;5;10;3;3;2;5;1;0;1;0
2019-10-03 04:45:00;9;10;0;1;2;1;0;7;4;6;6;3;2;4;2;2;0
2019-10-03 05:00:00;7;9;0;1;0;1;1;7;4;3;0;8;9;2;11;0;0
2019-10-03 05:15:00;11;9;0;0;1;2;0;8;5;3;0;7;7;2;2;1;0
2019-10-03 05:30:00;14;17;0;1;0;0;0;13;12;5;4;6;7;3;1;1;0
2019-10-03 05:45:00;14;17;0;1;2;0;0;36;42;6;5;5;11;4;12;3;0
2019-10-03 06:00:00;18;13;0;1;0;2;0;28;33;12;7;8;5;3;1;1;0
2019-10-03 06:15:00;24;18;0;0;0;0;0;15;23;14;6;9;6;3;13;0;0
2019-10-03 06:30:00;17;7;0;1;0;0;0;17;19;8;4;8;8;6;2;2;0
2019-10-03 06:45:00;12;15;0;2;0;0;1;13;9;9;4;6;6;6;4;2;0
2019-10-03 07:00:00;15;17;0;6;0;3;0;22;16;7;2;7;8;4;6;4;0
2019-10-03 07:15:00;32;15;0;12;2;0;0;7;5;6;3;7;11;4;4;2;0
2019-10-03 07:30:00;30;19;0;1;1;3;1;12;14;4;4;15;14;8;5;4;0
2019-10-03 07:45:00;18;16;0;3;1;2;0;11;10;5;4;10;9;9;0;3;0
2019-10-03 08:00:00;35;20;0;1;0;2;1;17;24;12;3;13;12;7;0;2;0
2019-10-03 08:15:00;44;22;0;2;0;0;0;19;27;9;6;9;13;10;6;3;0
2019-10-03 08:30:00;53;28;0;3;0;1;2;20;19;6;6;22;12;12;17;2;0
2019-10-03 08:45:00;45;24;0;3;2;4;1;26;25;14;10;14;17;7;1;5;0
2019-10-03 09:00:00;45;36;0;2;0;1;0;28;22;13;9;20;17;11;7;3;0
2019-10-03 09:15:00;60;41;0;3;1;3;2;24;26;19;12;17;20;13;9;5;0
2019-10-03 09:30:00;62;54;0;9;0;2;3;42;34;15;9;28;19;14;11;13;0
2019-10-03 09:45:00;48;41;0;8;0;0;3;25;34;16;5;26;26;30;12;7;0
2019-10-03 10:00:00;53;51;0;3;1;5;0;37;32;20;12;24;23;22;8;4;0
2019-10-03 10:15:00;51;44;0;6;0;3;0;35;34;20;16;24;28;19;3;6;0
2019-10-03 10:30:00;63;50;0;4;0;1;0;41;40;13;11;29;41;20;37;5;0
