DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-11-21 00:00:00;12;6;3;1;0;2;8;6;1;2;0
2020-11-21 00:15:00;17;6;4;2;0;4;22;6;1;2;0
2020-11-21 00:30:00;16;6;0;0;0;3;19;4;0;0;0
2020-11-21 00:45:00;11;2;2;2;0;4;18;4;0;1;0
2020-11-21 01:00:00;18;3;0;2;0;3;18;3;0;0;0
2020-11-21 01:15:00;8;4;3;0;0;4;9;1;0;2;0
2020-11-21 01:30:00;5;8;1;1;0;3;9;2;1;0;0
2020-11-21 01:45:00;3;1;0;2;0;2;6;3;1;0;0
2020-11-21 02:00:00;9;4;1;0;0;2;4;1;1;0;0
2020-11-21 02:15:00;10;5;0;0;0;1;4;3;0;1;0
2020-11-21 02:30:00;5;4;2;2;0;1;8;4;0;1;0
2020-11-21 02:45:00;3;4;0;3;0;6;4;1;0;1;0
2020-11-21 03:00:00;4;1;1;0;0;0;5;3;1;3;0
2020-11-21 03:15:00;5;4;1;0;0;2;4;3;0;1;0
2020-11-21 03:30:00;4;1;0;1;0;1;5;2;0;1;0
2020-11-21 03:45:00;5;2;0;1;0;2;3;0;0;2;0
2020-11-21 04:00:00;6;2;0;1;0;1;9;2;0;2;0
2020-11-21 04:15:00;4;6;3;1;0;2;5;0;0;4;0
2020-11-21 04:30:00;3;2;0;2;1;2;10;5;1;0;0
2020-11-21 04:45:00;6;5;0;0;0;0;13;5;0;1;0
2020-11-21 05:00:00;9;13;0;0;0;1;18;6;0;1;0
2020-11-21 05:15:00;13;7;2;1;1;3;24;8;0;0;0
2020-11-21 05:30:00;31;12;4;5;0;6;33;24;0;0;0
2020-11-21 05:45:00;62;27;15;5;0;6;22;11;0;3;1
2020-11-21 06:00:00;95;33;22;5;0;5;29;17;1;1;0
2020-11-21 06:15:00;87;32;17;7;0;7;36;15;0;10;0
2020-11-21 06:30:00;27;20;10;5;1;6;34;15;0;2;0
2020-11-21 06:45:00;36;13;8;8;1;10;38;20;0;6;1
2020-11-21 07:00:00;19;19;6;6;0;8;23;28;0;2;2
2020-11-21 07:15:00;27;13;7;12;1;13;38;33;0;1;0
2020-11-21 07:30:00;38;20;9;17;4;19;36;27;1;5;0
2020-11-21 07:45:00;39;16;8;17;2;19;35;25;0;3;0
2020-11-21 08:00:00;30;18;10;7;1;8;35;27;0;5;0
2020-11-21 08:15:00;37;23;15;16;6;21;32;24;0;5;0
2020-11-21 08:30:00;49;18;12;10;2;12;41;33;0;5;1
2020-11-21 08:45:00;53;24;14;18;3;21;58;35;1;5;0
2020-11-21 09:00:00;57;22;13;17;3;21;55;40;0;8;0
2020-11-21 09:15:00;51;27;12;15;4;17;64;37;0;7;0
2020-11-21 09:30:00;76;29;17;21;8;30;59;52;1;5;0
2020-11-21 09:45:00;81;29;15;17;8;23;66;72;1;6;0
2020-11-21 10:00:00;82;29;18;24;15;31;72;67;4;8;0
2020-11-21 10:15:00;84;37;21;20;9;24;74;47;0;5;5
2020-11-21 10:30:00;101;44;27;30;6;31;79;60;0;8;0
2020-11-21 10:45:00;106;35;24;23;4;27;91;59;2;23;0
2020-11-21 11:00:00;124;35;22;21;8;26;99;66;3;13;0
2020-11-21 11:15:00;109;49;37;20;12;30;112;64;1;10;0
2020-11-21 11:30:00;121;39;28;25;11;35;113;71;1;7;0
2020-11-21 11:45:00;116;45;34;23;9;32;117;66;0;9;0
2020-11-21 12:00:00;136;50;37;27;8;29;119;80;2;9;1
2020-11-21 12:15:00;111;50;38;31;8;28;119;83;0;7;1
2020-11-21 12:30:00;126;47;41;15;8;20;121;77;3;12;0
2020-11-21 12:45:00;102;50;40;24;7;31;118;69;2;12;0
2020-11-21 13:00:00;119;60;45;17;7;23;111;77;1;13;0
2020-11-21 13:15:00;115;51;43;16;4;16;119;66;1;10;2
2020-11-21 13:30:00;132;53;24;14;3;16;89;65;0;10;0
2020-11-21 13:45:00;121;55;42;22;8;29;112;75;1;7;1
2020-11-21 14:00:00;114;53;43;17;8;24;122;82;1;15;0
2020-11-21 14:15:00;136;63;46;26;9;35;121;91;1;15;0
2020-11-21 14:30:00;131;73;51;21;9;26;111;79;1;13;2
2020-11-21 14:45:00;137;51;38;28;7;36;103;78;2;8;1
2020-11-21 15:00:00;124;61;40;27;4;27;100;73;0;11;0
2020-11-21 15:15:00;113;52;34;15;9;23;116;70;1;7;0
2020-11-21 15:30:00;106;41;29;20;7;25;112;69;0;9;0
2020-11-21 15:45:00;105;51;38;23;7;27;118;67;1;9;0
2020-11-21 16:00:00;108;55;39;16;8;23;124;89;2;5;0
2020-11-21 16:15:00;121;52;35;13;5;21;110;82;2;13;0
2020-11-21 16:30:00;116;57;36;19;5;23;107;78;4;12;1
2020-11-21 16:45:00;119;63;38;17;5;22;120;73;1;10;1
2020-11-21 17:00:00;143;44;37;19;4;19;108;70;1;18;0
2020-11-21 17:15:00;111;51;31;13;2;15;114;73;2;13;0
2020-11-21 17:30:00;117;49;35;12;2;11;111;67;2;10;0
2020-11-21 17:45:00;111;58;27;13;2;18;101;74;0;6;0
2020-11-21 18:00:00;110;47;26;16;6;20;118;66;1;2;0
2020-11-21 18:15:00;104;48;28;15;5;19;104;49;1;7;0
2020-11-21 18:30:00;76;43;26;10;2;10;98;53;2;3;0
2020-11-21 18:45:00;85;42;17;4;5;11;87;47;1;5;0
2020-11-21 19:00:00;72;28;13;13;2;13;89;45;0;4;0
2020-11-21 19:15:00;75;43;14;14;2;15;68;39;1;8;0
2020-11-21 19:30:00;63;32;20;13;2;15;71;33;1;7;0
2020-11-21 19:45:00;77;44;21;8;2;10;65;31;0;7;0
2020-11-21 20:00:00;50;26;15;5;2;8;108;29;0;4;0
2020-11-21 20:15:00;53;24;18;12;2;16;63;18;0;4;1
2020-11-21 20:30:00;37;25;12;9;1;9;43;21;0;5;0
2020-11-21 20:45:00;38;18;6;8;2;10;22;14;1;4;0
2020-11-21 21:00:00;36;13;8;5;2;5;36;11;0;1;0
2020-11-21 21:15:00;26;12;8;5;2;7;31;9;0;5;0
