DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-08-06 00:00:00;7;0;0;1;10;0;0;0;0;0;0;0;0
2020-08-06 00:15:00;8;0;0;1;21;0;0;0;0;0;0;0;0
2020-08-06 00:30:00;12;0;0;0;11;0;0;0;0;0;0;0;0
2020-08-06 00:45:00;6;0;1;1;9;0;0;0;0;0;0;0;0
2020-08-06 01:00:00;4;0;0;0;10;0;0;0;0;0;0;0;0
2020-08-06 01:15:00;6;1;0;0;11;0;0;0;0;0;0;0;0
2020-08-06 01:30:00;7;0;0;0;6;0;0;0;0;0;0;0;0
2020-08-06 01:45:00;16;0;0;1;12;0;0;0;0;0;0;0;0
2020-08-06 02:00:00;7;0;0;0;5;0;0;0;0;0;0;0;0
2020-08-06 02:15:00;9;0;0;0;6;1;0;0;0;0;0;0;0
2020-08-06 02:30:00;4;0;0;0;11;0;0;0;0;0;0;0;0
2020-08-06 02:45:00;9;0;0;0;8;0;0;0;0;0;0;0;0
2020-08-06 03:00:00;6;1;0;0;7;0;0;0;0;0;0;0;0
2020-08-06 03:15:00;3;0;0;0;9;0;0;0;0;0;0;0;0
2020-08-06 03:30:00;3;0;0;0;6;0;0;0;0;0;0;0;0
2020-08-06 03:45:00;7;0;0;0;6;0;0;0;0;0;0;0;0
2020-08-06 04:00:00;7;0;0;0;7;0;0;0;0;0;0;0;0
2020-08-06 04:15:00;12;1;0;0;11;0;0;0;0;0;0;0;0
2020-08-06 04:30:00;12;0;0;0;5;0;0;0;0;0;0;0;0
2020-08-06 04:45:00;15;1;0;0;15;0;0;0;0;0;0;0;0
2020-08-06 05:00:00;23;0;0;0;14;0;0;0;0;0;0;0;0
2020-08-06 05:15:00;42;2;0;3;29;1;0;0;0;0;0;0;0
2020-08-06 05:30:00;56;0;0;2;42;1;0;0;0;0;0;0;0
2020-08-06 05:45:00;68;2;2;3;47;0;0;0;0;0;0;0;0
2020-08-06 06:00:00;60;2;1;0;64;0;0;0;0;0;0;0;0
2020-08-06 06:15:00;84;2;4;9;64;0;0;0;0;0;0;0;0
2020-08-06 06:30:00;93;4;2;1;103;0;0;3;0;0;0;0;0
2020-08-06 06:45:00;121;6;2;4;98;0;1;2;9;0;0;0;0
2020-08-06 07:00:00;92;12;6;1;87;2;0;0;2;0;0;0;0
2020-08-06 07:15:00;148;3;4;3;81;1;0;0;30;0;0;0;0
2020-08-06 07:30:00;134;4;5;8;115;0;1;0;2;0;0;0;0
2020-08-06 07:45:00;116;8;8;7;90;1;0;0;4;0;0;4;0
2020-08-06 08:00:00;86;7;4;11;83;0;0;0;1;0;0;0;0
2020-08-06 08:15:00;144;8;8;8;98;0;0;0;25;0;0;0;0
2020-08-06 08:30:00;117;10;7;7;84;1;0;2;7;0;0;0;0
2020-08-06 08:45:00;113;7;9;7;103;0;2;1;15;0;0;3;0
2020-08-06 09:00:00;124;9;5;14;94;3;1;10;10;0;0;1;0
2020-08-06 09:15:00;108;9;9;13;103;2;1;7;8;0;0;0;0
2020-08-06 09:30:00;147;10;11;11;117;4;1;0;71;0;0;0;0
2020-08-06 09:45:00;136;8;9;7;151;4;4;0;82;0;0;0;0
2020-08-06 10:00:00;123;8;13;11;109;5;9;5;24;0;0;0;0
2020-08-06 10:15:00;156;8;11;10;129;6;4;1;3;0;0;0;0
2020-08-06 10:30:00;141;6;12;17;133;7;11;7;21;0;0;0;0
2020-08-06 10:45:00;138;9;13;7;128;5;4;2;9;0;7;0;0
2020-08-06 11:00:00;127;10;16;8;116;6;9;2;4;0;0;0;0
2020-08-06 11:15:00;136;5;15;19;145;6;5;2;4;0;0;0;0
2020-08-06 11:30:00;116;12;11;11;154;5;8;1;18;0;0;0;0
2020-08-06 11:45:00;132;10;17;9;136;4;9;5;13;0;0;5;0
2020-08-06 12:00:00;119;8;14;7;120;4;8;1;30;0;0;1;0
2020-08-06 12:15:00;126;11;22;12;165;3;8;4;2;0;0;0;0
2020-08-06 12:30:00;120;8;10;7;158;7;5;3;10;0;0;0;0
2020-08-06 12:45:00;125;9;12;12;138;6;5;1;6;0;0;0;0
2020-08-06 13:00:00;129;3;7;4;141;6;13;2;8;0;0;10;0
2020-08-06 13:15:00;116;8;6;5;139;4;5;0;18;0;0;0;0
2020-08-06 13:30:00;98;3;9;10;138;9;4;4;5;0;0;0;0
2020-08-06 13:45:00;110;8;8;8;142;5;6;2;2;0;0;0;0
2020-08-06 14:00:00;112;7;11;14;159;5;7;0;11;0;2;0;0
2020-08-06 14:15:00;126;4;8;12;150;4;7;8;4;0;0;0;0
2020-08-06 14:30:00;116;6;11;9;128;4;4;1;13;0;0;0;0
2020-08-06 14:45:00;132;6;10;12;142;1;4;2;7;0;0;0;0
2020-08-06 15:00:00;127;0;4;11;148;4;8;1;5;0;0;0;0
2020-08-06 15:15:00;113;2;11;18;172;3;6;1;42;0;0;0;0
2020-08-06 15:30:00;135;4;11;11;148;7;5;21;7;1;0;1;0
2020-08-06 15:45:00;162;6;8;10;169;3;8;3;10;0;0;0;0
2020-08-06 16:00:00;109;2;13;11;157;3;4;9;4;0;0;0;0
2020-08-06 16:15:00;137;10;21;8;172;9;8;0;9;0;0;0;0
2020-08-06 16:30:00;143;2;14;12;172;3;8;0;1;0;0;0;0
2020-08-06 16:45:00;120;1;3;7;156;2;7;0;3;0;0;0;0
2020-08-06 17:00:00;123;1;10;13;166;9;5;8;30;0;0;12;0
2020-08-06 17:15:00;142;4;10;6;202;5;10;1;24;0;0;0;0
2020-08-06 17:30:00;125;5;9;6;141;4;8;8;5;0;0;0;0
2020-08-06 17:45:00;135;5;13;12;157;4;6;8;24;0;1;0;0
2020-08-06 18:00:00;131;4;14;11;156;8;14;21;4;5;0;0;0
2020-08-06 18:15:00;106;4;7;10;127;3;4;6;32;0;0;0;0
2020-08-06 18:30:00;107;8;7;5;118;3;11;0;1;0;0;0;0
2020-08-06 18:45:00;117;7;7;9;105;4;9;4;8;0;0;0;0
2020-08-06 19:00:00;73;3;8;10;98;2;3;8;1;0;0;0;0
2020-08-06 19:15:00;80;3;8;3;110;0;2;2;3;0;0;0;0
2020-08-06 19:30:00;75;3;4;5;111;0;1;0;24;0;0;0;0
2020-08-06 19:45:00;75;2;5;2;83;0;0;0;11;0;0;3;0
2020-08-06 20:00:00;54;0;3;1;99;0;1;1;0;0;0;0;0
2020-08-06 20:15:00;56;1;0;4;88;1;0;0;0;0;0;0;0
2020-08-06 20:30:00;58;0;1;2;72;0;0;0;0;0;0;0;0
2020-08-06 20:45:00;52;2;1;5;66;2;0;0;0;0;0;0;0
2020-08-06 21:00:00;38;0;0;2;59;0;0;0;2;0;0;0;0
2020-08-06 21:15:00;38;1;1;4;62;0;1;0;0;0;0;0;0
2020-08-06 21:30:00;54;0;1;3;66;0;0;0;0;0;0;0;0
