DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-02-14 00:00:00;12;5;8;8;1;2;0
2020-02-14 00:15:00;11;15;18;11;0;3;0
2020-02-14 00:30:00;4;12;7;9;0;2;0
2020-02-14 00:45:00;14;16;10;8;1;2;0
2020-02-14 01:00:00;6;3;5;3;0;2;0
2020-02-14 01:15:00;3;16;12;7;0;0;0
2020-02-14 01:30:00;6;6;9;4;0;0;0
2020-02-14 01:45:00;9;12;7;4;1;2;0
2020-02-14 02:00:00;10;12;11;4;0;1;0
2020-02-14 02:15:00;2;11;13;12;1;0;0
2020-02-14 02:30:00;8;4;7;3;0;0;0
2020-02-14 02:45:00;8;5;7;6;0;0;0
2020-02-14 03:00:00;10;4;5;2;1;0;0
2020-02-14 03:15:00;10;9;4;5;0;1;0
2020-02-14 03:30:00;5;7;10;4;0;1;0
2020-02-14 03:45:00;12;12;14;2;0;0;0
2020-02-14 04:00:00;11;10;9;6;1;2;0
2020-02-14 04:15:00;14;12;14;12;0;2;0
2020-02-14 04:30:00;11;14;25;12;1;0;0
2020-02-14 04:45:00;26;28;61;26;2;6;0
2020-02-14 05:00:00;40;28;128;57;3;8;0
2020-02-14 05:15:00;38;45;210;128;7;13;0
2020-02-14 05:30:00;57;77;222;135;2;11;0
2020-02-14 05:45:00;117;148;183;129;20;23;0
2020-02-14 06:00:00;165;207;216;115;9;27;0
2020-02-14 06:15:00;86;138;224;152;14;25;0
2020-02-14 06:30:00;82;116;225;223;22;48;3
2020-02-14 06:45:00;64;114;207;199;29;45;0
2020-02-14 07:00:00;67;98;208;191;32;49;0
2020-02-14 07:15:00;76;124;227;205;39;56;0
2020-02-14 07:30:00;90;131;253;242;65;58;3
2020-02-14 07:45:00;105;138;274;235;25;60;0
2020-02-14 08:00:00;83;128;220;178;31;48;0
2020-02-14 08:15:00;79;132;194;174;29;39;3
2020-02-14 08:30:00;81;126;180;162;21;41;0
2020-02-14 08:45:00;66;109;172;147;29;43;0
2020-02-14 09:00:00;70;109;119;126;29;33;0
2020-02-14 09:15:00;77;113;141;124;24;19;0
2020-02-14 09:30:00;79;122;139;142;29;31;0
2020-02-14 09:45:00;87;123;118;144;199;30;0
2020-02-14 10:00:00;85;123;115;121;215;23;0
2020-02-14 10:15:00;87;116;118;128;219;21;0
2020-02-14 10:30:00;87;135;125;127;20;37;0
2020-02-14 10:45:00;94;160;111;129;35;28;0
2020-02-14 11:00:00;117;161;115;126;32;25;0
2020-02-14 11:15:00;95;153;107;118;27;28;0
2020-02-14 11:30:00;109;163;141;139;29;31;4
2020-02-14 11:45:00;102;142;132;121;27;30;0
2020-02-14 12:00:00;156;213;138;119;33;37;0
2020-02-14 12:15:00;151;218;134;183;264;30;0
2020-02-14 12:30:00;174;222;138;154;42;42;0
2020-02-14 12:45:00;160;207;116;149;32;40;0
2020-02-14 13:00:00;171;215;172;149;33;51;0
2020-02-14 13:15:00;175;217;213;177;30;61;0
2020-02-14 13:30:00;168;211;197;161;28;65;0
2020-02-14 13:45:00;134;204;217;209;25;40;0
2020-02-14 14:00:00;208;268;134;123;13;39;0
2020-02-14 14:15:00;220;272;97;118;18;42;0
2020-02-14 14:30:00;235;306;112;128;82;38;0
2020-02-14 14:45:00;201;277;131;127;21;30;0
2020-02-14 15:00:00;214;288;120;135;28;48;3
2020-02-14 15:15:00;231;294;105;145;51;34;0
2020-02-14 15:30:00;213;264;139;138;25;33;0
2020-02-14 15:45:00;76;90;56;62;136;16;0
2020-02-14 16:00:00;174;245;115;145;35;39;0
2020-02-14 16:15:00;201;254;122;153;56;37;0
2020-02-14 16:30:00;164;207;142;169;36;43;0
2020-02-14 16:45:00;161;247;115;126;28;32;0
2020-02-14 17:00:00;169;224;113;154;31;37;0
2020-02-14 17:15:00;155;215;122;151;27;30;0
2020-02-14 17:30:00;134;189;123;142;28;26;0
2020-02-14 17:45:00;125;182;126;158;22;35;1
2020-02-14 18:00:00;127;188;103;136;54;38;0
2020-02-14 18:15:00;116;177;102;134;28;35;0
2020-02-14 18:30:00;97;142;99;118;21;27;1
2020-02-14 18:45:00;110;154;91;116;21;27;0
2020-02-14 19:00:00;89;132;92;105;19;25;7
2020-02-14 19:15:00;81;127;100;102;17;16;0
2020-02-14 19:30:00;71;108;83;88;48;25;0
2020-02-14 19:45:00;86;118;66;84;12;20;0
2020-02-14 20:00:00;80;128;82;91;6;12;0
2020-02-14 20:15:00;74;100;81;82;10;12;0
2020-02-14 20:30:00;55;65;61;54;4;5;0
2020-02-14 20:45:00;51;73;103;72;12;17;0
2020-02-14 21:00:00;39;57;140;81;4;12;0
2020-02-14 21:15:00;56;79;155;87;4;15;0
2020-02-14 21:30:00;47;65;96;67;7;16;0
2020-02-14 21:45:00;122;162;85;64;11;15;0
2020-02-14 22:00:00;195;224;67;59;5;7;0
2020-02-14 22:15:00;134;157;59;63;4;7;0
2020-02-14 22:30:00;63;81;50;45;5;8;0
2020-02-14 22:45:00;30;45;45;35;2;2;0
2020-02-14 23:00:00;37;39;29;28;3;7;0
2020-02-14 23:15:00;24;48;34;25;4;2;0
2020-02-14 23:30:00;27;30;36;19;4;1;0
2020-02-14 23:45:00;19;28;29;27;2;5;0
