DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-08-30 00:00:00;9;6;0;0;10;10;9;3;13;6;1059;1;0
2020-08-30 00:15:00;12;7;0;0;13;12;12;4;10;0;1406;0;2
2020-08-30 00:30:00;7;6;1;0;13;15;12;6;13;5;378;1;0
2020-08-30 00:45:00;4;4;0;0;9;11;12;7;9;2;1156;0;0
2020-08-30 01:00:00;2;11;1;0;12;14;8;4;6;3;1697;0;0
2020-08-30 01:15:00;5;4;0;0;4;4;2;2;7;3;1459;0;0
2020-08-30 01:30:00;4;5;0;0;9;9;5;4;4;1;1577;2;0
2020-08-30 01:45:00;7;2;0;1;6;11;4;5;4;3;1029;0;0
2020-08-30 02:00:00;6;4;0;0;2;7;3;3;2;0;673;0;0
2020-08-30 02:15:00;4;11;1;0;5;8;5;2;6;4;1446;0;0
2020-08-30 02:30:00;0;3;0;0;4;5;8;0;3;1;1942;2;0
2020-08-30 02:45:00;0;0;0;0;4;2;1;2;1;1;1167;0;0
2020-08-30 03:00:00;6;6;1;0;3;6;3;2;2;0;1236;0;0
2020-08-30 03:15:00;3;6;0;0;1;4;3;3;1;0;576;0;0
2020-08-30 03:30:00;3;1;0;0;0;2;2;3;3;2;992;0;0
2020-08-30 03:45:00;1;4;0;0;0;0;3;4;0;1;1444;0;0
2020-08-30 04:00:00;1;1;1;0;3;3;3;1;1;1;786;0;0
2020-08-30 04:15:00;0;2;1;0;6;5;1;2;4;2;1135;0;0
2020-08-30 04:30:00;0;1;0;0;3;3;2;1;2;1;897;0;0
2020-08-30 04:45:00;4;1;0;0;1;2;3;1;1;3;7;0;0
2020-08-30 05:00:00;1;4;0;1;4;3;2;0;1;4;2;0;0
2020-08-30 05:15:00;0;3;0;0;5;6;1;2;4;4;28;1;0
2020-08-30 05:30:00;1;3;0;0;5;5;9;7;2;4;310;0;0
2020-08-30 05:45:00;3;4;0;0;4;5;11;7;7;4;781;0;0
2020-08-30 06:00:00;3;4;0;0;5;7;7;4;4;1;1163;0;0
2020-08-30 06:15:00;2;2;0;0;6;11;6;5;7;2;232;0;0
2020-08-30 06:30:00;6;4;0;0;3;3;8;3;7;2;0;0;1
2020-08-30 06:45:00;5;3;0;0;2;5;5;0;3;1;0;0;0
2020-08-30 07:00:00;9;1;0;0;1;2;11;4;4;0;0;0;0
2020-08-30 07:15:00;0;0;0;0;8;11;7;0;1;3;1;1;0
2020-08-30 07:30:00;5;1;0;0;4;7;5;4;4;3;0;0;0
2020-08-30 07:45:00;3;1;0;0;13;8;10;5;8;3;0;1;0
2020-08-30 08:00:00;4;4;0;0;8;11;9;2;3;1;0;0;0
2020-08-30 08:15:00;2;3;2;0;13;11;4;1;2;0;0;0;0
2020-08-30 08:30:00;6;1;0;0;11;15;11;3;6;1;0;0;1
2020-08-30 08:45:00;10;4;0;1;17;15;12;5;10;7;1;1;0
2020-08-30 09:00:00;2;3;0;0;15;15;12;4;14;2;1;0;0
2020-08-30 09:15:00;8;7;1;0;12;15;13;12;14;6;2;0;2
2020-08-30 09:30:00;10;9;0;0;18;17;14;5;21;4;4;0;1
2020-08-30 09:45:00;11;3;0;1;24;16;31;11;25;7;1;0;0
2020-08-30 10:00:00;6;3;0;1;17;18;21;5;21;2;1;0;0
2020-08-30 10:15:00;9;4;0;0;27;20;25;4;18;6;2;2;0
2020-08-30 10:30:00;8;3;0;0;20;23;25;6;22;1;2;0;2
2020-08-30 10:45:00;18;10;0;4;33;28;23;11;28;14;5;0;0
2020-08-30 11:00:00;14;8;0;3;30;23;21;5;18;12;3;3;0
2020-08-30 11:15:00;19;14;2;0;25;24;23;6;17;5;2;1;0
2020-08-30 11:30:00;21;12;0;1;30;36;31;4;28;6;0;0;1
2020-08-30 11:45:00;22;13;2;2;28;21;26;6;11;7;3;0;2
2020-08-30 12:00:00;17;7;0;3;31;32;23;10;24;8;2;1;2
2020-08-30 12:15:00;20;10;1;2;25;33;42;6;28;8;5;0;1
2020-08-30 12:30:00;21;7;2;2;36;25;28;14;16;5;21;0;1
2020-08-30 12:45:00;14;9;0;1;27;24;38;19;20;6;0;2;0
2020-08-30 13:00:00;20;13;0;0;33;28;30;10;27;14;7;0;0
2020-08-30 13:15:00;16;10;0;3;26;24;35;17;23;16;2;0;0
2020-08-30 13:30:00;16;15;3;1;26;36;32;15;24;7;1;1;1
2020-08-30 13:45:00;22;7;2;1;34;36;31;13;32;8;3;1;0
